Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.genre,Subject,Author,Name.repository,Title,Alt ID.local,Alt ID.oclc,Date.normalized,Format.dimensions,Description.note,Publisher.placeOfOrigin,Date.creation,Format.extent,Publisher.publisherName,Alt ID.callNo,AltTitle.uniform,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Science and Engineering Library Books,ark:/21198/zz002jjcpj,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_062.tif,62,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_062,ucla_oc16856119_062,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjcpj,
Science and Engineering Library Books,ark:/21198/zz002jjcq2,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_063.tif,63,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_063,ucla_oc16856119_063,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjcq2,
Science and Engineering Library Books,ark:/21198/zz002jjcrk,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_064.tif,64,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_064,ucla_oc16856119_064,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjcrk,
Science and Engineering Library Books,ark:/21198/zz002jjcs3,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_065.tif,65,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_065,ucla_oc16856119_065,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjcs3,
Science and Engineering Library Books,ark:/21198/zz002jjctm,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_066.tif,66,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_066,ucla_oc16856119_066,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjctm,
Science and Engineering Library Books,ark:/21198/zz002jjcv4,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_067.tif,67,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_067,ucla_oc16856119_067,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjcv4,
Science and Engineering Library Books,ark:/21198/zz002jjcwn,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_068.tif,68,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_068,ucla_oc16856119_068,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjcwn,
Science and Engineering Library Books,ark:/21198/zz002jjcx5,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_069.tif,69,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_069,ucla_oc16856119_069,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjcx5,
Science and Engineering Library Books,ark:/21198/zz002jjczp,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_070.tif,70,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_070,ucla_oc16856119_070,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjczp,
Science and Engineering Library Books,ark:/21198/zz002jjd0p,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_071.tif,71,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_071,ucla_oc16856119_071,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjd0p,
Science and Engineering Library Books,ark:/21198/zz002jjd16,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_072.tif,72,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_072,ucla_oc16856119_072,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjd16,
Science and Engineering Library Books,ark:/21198/zz002jjd2q,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_073.tif,73,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_073,ucla_oc16856119_073,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjd2q,
Science and Engineering Library Books,ark:/21198/zz002jjd37,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_074.tif,74,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_074,ucla_oc16856119_074,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjd37,
Science and Engineering Library Books,ark:/21198/zz002jjd4r,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_075.tif,75,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_075,ucla_oc16856119_075,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjd4r,
Science and Engineering Library Books,ark:/21198/zz002jjd58,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_076.tif,76,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_076,ucla_oc16856119_076,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjd58,
Science and Engineering Library Books,ark:/21198/zz002jjd6s,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_077.tif,77,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_077,ucla_oc16856119_077,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjd6s,
Science and Engineering Library Books,ark:/21198/zz002jjd79,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_078.tif,78,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_078,ucla_oc16856119_078,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjd79,
Science and Engineering Library Books,ark:/21198/zz002jjd8t,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_079.tif,79,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_079,ucla_oc16856119_079,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjd8t,
Science and Engineering Library Books,ark:/21198/zz002jjd9b,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_080.tif,80,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_080,ucla_oc16856119_080,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjd9b,
Science and Engineering Library Books,ark:/21198/zz002jjdbv,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_081.tif,81,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_081,ucla_oc16856119_081,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdbv,
Science and Engineering Library Books,ark:/21198/zz002jjdcc,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_082.tif,82,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_082,ucla_oc16856119_082,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdcc,
Science and Engineering Library Books,ark:/21198/zz002jjddw,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_083.tif,83,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_083,ucla_oc16856119_083,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjddw,
Science and Engineering Library Books,ark:/21198/zz002jjdfd,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_084.tif,84,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_084,ucla_oc16856119_084,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdfd,
Science and Engineering Library Books,ark:/21198/zz002jjdgx,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_085.tif,85,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_085,ucla_oc16856119_085,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdgx,
Science and Engineering Library Books,ark:/21198/zz002jjdhf,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_086.tif,86,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_086,ucla_oc16856119_086,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdhf,
Science and Engineering Library Books,ark:/21198/zz002jjdjz,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_087.tif,87,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_087,ucla_oc16856119_087,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdjz,
Science and Engineering Library Books,ark:/21198/zz002jjdkg,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_088.tif,88,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_088,ucla_oc16856119_088,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdkg,
Science and Engineering Library Books,ark:/21198/zz002jjdm0,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_089.tif,89,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_089,ucla_oc16856119_089,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdm0,
Science and Engineering Library Books,ark:/21198/zz002jjdnh,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_090.tif,90,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_090,ucla_oc16856119_090,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdnh,
Science and Engineering Library Books,ark:/21198/zz002jjdp1,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_091.tif,91,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_091,ucla_oc16856119_091,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdp1,
Science and Engineering Library Books,ark:/21198/zz002jjdqj,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_092.tif,92,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_092,ucla_oc16856119_092,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdqj,
Science and Engineering Library Books,ark:/21198/zz002jjdr2,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_093.tif,93,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_093,ucla_oc16856119_093,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdr2,
Science and Engineering Library Books,ark:/21198/zz002jjdsk,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_094.tif,94,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_094,ucla_oc16856119_094,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdsk,
Science and Engineering Library Books,ark:/21198/zz002jjdt3,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_095.tif,95,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_095,ucla_oc16856119_095,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdt3,
Science and Engineering Library Books,ark:/21198/zz002jjdvm,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_096.tif,96,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_096,ucla_oc16856119_096,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdvm,
Science and Engineering Library Books,ark:/21198/zz002jjdw4,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_097.tif,97,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_097,ucla_oc16856119_097,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdw4,
Science and Engineering Library Books,ark:/21198/zz002jjdxn,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_098.tif,98,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_098,ucla_oc16856119_098,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdxn,
Science and Engineering Library Books,ark:/21198/zz002jjdz5,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_099.tif,99,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_099,ucla_oc16856119_099,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjdz5,
Science and Engineering Library Books,ark:/21198/zz002jjf05,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_100.tif,100,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_100,ucla_oc16856119_100,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjf05,
Science and Engineering Library Books,ark:/21198/zz002jjf1p,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_101.tif,101,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_101,ucla_oc16856119_101,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjf1p,
Science and Engineering Library Books,ark:/21198/zz002jjf26,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_102.tif,102,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_102,ucla_oc16856119_102,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjf26,
Science and Engineering Library Books,ark:/21198/zz002jjf3q,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_103.tif,103,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_103,ucla_oc16856119_103,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjf3q,
Science and Engineering Library Books,ark:/21198/zz002jjf47,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_104.tif,104,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_104,ucla_oc16856119_104,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjf47,
Science and Engineering Library Books,ark:/21198/zz002jjf5r,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_105.tif,105,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_105,ucla_oc16856119_105,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjf5r,
Science and Engineering Library Books,ark:/21198/zz002jjf68,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_106.tif,106,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_106,ucla_oc16856119_106,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjf68,
Science and Engineering Library Books,ark:/21198/zz002jjf7s,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_107.tif,107,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_107,ucla_oc16856119_107,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjf7s,
Science and Engineering Library Books,ark:/21198/zz002jjf89,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_108.tif,108,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_108,ucla_oc16856119_108,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjf89,
Science and Engineering Library Books,ark:/21198/zz002jjf9t,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_109.tif,109,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_109,ucla_oc16856119_109,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjf9t,
Science and Engineering Library Books,ark:/21198/zz002jjfbb,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_110.tif,110,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_110,ucla_oc16856119_110,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjfbb,
Science and Engineering Library Books,ark:/21198/zz002jjfcv,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_111.tif,111,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_111,ucla_oc16856119_111,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjfcv,
Science and Engineering Library Books,ark:/21198/zz002jjfdc,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_112.tif,112,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_112,ucla_oc16856119_112,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjfdc,
Science and Engineering Library Books,ark:/21198/zz002jjffw,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_113.tif,113,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_113,ucla_oc16856119_113,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjffw,
Science and Engineering Library Books,ark:/21198/zz002jjfgd,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_114.tif,114,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_114,ucla_oc16856119_114,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjfgd,
