"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 5: page 132r","Armenian Manuscripts","ark:/21198/zz0025j8tm","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j8tm_1698015_master.tif","267","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j8tm",""
"Manuscript No. 5: page 132v","Armenian Manuscripts","ark:/21198/zz0025j8v4","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j8v4_1698018_master.tif","268","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j8v4",""
"Manuscript No. 5: page 133r","Armenian Manuscripts","ark:/21198/zz0025j8wn","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j8wn_1698021_master.tif","269","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j8wn",""
"Manuscript No. 5: page 133v","Armenian Manuscripts","ark:/21198/zz0025j8x5","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j8x5_1698024_master.tif","270","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j8x5",""
"Manuscript No. 5: page 134r","Armenian Manuscripts","ark:/21198/zz0025j8zp","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j8zp_1698027_master.tif","271","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j8zp",""
"Manuscript No. 5: page 134v","Armenian Manuscripts","ark:/21198/zz0025j90p","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j90p_1698030_master.tif","272","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j90p",""
"Manuscript No. 5: page 135r","Armenian Manuscripts","ark:/21198/zz0025j916","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j916_1698033_master.tif","273","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j916",""
"Manuscript No. 5: page 135v","Armenian Manuscripts","ark:/21198/zz0025j92q","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j92q_1698116_master.tif","274","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j92q",""
"Manuscript No. 5: page 136r","Armenian Manuscripts","ark:/21198/zz0025j937","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j937_1698119_master.tif","275","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j937",""
"Manuscript No. 5: page 136v","Armenian Manuscripts","ark:/21198/zz0025j94r","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j94r_1698122_master.tif","276","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j94r",""
"Manuscript No. 5: page 137r","Armenian Manuscripts","ark:/21198/zz0025j958","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j958_1698125_master.tif","277","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j958",""
"Manuscript No. 5: page 137v","Armenian Manuscripts","ark:/21198/zz0025j96s","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j96s_1698128_master.tif","278","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j96s",""
"Manuscript No. 5: page 138r","Armenian Manuscripts","ark:/21198/zz0025j979","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j979_1698131_master.tif","279","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j979",""
"Manuscript No. 5: page 138v","Armenian Manuscripts","ark:/21198/zz0025j98t","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j98t_1698134_master.tif","280","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j98t",""
"Manuscript No. 5: page 139r","Armenian Manuscripts","ark:/21198/zz0025j99b","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j99b_1698137_master.tif","281","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j99b",""
"Manuscript No. 5: page 139v","Armenian Manuscripts","ark:/21198/zz0025j9bv","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9bv_1698140_master.tif","282","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9bv",""
"Manuscript No. 5: page 140r","Armenian Manuscripts","ark:/21198/zz0025j9cc","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9cc_1698143_master.tif","283","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9cc",""
"Manuscript No. 5: page 140v","Armenian Manuscripts","ark:/21198/zz0025j9dw","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9dw_1698146_master.tif","284","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9dw",""
"Manuscript No. 5: page 141r","Armenian Manuscripts","ark:/21198/zz0025j9fd","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9fd_1698149_master.tif","285","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9fd",""
"Manuscript No. 5: page 141v","Armenian Manuscripts","ark:/21198/zz0025j9gx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9gx_1698152_master.tif","286","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9gx",""
"Manuscript No. 5: page 142r","Armenian Manuscripts","ark:/21198/zz0025j9hf","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9hf_1698155_master.tif","287","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9hf",""
"Manuscript No. 5: page 142v","Armenian Manuscripts","ark:/21198/zz0025j9jz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9jz_1698158_master.tif","288","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9jz",""
"Manuscript No. 5: page 143r","Armenian Manuscripts","ark:/21198/zz0025j9kg","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9kg_1698161_master.tif","289","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9kg",""
"Manuscript No. 5: page 143v","Armenian Manuscripts","ark:/21198/zz0025j9m0","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9m0_1698164_master.tif","290","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9m0",""
"Manuscript No. 5: page 144r","Armenian Manuscripts","ark:/21198/zz0025j9nh","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9nh_1698167_master.tif","291","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9nh",""
"Manuscript No. 5: page 144v","Armenian Manuscripts","ark:/21198/zz0025j9p1","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9p1_1698170_master.tif","292","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9p1",""
"Manuscript No. 5: page 145r","Armenian Manuscripts","ark:/21198/zz0025j9qj","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9qj_1698173_master.tif","293","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9qj",""
"Manuscript No. 5: page 145v","Armenian Manuscripts","ark:/21198/zz0025j9r2","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9r2_1698176_master.tif","294","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9r2",""
"Manuscript No. 5: page 146r","Armenian Manuscripts","ark:/21198/zz0025j9sk","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9sk_1698179_master.tif","295","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9sk",""
"Manuscript No. 5: page 146v","Armenian Manuscripts","ark:/21198/zz0025j9t3","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9t3_1698182_master.tif","296","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9t3",""
"Manuscript No. 5: page 147r","Armenian Manuscripts","ark:/21198/zz0025j9vm","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9vm_1698185_master.tif","297","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9vm",""
"Manuscript No. 5: page 147v","Armenian Manuscripts","ark:/21198/zz0025j9w4","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9w4_1698188_master.tif","298","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9w4",""
"Manuscript No. 5: page 148r","Armenian Manuscripts","ark:/21198/zz0025j9xn","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9xn_1698191_master.tif","299","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9xn",""
"Manuscript No. 5: page 148v","Armenian Manuscripts","ark:/21198/zz0025j9z5","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025j9z5_1698194_master.tif","300","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j9z5",""
"Manuscript No. 5: page 149r","Armenian Manuscripts","ark:/21198/zz0025jb05","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jb05_1698197_master.tif","301","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jb05",""
"Manuscript No. 5: page 149v","Armenian Manuscripts","ark:/21198/zz0025jb1p","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jb1p_1698200_master.tif","302","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jb1p",""
"Manuscript No. 5: page 150r","Armenian Manuscripts","ark:/21198/zz0025jb26","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jb26_1698203_master.tif","303","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jb26",""
"Manuscript No. 5: page 150v","Armenian Manuscripts","ark:/21198/zz0025jb3q","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jb3q_1698206_master.tif","304","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jb3q",""
"Manuscript No. 5: page 151r","Armenian Manuscripts","ark:/21198/zz0025jcbt","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcbt_1698209_master.tif","305","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcbt",""
"Manuscript No. 5: page 151v","Armenian Manuscripts","ark:/21198/zz0025jccb","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jccb_1698212_master.tif","306","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jccb",""
"Manuscript No. 5: page 152r","Armenian Manuscripts","ark:/21198/zz0025jcdv","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcdv_1698215_master.tif","307","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcdv",""
"Manuscript No. 5: page 152v","Armenian Manuscripts","ark:/21198/zz0025jcfc","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcfc_1698218_master.tif","308","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcfc",""
"Manuscript No. 5: page 153r","Armenian Manuscripts","ark:/21198/zz0025jcgw","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcgw_1698221_master.tif","309","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcgw",""
"Manuscript No. 5: page 153v","Armenian Manuscripts","ark:/21198/zz0025jchd","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jchd_1698224_master.tif","310","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jchd",""
"Manuscript No. 5: page 154r","Armenian Manuscripts","ark:/21198/zz0025jcjx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcjx_1698227_master.tif","311","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcjx",""
"Manuscript No. 5: page 154v","Armenian Manuscripts","ark:/21198/zz0025jckf","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jckf_1698230_master.tif","312","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jckf",""
"Manuscript No. 5: page 155r","Armenian Manuscripts","ark:/21198/zz0025jcmz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcmz_1698233_master.tif","313","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcmz",""
"Manuscript No. 5: page 155v","Armenian Manuscripts","ark:/21198/zz0025jcng","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcng_1698236_master.tif","314","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcng",""
"Manuscript No. 5: page 156r","Armenian Manuscripts","ark:/21198/zz0025jcp0","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcp0_1698239_master.tif","315","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcp0",""
"Manuscript No. 5: page 156v","Armenian Manuscripts","ark:/21198/zz0025jcqh","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcqh_1698242_master.tif","316","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcqh",""
"Manuscript No. 5: page 157r","Armenian Manuscripts","ark:/21198/zz0025jcr1","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcr1_1698245_master.tif","317","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcr1",""
"Manuscript No. 5: page 157v","Armenian Manuscripts","ark:/21198/zz0025jcsj","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcsj_1698248_master.tif","318","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcsj",""
"Manuscript No. 5: page 158r","Armenian Manuscripts","ark:/21198/zz0025jct2","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jct2_1698251_master.tif","319","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jct2",""
"Manuscript No. 5: page 158v","Armenian Manuscripts","ark:/21198/zz0025jcvk","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcvk_1698254_master.tif","320","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcvk",""
"Manuscript No. 5: page 159r","Armenian Manuscripts","ark:/21198/zz0025jcw3","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcw3_1698257_master.tif","321","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcw3",""
"Manuscript No. 5: page 159v","Armenian Manuscripts","ark:/21198/zz0025jcxm","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcxm_1698260_master.tif","322","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcxm",""
"Manuscript No. 5: page 160r","Armenian Manuscripts","ark:/21198/zz0025jcz4","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jcz4_1698263_master.tif","323","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jcz4",""
"Manuscript No. 5: page 160v","Armenian Manuscripts","ark:/21198/zz0025jd04","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jd04_1698266_master.tif","324","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jd04",""
"Manuscript No. 5: page 161r","Armenian Manuscripts","ark:/21198/zz0025jd1n","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jd1n_1698269_master.tif","325","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jd1n",""
"Manuscript No. 5: page 161v","Armenian Manuscripts","ark:/21198/zz0025jd25","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jd25_1698272_master.tif","326","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jd25",""
"Manuscript No. 5: page 162r","Armenian Manuscripts","ark:/21198/zz0025jd3p","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jd3p_1698275_master.tif","327","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jd3p",""
"Manuscript No. 5: page 162v","Armenian Manuscripts","ark:/21198/zz0025jd46","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jd46_1698278_master.tif","328","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jd46",""
"Manuscript No. 5: page 163r","Armenian Manuscripts","ark:/21198/zz0025jd5q","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jd5q_1698281_master.tif","329","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jd5q",""
"Manuscript No. 5: page 163v","Armenian Manuscripts","ark:/21198/zz0025jd67","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jd67_1698284_master.tif","330","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jd67",""
"Manuscript No. 5: page 164r","Armenian Manuscripts","ark:/21198/zz0025jd7r","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jd7r_1698287_master.tif","331","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jd7r",""
"Manuscript No. 5: page 164v","Armenian Manuscripts","ark:/21198/zz0025jd88","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jd88_1698290_master.tif","332","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jd88",""
"Manuscript No. 5: page 165r","Armenian Manuscripts","ark:/21198/zz0025jd9s","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jd9s_1698293_master.tif","333","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jd9s",""
"Manuscript No. 5: page 165v","Armenian Manuscripts","ark:/21198/zz0025jdb9","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jdb9_1698296_master.tif","334","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jdb9",""
"Manuscript No. 5: page 166r","Armenian Manuscripts","ark:/21198/zz0025jdct","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jdct_1698299_master.tif","335","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jdct",""
"Manuscript No. 5: page 166v","Armenian Manuscripts","ark:/21198/zz0025jddb","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jddb_1698302_master.tif","336","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jddb",""
"Manuscript No. 5: page 167r","Armenian Manuscripts","ark:/21198/zz0025jdfv","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jdfv_1698305_master.tif","337","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jdfv",""
"Manuscript No. 5: page 167v","Armenian Manuscripts","ark:/21198/zz0025jdgc","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jdgc_1698308_master.tif","338","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jdgc",""
"Manuscript No. 5: page 168r","Armenian Manuscripts","ark:/21198/zz0025jdhw","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jdhw_1698311_master.tif","339","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jdhw",""
"Manuscript No. 5: page 168v","Armenian Manuscripts","ark:/21198/zz0025jdjd","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jdjd_1698314_master.tif","340","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jdjd",""
"Manuscript No. 5: page 169r","Armenian Manuscripts","ark:/21198/zz0025jdkx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jdkx_1698317_master.tif","341","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jdkx",""
"Manuscript No. 5: page 169v","Armenian Manuscripts","ark:/21198/zz0025jdmf","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jdmf_1698320_master.tif","342","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jdmf",""
"Manuscript No. 5: page 170r","Armenian Manuscripts","ark:/21198/zz0025jdnz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025jdnz_1698323_master.tif","343","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jdnz",""
