Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Type.genre,Rights.statementLocal,Rights.permission,Name.repository,Publisher.publisherName,Rights.rightsHolderContact,Name.photographer,Name.subject,Name.donor,Name.manufacturer,Name.contributor,Name.designer,Title,Format.medium,Description.note,Alt ID.local,Relation.isPartOf,Format.extent,Date.creation,Format.dimensions,Description.physicalDescription,Date.normalized,Format.technique,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Valverde (Richard) Collection,ark:/21198/zz002hkf7t,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkf7t_2268380_master.tif,1067,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Nopales in a canasta,CSRC_RichardValverde_1067_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkf7t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkf7t/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkf8b,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkf8b_2268383_master.tif,1068,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Profile portrait of Espie Valverde,CSRC_RichardValverde_1068_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkf8b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkf8b/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkf9v,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkf9v_2268386_master.tif,1070,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Espie and chiles,CSRC_RichardValverde_1070_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkf9v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkf9v/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkfbc,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkfbc_2268389_master.tif,1072,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Color Photograph,Sunray on Jude,CSRC_RichardValverde_1072_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkfbc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkfbc/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkfcw,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkfcw_2268392_master.tif,1074,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Tree branch shadow,CSRC_RichardValverde_1074_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkfcw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkfcw/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkfdd,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkfdd_2268395_master.tif,1075,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Market and Car at Night,CSRC_RichardValverde_1075_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkfdd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkfdd/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkffx,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkffx_2268398_master.tif,1077,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Old Woman in the yard,CSRC_RichardValverde_1077_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkffx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkffx/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkfgf,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkfgf_2268401_master.tif,1078,,,,private,still image,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Portrait of boy on stoop,CSRC_RichardValverde_1078_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkfgf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkfgf/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkfhz,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkfhz_2268422_master.tif,1079,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Portrait of a boy,CSRC_RichardValverde_1079_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkfhz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkfhz/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkfjg,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkfjg_2268425_master.tif,1080,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Woman in Inflatable Jumper,CSRC_RichardValverde_1080_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkfjg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkfjg/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkfk0,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkfk0_2268428_master.tif,1081,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Couple and their RV,CSRC_RichardValverde_1081_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkfk0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkfk0/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkfmh,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkfmh_2268431_master.tif,1082,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Mother and Son at windowsill,CSRC_RichardValverde_1082_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkfmh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkfmh/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkgz5,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkgz5_2268434_master.tif,1083,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Two men drinking Dos Equis,CSRC_RichardValverde_1083_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkgz5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkgz5/manifest
Valverde (Richard) Collection,ark:/21198/zz002hkh05,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz002hkh05_2268437_master.tif,1084,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Old Man next to graffiti'd wall,CSRC_RichardValverde_1084_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hkh05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hkh05/manifest
