Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.caption,Description.abstract
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175q21,ark:/21198/zz00175pwz,2,Completed,Page,wavav/images/masters/21198-zz00175q21-1-master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175q3j,ark:/21198/zz00175pwz,2,Completed,Page,wavav/images/masters/21198-zz00175q3j-1-master.tif,6,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 6,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175q42,ark:/21198/zz00175pwz,2,Completed,Page,wavav/images/masters/21198-zz00175q42-1-master.tif,7,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 7,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175q5k,ark:/21198/zz00175pwz,2,Completed,Page,wavav/images/masters/21198-zz00175q5k-1-master.tif,8,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 8,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175q63,ark:/21198/zz00175pvf,2,Completed,Work,,2,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - March 27, 1977","March 27, 1977",,,1977-03-27,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175q7m,ark:/21198/zz00175q63,2,Completed,Page,wavav/images/masters/21198-zz00175q7m-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175q84,ark:/21198/zz00175q63,2,Completed,Page,wavav/images/masters/21198-zz00175q84-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175q9n,ark:/21198/zz00175q63,2,Completed,Page,wavav/images/masters/21198-zz00175q9n-1-master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qb5,ark:/21198/zz00175q63,2,Completed,Page,wavav/images/masters/21198-zz00175qb5-1-master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qcp,ark:/21198/zz00175pvf,2,Completed,Work,,3,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - April 16, 1977","April 16, 1977",,,1977-04-16,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qd6,ark:/21198/zz00175pvf,2,Completed,Work,,5,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - May 23, 1977","May 23, 1977",,,1977-05-23,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qfq,ark:/21198/zz00175pvf,2,Completed,Work,,6,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - May 30, 1977","May 30, 1977",,,1977-05-30,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qg7,ark:/21198/zz00175pvf,2,Completed,Work,,7,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - June 9, 1977","June 9, 1977",,,1977-06-09,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qhr,ark:/21198/zz00175pvf,2,Completed,Work,,8,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - June 16, 1977","June 16, 1977",,,1977-06-16,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qj8,ark:/21198/zz00175pvf,2,Completed,Work,,12,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - July 25, 1977","July 25, 1977",,,1977-07-25,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qks,ark:/21198/zz00175pvf,2,Completed,Work,,13,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - October 24, 1977","October 24, 1977",,,1977-10-24,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qm9,ark:/21198/zz00175pvf,2,Completed,Work,,14,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - October 25, 1977","October 25, 1977",,,1977-10-25,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qnt,ark:/21198/zz00175pvf,2,Completed,Work,,17,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - August 27, 1981","August 27, 1981",,,1981-08-27,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qpb,ark:/21198/zz00175pvf,2,Completed,Work,,18,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - September 10, 1981","September 10, 1981",,,1981-09-10,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qqv,ark:/21198/zz00175qcp,2,Completed,Page,wavav/images/masters/21198-zz00175qqv-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qrc,ark:/21198/zz00175qcp,2,Completed,Page,wavav/images/masters/21198-zz00175qrc-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qsw,ark:/21198/zz00175qcp,2,Completed,Page,wavav/images/masters/21198-zz00175qsw-1-master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qtd,ark:/21198/zz00175qd6,2,Completed,Page,wavav/images/masters/21198-zz00175qtd-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qvx,ark:/21198/zz00175qd6,2,Completed,Page,wavav/images/masters/21198-zz00175qvx-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qwf,ark:/21198/zz00175qd6,2,Completed,Page,wavav/images/masters/21198-zz00175qwf-1-master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qxz,ark:/21198/zz00175qfq,2,Completed,Page,wavav/images/masters/21198-zz00175qxz-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175qzg,ark:/21198/zz00175qfq,2,Completed,Page,wavav/images/masters/21198-zz00175qzg-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175r0g,ark:/21198/zz00175qg7,2,Completed,Page,wavav/images/masters/21198-zz00175r0g-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175r10,ark:/21198/zz00175qg7,2,Completed,Page,wavav/images/masters/21198-zz00175r10-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175r2h,ark:/21198/zz00175qhr,2,Completed,Page,wavav/images/masters/21198-zz00175r2h-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175r31,ark:/21198/zz00175qhr,2,Completed,Page,wavav/images/masters/21198-zz00175r31-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175r4j,ark:/21198/zz00175qhr,2,Completed,Page,wavav/images/masters/21198-zz00175r4j-1-master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175r52,ark:/21198/zz00175qj8,2,Completed,Page,wavav/images/masters/21198-zz00175r52-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175r6k,ark:/21198/zz00175qj8,2,Completed,Page,wavav/images/masters/21198-zz00175r6k-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175r73,ark:/21198/zz00175qks,2,Completed,Page,wavav/images/masters/21198-zz00175r73-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175r8m,ark:/21198/zz00175qm9,2,Completed,Page,wavav/images/masters/21198-zz00175r8m-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175r94,ark:/21198/zz00175qm9,2,Completed,Page,wavav/images/masters/21198-zz00175r94-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rbn,ark:/21198/zz00175qnt,2,Completed,Page,wavav/images/masters/21198-zz00175rbn-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rc5,ark:/21198/zz00175qnt,2,Completed,Page,wavav/images/masters/21198-zz00175rc5-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rdp,ark:/21198/zz00175qpb,2,Completed,Page,wavav/images/masters/21198-zz00175rdp-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rf6,ark:/21198/zz00175qpb,2,Completed,Page,wavav/images/masters/21198-zz00175rf6-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rgq,ark:/21198/zz00175pvf,2,Completed,Work,,19,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Agenda - September 24, 1981","September 24, 1981",,,1981-09-24,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rh7,ark:/21198/zz00175pvf,2,Completed,Work,,20,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Agenda - October 1, 1981","October 1, 1981",,,1981-10-01,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rjr,ark:/21198/zz00175pvf,2,Completed,Work,,21,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - November 12, 1981","November 12, 1981",,,1981-11-12,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rk8,ark:/21198/zz00175pvf,2,Completed,Work,,22,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Agenda - December 10, 1981","December 10, 1981",,,1981-12-10,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rms,ark:/21198/zz00175pvf,2,Completed,Work,,23,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Agenda - December 17, 1981","December 17, 1981",,,1981-12-17,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rn9,ark:/21198/zz00175pvf,2,Completed,Work,,24,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - March, 1982","March, 1982",,,1982-03,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rpt,ark:/21198/zz00175pvf,2,Completed,Work,,25,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - April 29, 1982","April 29, 1982",,,1982-04-29,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rqb,ark:/21198/zz00175pvf,2,Completed,Work,,26,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Agenda - May 13, 1982","May 13, 1982",,,1982-05-13,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rrv,ark:/21198/zz00175pvf,2,Completed,Work,,27,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - August 4, 1982","August 4, 1982",,,1982-08-04,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rsc,ark:/21198/zz00175pvf,2,Completed,Work,,28,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,"Coordinating Committee Meeting Minutes - August 19, 1982","August 19, 1982",,,1982-08-19,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rtw,ark:/21198/zz00175rgq,2,Completed,Page,wavav/images/masters/21198-zz00175rtw-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rvd,ark:/21198/zz00175rgq,2,Completed,Page,wavav/images/masters/21198-zz00175rvd-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rxf,ark:/21198/zz00175rh7,2,Completed,Page,wavav/images/masters/21198-zz00175rxf-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175rzz,ark:/21198/zz00175rh7,2,Completed,Page,wavav/images/masters/21198-zz00175rzz-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175s0z,ark:/21198/zz00175rjr,2,Completed,Page,wavav/images/masters/21198-zz00175s0z-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175s1g,ark:/21198/zz00175rjr,2,Completed,Page,wavav/images/masters/21198-zz00175s1g-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175s20,ark:/21198/zz00175rjr,2,Completed,Page,wavav/images/masters/21198-zz00175s20-1-master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175s3h,ark:/21198/zz00175rjr,2,Completed,Page,wavav/images/masters/21198-zz00175s3h-1-master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175s5j,ark:/21198/zz00175rk8,2,Completed,Page,wavav/images/masters/21198-zz00175s5j-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175s7k,ark:/21198/zz00175rms,2,Completed,Page,wavav/images/masters/21198-zz00175s7k-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175s9m,ark:/21198/zz00175rms,2,Completed,Page,wavav/images/masters/21198-zz00175s9m-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175scn,ark:/21198/zz00175rn9,2,Completed,Page,wavav/images/masters/21198-zz00175scn-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175sd5,ark:/21198/zz00175rn9,2,Completed,Page,wavav/images/masters/21198-zz00175sd5-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175sfp,ark:/21198/zz00175rn9,2,Completed,Page,wavav/images/masters/21198-zz00175sfp-1-master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175sg6,ark:/21198/zz00175rn9,2,Completed,Page,wavav/images/masters/21198-zz00175sg6-1-master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175shq,ark:/21198/zz00175rn9,2,Completed,Page,wavav/images/masters/21198-zz00175shq-1-master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175sj7,ark:/21198/zz00175rn9,2,Completed,Page,wavav/images/masters/21198-zz00175sj7-1-master.tif,6,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 6,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175skr,ark:/21198/zz00175rn9,2,Completed,Page,wavav/images/masters/21198-zz00175skr-1-master.tif,7,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 7,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175sm8,ark:/21198/zz00175rn9,2,Completed,Page,wavav/images/masters/21198-zz00175sm8-1-master.tif,8,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 8,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175sns,ark:/21198/zz00175rn9,2,Completed,Page,wavav/images/masters/21198-zz00175sns-1-master.tif,9,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 9,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175sp9,ark:/21198/zz00175rn9,2,Completed,Page,wavav/images/masters/21198-zz00175sp9-1-master.tif,10,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 10,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175sqt,ark:/21198/zz00175rpt,2,Completed,Page,wavav/images/masters/21198-zz00175sqt-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175srb,ark:/21198/zz00175rpt,2,Completed,Page,wavav/images/masters/21198-zz00175srb-1-master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175ssv,ark:/21198/zz00175rqb,2,Completed,Page,wavav/images/masters/21198-zz00175ssv-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00175stc,ark:/21198/zz00175rrv,2,Completed,Page,wavav/images/masters/21198-zz00175stc-1-master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
