Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,viewingHint,Delete in Title,Subject topic,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.subject,Subject,Subject.conceptTopic,Language,Rights.permissionNote,Name.creator,Rights.publicationNote,Text direction,IIIF Range,Name.repository,Title,Date.creation,Description.note,Summary,Description.caption,Date.normalized,Description.abstract,Date.created,AltTitle.other,Opac url,Finding Aid URL,IIIF Manifest URL
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vg2s,ark:/21198/zz000s2z5v,2,Completed,Work,,314,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vg39,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - November 3, 1991","November 3, 1991",,,,1991-11-03,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vg2s/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vg8w,ark:/21198/zz000s2z5v,2,Completed,Work,,5,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vgfg,text,,copyrighted,unknown,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - September 30, 1976","September 30, 1976",Rights.generalNote: Item contains personal information (personal address for Barbara Colby?).,,,1976-09-30,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vg8w/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vg9d,ark:/21198/zz000s2z5v,2,Completed,Work,,4,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vgcf,text,,copyrighted,unknown,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - September 16, 1976","September 16, 1976",Rights.generalNote: Item contains personal information (personal address for Barbara Colby?).,,,1976-09-16,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vg9d/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vghh,ark:/21198/zz000s2z5v,2,Completed,Work,,7,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vgj1,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - October 28, 1976","October 28, 1976",,,,1976-10-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vghh/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vgnk,ark:/21198/zz000s2z5v,2,Completed,Work,,9,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vgp3,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - November 11, 1976","November 11, 1976",,,,1976-11-11,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vgnk/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vgt5,ark:/21198/zz000s2z5v,2,Completed,Work,,11,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vgvp,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - December 16, 1976","December 16, 1976",,,,1976-12-16,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vgt5/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vgz7,ark:/21198/zz000s2z5v,2,Completed,Work,,13,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vh07,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - January 20, 1977","January 20, 1977",,,,1977-01-20,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vgz7/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vh28,ark:/21198/zz000s2z5v,2,Completed,Work,,15,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vh3s,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - February 17, 1977","February 17, 1977",,,,1977-02-17,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vh28/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vh5t,ark:/21198/zz000s2z5v,2,Completed,Work,,315,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vh6b,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - January 12, 1992","January 12, 1992",,,,1992-01-12,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vh5t/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vhbd,ark:/21198/zz000s2z5v,2,Completed,Work,,19,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vhcx,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - May 26, 1977","May 26, 1977",,,,1977-05-26,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vhbd/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vhfz,ark:/21198/zz000s2z5v,2,Completed,Work,,21,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vhgg,text,,copyrighted,unknown,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - June 22, 1977","June 22, 1977",Rights.generalNote: Item contains personal information (address).,,,1977-06-22,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vhfz/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vhk1,ark:/21198/zz000s2z5v,2,Completed,Work,,316,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vhmj,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - June 20, 1993","June 20, 1993",,,,1993-06-20,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vhk1/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vhtn,ark:/21198/zz000s2z5v,2,Completed,Work,,22,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vhwp,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - July 24, 1977","July 24, 1977",,,,1977-07-24,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vhtn/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vhv5,ark:/21198/zz000s2z5v,2,Completed,Work,,23,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vhx6,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Membership Meeting Minutes - July 24, 1977","July 24, 1977",,,,1977-07-24,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vhv5/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vj17,ark:/21198/zz000s2z5v,2,Completed,Work,,26,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vj2r,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - August 25, 1977","August 25, 1977",,,,1977-08-25,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vj17/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vj4s,ark:/21198/zz000s2z5v,2,Completed,Work,,30,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vj59,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - January 12, 1978","January 12, 1978",,,,1978-01-12,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vj4s/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vj7b,ark:/21198/zz000s2z5v,2,Completed,Work,,33,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vj8v,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - March 30, 1978","March 30, 1978",,,,1978-03-30,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vj7b/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vj9c,ark:/21198/zz000s2z5v,2,Completed,Work,,36,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vjbw,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - May 18, 1978","May 18, 1978",,,,1978-05-18,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vj9c/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vjcd,ark:/21198/zz000s2z5v,2,Completed,Work,,38,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vjff,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - June 15, 1978","June 15, 1978",,,,1978-06-15,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vjcd/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vjdx,ark:/21198/zz000s2z5v,2,Completed,Work,,39,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vjgz,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - June 29, 1978","June 29, 1978",,,,1978-06-29,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vjdx/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vjhg,ark:/21198/zz000s2z5v,2,Completed,Work,,40,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vk7t,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Steering Committee Meeting Minutes - July 13, 1978","July 13, 1978",,,,1978-07-13,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vjhg/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vk8b,ark:/21198/zz000s2z5v,2,Completed,Work,,44,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vk9v,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - September 28, 1978","September 28, 1978",,,,1978-09-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vk8b/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vkcw,ark:/21198/zz000s2z5v,2,Completed,Work,,47,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vkfx,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - November 16, 1978","November 16, 1978",,,,1978-11-16,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vkcw/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vkdd,ark:/21198/zz000s2z5v,2,Completed,Work,,48,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vkgf,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - November 30, 1978","November 30, 1978",,,,1978-11-30,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vkdd/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vkjg,ark:/21198/zz000s2z5v,2,Completed,Work,,62,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vkk0,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - December 27, 1979","December 27, 1979",,,,1979-12-27,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vkjg/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vkn1,ark:/21198/zz000s2z5v,2,Completed,Work,,67,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vkpj,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - March 27, 1980","March 27, 1980",,,,1980-03-27,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vkn1/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vkrk,ark:/21198/zz000s2z5v,2,Completed,Work,,68,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vks3,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - April 14, 1980","April 14, 1980",,,,1980-04-14,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vkrk/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vktm,ark:/21198/zz000s2z5v,2,Completed,Work,,71,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vkv4,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - May 22, 1980","May 22, 1980",,,,1980-05-22,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vktm/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vkx5,ark:/21198/zz000s2z5v,2,Completed,Work,,74,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vm16,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Membership Committee Report, Board of Directors Meeting - July 24, 1980","July 24, 1980",,,,1980-07-24,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vkx5/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vkzp,ark:/21198/zz000s2z5v,2,Completed,Work,,75,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vm2q,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Procedures for Use of Volunteer Task Force, Board of Directors Meeting - July 24, 1980","July 24, 1980",,,,1980-07-24,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vkzp/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vm0p,ark:/21198/zz000s2z5v,2,Completed,Work,,76,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vm37,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Newsletter Committee Report, Board of Directors Meeting - July 24, 1980","July 24, 1980",,,,1980-07-24,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vm0p/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vm4r,ark:/21198/zz000s2z5v,2,Completed,Work,,77,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vm58,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - August 25, 1980","August 25, 1980",,,,1980-08-25,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vm4r/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vm6s,ark:/21198/zz000s2z5v,2,Completed,Work,,80,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vm8t,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - September 23, 1980","September 23, 1980",,,,1980-09-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vm6s/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vm79,ark:/21198/zz000s2z5v,2,Completed,Work,,81,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vm9b,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - September 25, 1980","September 25, 1980",,,,1980-09-25,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vm79/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vmdw,ark:/21198/zz000s2z5v,2,Completed,Work,,82,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vmfd,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - October 16, 1980","October 16, 1980",,,,1980-10-16,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vmdw/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vmgx,ark:/21198/zz000s2z5v,2,Completed,Work,,84,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vmhf,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - November 13, 1980","November 13, 1980",,,,1980-11-13,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vmgx/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vmjz,ark:/21198/zz000s2z5v,2,Completed,Work,,86,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vmkg,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Restructuring Committee Meeting Minutes - November 17, 1980","November 17, 1980",,,,1980-11-17,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vmjz/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vmm0,ark:/21198/zz000s2z5v,2,Completed,Work,,87,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vmnh,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - December 8, 1980","December 8, 1980",,,,1980-12-08,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vmm0/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vmp1,ark:/21198/zz000s2z5v,2,Completed,Work,,89,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vmqj,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - January 12, 1981","January 12, 1981",,,,1981-01-12,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vmp1/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vmr2,ark:/21198/zz000s2z5v,2,Completed,Work,,91,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vmsk,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - February 19, 1981","February 19, 1981",,,,1981-02-19,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vmr2/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vmt3,ark:/21198/zz000s2z5v,2,Completed,Work,,93,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vn5r,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - March 19, 1981","March 19, 1981",,,,1981-03-19,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vmt3/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vmvm,ark:/21198/zz000s2z5v,2,Completed,Work,,95,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vn68,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - April 16, 1981","April 16, 1981",,,,1981-04-16,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vmvm/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vmw4,ark:/21198/zz000s2z5v,2,Completed,Work,,97,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vn7s,text,,copyrighted,unknown,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - May 18, 1981","May 18, 1981",Rights.generalNote: Item contains personal information (home address for Dianne Crocker).,,,1981-05-18,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vmw4/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vmxn,ark:/21198/zz000s2z5v,2,Completed,Work,,99,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vn89,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - June 18, 1981","June 18, 1981",,,,1981-06-18,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vmxn/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vmz5,ark:/21198/zz000s2z5v,2,Completed,Work,,101,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vncv,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - July 16, 1981","July 16, 1981",,,,1981-07-16,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vmz5/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vn05,ark:/21198/zz000s2z5v,2,Completed,Work,,103,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vndc,text,,copyrighted,Y,,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,unpublished,,,,"Executive Committee Meeting Minutes - August 20, 1981","August 20, 1981",,,,1981-08-20,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vn05/manifest
