"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz001hk00j","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk00j-1-master.tif","","","389","","","text","","","","","","page 343","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk00j"
"Picart (Bernard) Collection","ark:/21198/zz001hk012","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk012-1-master.tif","","","390","","","text","","","","","","page 344","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk012"
"Picart (Bernard) Collection","ark:/21198/zz001hk02k","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk02k-1-master.tif","","","391","","","still image","","","","","","FELICITATION telle qu'on la fait, aux FIANCES a Amsterdam.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk02k"
"Picart (Bernard) Collection","ark:/21198/zz001hk033","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk033-1-master.tif","","","392","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk033"
"Picart (Bernard) Collection","ark:/21198/zz001hk04m","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk04m-1-master.tif","","","393","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk04m"
"Picart (Bernard) Collection","ark:/21198/zz001hk054","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk054-1-master.tif","","","394","","","still image","","","","","","FIANCEZ qui cont à L'EGLISE pour se MARIER.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk054"
"Picart (Bernard) Collection","ark:/21198/zz001hk06n","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk06n-1-master.tif","","","395","","","text","","","","","","page 345","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk06n"
"Picart (Bernard) Collection","ark:/21198/zz001hk075","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk075-1-master.tif","","","396","","","text","","","","","","page 346","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk075"
"Picart (Bernard) Collection","ark:/21198/zz001hk08p","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk08p-1-master.tif","","","397","","","text","","","","","","page 347","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk08p"
"Picart (Bernard) Collection","ark:/21198/zz001hk096","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk096-1-master.tif","","","398","","","text","","","","","","page 348","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk096"
"Picart (Bernard) Collection","ark:/21198/zz001hk0bq","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0bq-1-master.tif","","","399","","","text","","","","","","page 349","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0bq"
"Picart (Bernard) Collection","ark:/21198/zz001hk0c7","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0c7-1-master.tif","","","400","","","text","","","","","","page 350","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0c7"
"Picart (Bernard) Collection","ark:/21198/zz001hk0dr","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0dr-1-master.tif","","","401","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0dr"
"Picart (Bernard) Collection","ark:/21198/zz001hk0f8","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0f8-1-master.tif","","","402","","","still image","","","","","","CEREMONIES FUNÉBRES comme on les fait a AMSTERDAM  en plussieurs villes de la HOLLANDE. (gatefold recto)","r","","CEREMONIES FUNÉBRES comme on les fait a AMSTERDAM  en plussieurs villes de la HOLLANDE. CEREMONIES FUNÉBRES comme on les fait à la HAYE, et en quelques autres villes de la HOLLANDE.","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0f8"
"Picart (Bernard) Collection","ark:/21198/zz001hk0gs","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0gs-1-master.tif","","","403","","","still image","","","","","","CEREMONIES FUNÉBRES comme on les fait a AMSTERDAM  en plussieurs villes de la HOLLANDE. (gatefold verso)","v","","CEREMONIES FUNÉBRES comme on les fait a AMSTERDAM  en plussieurs villes de la HOLLANDE. CEREMONIES FUNÉBRES comme on les fait à la HAYE, et en quelques autres villes de la HOLLANDE.","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0gs"
"Picart (Bernard) Collection","ark:/21198/zz001hk0h9","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0h9-1-master.tif","","","404","","","still image","","","","","","CEREMONIES FUNÉBRES comme on les fait a AMSTERDAM  en plussieurs villes de la HOLLANDE. (gatefold full)","r","","CEREMONIES FUNÉBRES comme on les fait a AMSTERDAM  en plussieurs villes de la HOLLANDE. CEREMONIES FUNÉBRES comme on les fait à la HAYE, et en quelques autres villes de la HOLLANDE.","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0h9"
"Picart (Bernard) Collection","ark:/21198/zz001hk0jt","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0jt-1-master.tif","","","405","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0jt"
"Picart (Bernard) Collection","ark:/21198/zz001hk0kb","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0kb-1-master.tif","","","406","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0kb"
"Picart (Bernard) Collection","ark:/21198/zz001hk0mv","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0mv-1-master.tif","","","407","","","still image","","","","","","DEUÏL de ZURICH.  DEUÏL d' AUGSBOURG.  DEUÏL des FRISONES.  DUEÏL de SARDAM.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0mv"
"Picart (Bernard) Collection","ark:/21198/zz001hk0nc","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0nc-1-master.tif","","","408","","","text","","","","","","page 351","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0nc"
"Picart (Bernard) Collection","ark:/21198/zz001hk0pw","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0pw-1-master.tif","","","409","","","text|~|still image","","","","","","page 352","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0pw"
"Picart (Bernard) Collection","ark:/21198/zz001hk0qd","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0qd-1-master.tif","","","410","","","text","","","","","","page 353","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0qd"
"Picart (Bernard) Collection","ark:/21198/zz001hk0rx","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0rx-1-master.tif","","","411","","","text","","","","","","page 354","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0rx"
"Picart (Bernard) Collection","ark:/21198/zz001hk0sf","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0sf-1-master.tif","","","412","","","text","","","","","","page 355","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0sf"
"Picart (Bernard) Collection","ark:/21198/zz001hk0tz","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0tz-1-master.tif","","","413","","","text","","","","","","page 356","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0tz"
"Picart (Bernard) Collection","ark:/21198/zz001hk0vg","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0vg-1-master.tif","","","414","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0vg"
"Picart (Bernard) Collection","ark:/21198/zz001hk0w0","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0w0-1-master.tif","","","415","","","still image","","","","","","La COMMUNION des LUTHERIENS dans L'EGLISE des MINORITES à AUGSBOURG. (gatefold verso)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0w0"
"Picart (Bernard) Collection","ark:/21198/zz001hk0xh","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0xh-1-master.tif","","","416","","","still image","","","","","","La COMMUNION des LUTHERIENS dans L'EGLISE des MINORITES à AUGSBOURG. (gatefold recto)","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0xh"
"Picart (Bernard) Collection","ark:/21198/zz001hk0z1","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk0z1-1-master.tif","","","417","","","still image","","","","","","La COMMUNION des LUTHERIENS dans L'EGLISE des MINORITES à AUGSBOURG. (gatefold full)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk0z1"
"Picart (Bernard) Collection","ark:/21198/zz001hk101","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk101-1-master.tif","","","418","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk101"
"Picart (Bernard) Collection","ark:/21198/zz001hk11j","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk11j-1-master.tif","","","419","","","text","","","","","","page 357","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk11j"
"Picart (Bernard) Collection","ark:/21198/zz001hk122","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk122-1-master.tif","","","420","","","text","","","","","","page 358","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk122"
"Picart (Bernard) Collection","ark:/21198/zz001hk13k","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk13k-1-master.tif","","","421","","","text","","","","","","page 359","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk13k"
"Picart (Bernard) Collection","ark:/21198/zz001hk143","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk143-1-master.tif","","","422","","","text","","","","","","page 360","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk143"
"Picart (Bernard) Collection","ark:/21198/zz001hk15m","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk15m-1-master.tif","","","423","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk15m"
"Picart (Bernard) Collection","ark:/21198/zz001hk164","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk164-1-master.tif","","","424","","","still image","","","","","","SYNODE tenu dans le Choeur de L'EGLISE NEUVE, à AMSTERDAM, en 1730.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk164"
"Picart (Bernard) Collection","ark:/21198/zz001hk17n","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk17n-1-master.tif","","","425","","","text","","","","","","page 361","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk17n"
"Picart (Bernard) Collection","ark:/21198/zz001hk185","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk185-1-master.tif","","","426","","","text","","","","","","page 362","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk185"
"Picart (Bernard) Collection","ark:/21198/zz001hk19p","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk19p-1-master.tif","","","427","","","text","","","","","","page 363","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk19p"
"Picart (Bernard) Collection","ark:/21198/zz001hk1b6","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk1b6-1-master.tif","","","428","","","text","","","","","","page 364","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk1b6"
"Picart (Bernard) Collection","ark:/21198/zz001hk1cq","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk1cq-1-master.tif","","","429","","","text","","","","","","page 365","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk1cq"
"Picart (Bernard) Collection","ark:/21198/zz001hk1d7","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk1d7-1-master.tif","","","430","","","text","","","","","","page 366","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk1d7"
"Picart (Bernard) Collection","ark:/21198/zz001hk1fr","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk1fr-1-master.tif","","","431","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk1fr"
"Picart (Bernard) Collection","ark:/21198/zz001hk1g8","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk1g8-1-master.tif","","","432","","","still image","","","","","","Le BAPTÊME des REFORMÉS.  La COMMUNION des REFORMÉS.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk1g8"
"Picart (Bernard) Collection","ark:/21198/zz001hk1hs","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk1hs-1-master.tif","","","433","","","text","","","","","","page 367","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk1hs"
"Picart (Bernard) Collection","ark:/21198/zz001hk1j9","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk1j9-1-master.tif","","","434","","","text","","","","","","page 368","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk1j9"
"Picart (Bernard) Collection","ark:/21198/zz001hk1kt","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk1kt-1-master.tif","","","435","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk1kt"
"Picart (Bernard) Collection","ark:/21198/zz001hk1mb","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk1mb-1-master.tif","","","436","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk1mb"
"Picart (Bernard) Collection","ark:/21198/zz001hk1nv","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk1nv-1-master.tif","","","437","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk1nv"
"Picart (Bernard) Collection","ark:/21198/zz001hk1pc","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk1pc-1-master.tif","","","438","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk1pc"
"Picart (Bernard) Collection","ark:/21198/zz001hk1qw","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk1qw-1-master.tif","","","439","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk1qw"
"Picart (Bernard) Collection","ark:/21198/zz001hk1rd","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hk1rd-1-master.tif","","","440","","","text","","","","","","back cover","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hk1rd"
