"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz001hj244","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj244-1-master.tif","","","222","","","text","","","","","","page 169","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj244",""
"Picart (Bernard) Collection","ark:/21198/zz001hj25n","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj25n-1-master.tif","","","223","","","text","","","","","","page 170","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj25n",""
"Picart (Bernard) Collection","ark:/21198/zz001hj265","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj265-1-master.tif","","","224","","","still image","","","","","","Les DIEUX des CHINOIS.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj265",""
"Picart (Bernard) Collection","ark:/21198/zz001hj27p","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj27p-1-master.tif","","","225","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj27p",""
"Picart (Bernard) Collection","ark:/21198/zz001hj286","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj286-1-master.tif","","","226","","","text","","","","","","page 171","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj286",""
"Picart (Bernard) Collection","ark:/21198/zz001hj29q","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj29q-1-master.tif","","","227","","","text","","","","","","page 172","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj29q",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2b7","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2b7-1-master.tif","","","228","","","text","","","","","","page 173","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2b7",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2cr","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2cr-1-master.tif","","","229","","","text","","","","","","page 174","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2cr",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2d8","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2d8-1-master.tif","","","230","","","text","","","","","","page 175","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2d8",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2fs","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2fs-1-master.tif","","","231","","","text","","","","","","page 176","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2fs",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2g9","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2g9-1-master.tif","","","232","","","text","","","","","","page 177","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2g9",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2ht","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2ht-1-master.tif","","","233","","","text","","","","","","page 178","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2ht",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2jb","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2jb-1-master.tif","","","234","","","text","","","","","","page 179","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2jb",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2kv","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2kv-1-master.tif","","","235","","","text","","","","","","page 180","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2kv",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2mc","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2mc-1-master.tif","","","236","","","still image","","","","","","IDOLE que les CHINOIS appellant, le DIEU de L'IMMOR TALITE, et qu'ils disent presider à leur FORTUNE. A. FO-TEK, ou NINIFO. B. KIN-GAN genie tutelaire que les JESUITES nomment aussi CHIN-HOAN. CHIN-HOAN Dieu tutelaire de la CHINE. DIVINITÉ que les AMBASSADEURS HOLLANDOIS nomment LINCING dans leurs RELATIONS.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2mc",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2nw","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2nw-1-master.tif","","","237","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2nw",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2pd","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2pd-1-master.tif","","","238","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2pd",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2qx","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2qx-1-master.tif","","","239","","","still image","","","","","","PUZZA ou la CYBELE des CHINOIS. PUZZA sous une forme parallele à JSIS assise sur la fleur de LOTOS.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2qx",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2rf","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2rf-1-master.tif","","","240","","","text","","","","","","page 181","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2rf",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2sz","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2sz-1-master.tif","","","241","","","text","","","","","","page 182","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2sz",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2tg","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2tg-1-master.tif","","","242","","","still image","","","","","","ISIS and OSIRIS, avec la fleur de LOTOS sur la tête sous la figure de SERPENS. ISIS assise une Fleur de LOTOS. ISIS allaitant son Fils HORUS. ISIS avec une tête de vache allaitant HORUS.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2tg",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2v0","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2v0-1-master.tif","","","243","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2v0",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2wh","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2wh-1-master.tif","","","244","","","still image","","","","","","VITEK ou NINIFO. MATZOU.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2wh",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2x1","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2x1-1-master.tif","","","245","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2x1",""
"Picart (Bernard) Collection","ark:/21198/zz001hj2zj","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj2zj-1-master.tif","","","246","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj2zj",""
"Picart (Bernard) Collection","ark:/21198/zz001hj30j","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj30j-1-master.tif","","","247","","","still image","","","","","","QUANTECONG DIVINITÉ CHINOISE que les CHINOIS disent avoir eté leur premier EMPEREUR. QUONIN DIVINITÉ domestique des CHINOIS.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj30j",""
"Picart (Bernard) Collection","ark:/21198/zz001hj312","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj312-1-master.tif","","","248","","","text","","","","","","page 183","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj312",""
"Picart (Bernard) Collection","ark:/21198/zz001hj32k","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj32k-1-master.tif","","","249","","","text","","","","","","page 184","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj32k",""
"Picart (Bernard) Collection","ark:/21198/zz001hj333","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj333-1-master.tif","","","250","","","text","","","","","","page 185","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj333",""
"Picart (Bernard) Collection","ark:/21198/zz001hj34m","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj34m-1-master.tif","","","251","","","text","","","","","","page 186","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj34m",""
"Picart (Bernard) Collection","ark:/21198/zz001hj354","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj354-1-master.tif","","","252","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj354",""
"Picart (Bernard) Collection","ark:/21198/zz001hj36n","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj36n-1-master.tif","","","253","","","still image","","","","","","RELIGIEUX en noir avec un CHAPELET á la façon des CATHOLIQUES. RELIGIEUX mendiant Chinois. RELIGIEUX CHINOIS avec leurs CHAPELETS. GUEUX devot à qui l'on a formé la tête en pointe.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj36n",""
"Picart (Bernard) Collection","ark:/21198/zz001hj375","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj375-1-master.tif","","","254","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj375",""
"Picart (Bernard) Collection","ark:/21198/zz001hj38p","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj38p-1-master.tif","","","255","","","still image","","","","","","GUEUX devot qui se heurte de la tête sur une pierre pour recevoir la CHARITÉ. GUEUX devot qui se fait bruler des drogues sur la tête jus qu'a ce qu'on lui donne la CHARITÉ. RELIGIEUX en PÉNITENCE pour avoir eté Surpris avec une femme.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj38p",""
"Picart (Bernard) Collection","ark:/21198/zz001hj396","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj396-1-master.tif","","","256","","","text","","","","","","page 187","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj396",""
"Picart (Bernard) Collection","ark:/21198/zz001hj3bq","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj3bq-1-master.tif","","","257","","","text","","","","","","page 188","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj3bq",""
"Picart (Bernard) Collection","ark:/21198/zz001hj3c7","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj3c7-1-master.tif","","","258","","","still image","","","","","","CHARLATANS qui se mêlent de vendre le VENT à la CHINE. DEVOTS MANDIANS de la CHINE. & CHARLATANS qui se promeinent sur des Tigres aprívoises.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj3c7",""
"Picart (Bernard) Collection","ark:/21198/zz001hj3dr","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj3dr-1-master.tif","","","259","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj3dr",""
"Picart (Bernard) Collection","ark:/21198/zz001hj3f8","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj3f8-1-master.tif","","","260","","","text","","","","","","page 189","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj3f8",""
"Picart (Bernard) Collection","ark:/21198/zz001hj3gs","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj3gs-1-master.tif","","","261","","","text","","","","","","page 190","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj3gs",""
"Picart (Bernard) Collection","ark:/21198/zz001hj3h9","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj3h9-1-master.tif","","","262","","","text","","","","","","page 191","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj3h9",""
"Picart (Bernard) Collection","ark:/21198/zz001hj3jt","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj3jt-1-master.tif","","","263","","","text","","","","","","page 192","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj3jt",""
"Picart (Bernard) Collection","ark:/21198/zz001hj3kb","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj3kb-1-master.tif","","","264","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj3kb",""
"Picart (Bernard) Collection","ark:/21198/zz001hj3mv","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj3mv-1-master.tif","","","265","","","still image","","","","","","PAGODE de la CHINE. Grande PAGODE de la CHINE. (lefthand gatefold)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj3mv",""
"Picart (Bernard) Collection","ark:/21198/zz001hj3nc","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj3nc-1-master.tif","","","266","","","text","","","","","","PAGODE de la CHINE. Grande PAGODE de la CHINE. (righthand gatefold)","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj3nc",""
"Picart (Bernard) Collection","ark:/21198/zz001hj3pw","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj3pw-1-master.tif","","","267","","","text","","","","","","PAGODE de la CHINE. Grande PAGODE de la CHINE. (full gatefold)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj3pw",""
"Picart (Bernard) Collection","ark:/21198/zz001hj3qd","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hj3qd-1-master.tif","","","268","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hj3qd",""
