"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz001h9g9c","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9g9c_1275784_master.tif","579","","","","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9g9c",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gbw","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gbw_1275787_master.tif","580","","","text","","","","","","page 439","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gbw",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gcd","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gcd_1275790_master.tif","581","","","text","","","","","","page 440","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gcd",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gdx","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gdx_1276421_master.tif","582","","","","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gdx",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gff","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gff_1276424_master.tif","583","","","still image","","","","","","The Method of their Wives purging themsevels from the accusation of Adultry","v","","(MANIERE dont leurs FEMMES de justifient de l'accusation d'adulter) / The MANNER of TENDRING Oaths at GUINEA (MANIERE dont les NEGRES de GUINEE sont leur Serment) / PAINS inflicted by the PEOPLE of GUINEA  (SUPLICES des PEUPLES de GUINEE)","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gff",""
"Picart (Bernard) Collection","ark:/21198/zz001h9ggz","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9ggz_1276429_master.tif","584","","","text","","","","","","page 441","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9ggz",""
"Picart (Bernard) Collection","ark:/21198/zz001h9ghg","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9ghg_1276432_master.tif","585","","","text","","","","","","page 442","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9ghg",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gj0","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gj0_1276435_master.tif","586","","","still image","","","","","","MORNING Salutations practised in GUINEA","r","","(MANIERE de se Saluër le matin en GUINEE) The METHOD of their ESPOUSALS Leur MANIERE de se MARIER CEREMONIES Observed at CHILD-BED (CEREMONIES de L'ACCOUCHEMENT) A WOMAN going to wash her newborn INFANT in the River.(L'ACCOUCHEE va laver son ENFANT dans la Riviere)","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gj0",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gr3","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gr3_1276438_master.tif","587","","","","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gr3",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gkh","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gkh_1276441_master.tif","588","","","text","","","","","","page 443","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gkh",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gm1","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gm1_1276449_master.tif","589","","","text","","","","","","page 444","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gm1",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gnj","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gnj_1276452_master.tif","590","","","still image","","","","","","FUNERAL CEREMONY of the NATIVES of GUINEA.","r","","(CEREMONIE FUNEBRE des HABITANS de GUINEE) The BURIAL of a KING of GUINEA  (SEPULTURE d'un ROI du GUINEE)","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gnj",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gp2","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gp2_1276455_master.tif","591","","","","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gp2",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gsm","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gsm_1296847_master.tif","594","","","text","","","","","","page 445","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gsm",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gt4","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gt4_1296875_master.tif","595","","","text","","","","","","page 446","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gt4",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gvn","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gvn_1296878_master.tif","596","","","text","","","","","","page 447","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gvn",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gw5","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gw5_1296881_master.tif","597","","","text","","","","","","page 448","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gw5",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gxp","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gxp_1296884_master.tif","598","","","text","","","","","","page 449","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gxp",""
"Picart (Bernard) Collection","ark:/21198/zz001h9gz6","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9gz6_1296887_master.tif","599","","","text","","","","","","page 450","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9gz6",""
"Picart (Bernard) Collection","ark:/21198/zz001h9h06","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9h06_1296893_master.tif","600","","","text","","","","","","page 451","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9h06",""
"Picart (Bernard) Collection","ark:/21198/zz001h9h1q","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9h1q_1296902_master.tif","601","","","text","","","","","","page 452","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9h1q",""
"Picart (Bernard) Collection","ark:/21198/zz001h9h27","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9h27_1296909_master.tif","602","","","text","","","","","","page 453","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9h27",""
"Picart (Bernard) Collection","ark:/21198/zz001h9h3r","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9h3r_1296920_master.tif","603","","","text","","","","","","page 454","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9h3r",""
"Picart (Bernard) Collection","ark:/21198/zz001h9h48","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9h48_1296926_master.tif","604","","","text","","","","","","page 455","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9h48",""
"Picart (Bernard) Collection","ark:/21198/zz001h9h5s","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9h5s_1296932_master.tif","605","","","text","","","","","","page 456","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9h5s",""
"Picart (Bernard) Collection","ark:/21198/zz001h9h69","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9h69_1296938_master.tif","606","","","text","","","","","","page 457","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9h69",""
"Picart (Bernard) Collection","ark:/21198/zz001h9h7t","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9h7t_1296942_master.tif","607","","","text","","","","","","page 458","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9h7t",""
"Picart (Bernard) Collection","ark:/21198/zz001h9h8b","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9h8b_1296950_master.tif","608","","","text","","","","","","page 459","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9h8b",""
"Picart (Bernard) Collection","ark:/21198/zz001h9h9v","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9h9v_1296957_master.tif","609","","","text","","","","","","page 460","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9h9v",""
"Picart (Bernard) Collection","ark:/21198/zz001h9hbc","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9hbc_1296965_master.tif","610","","","text","","","","","","page 461","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9hbc",""
"Picart (Bernard) Collection","ark:/21198/zz001h9hcw","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9hcw_1296969_master.tif","611","","","text","","","","","","page 462","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9hcw",""
"Picart (Bernard) Collection","ark:/21198/zz001h9hdd","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9hdd_1302446_master.tif","612","","","text","","","","","","page 463","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9hdd",""
"Picart (Bernard) Collection","ark:/21198/zz001h9hfx","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9hfx_1302449_master.tif","613","","","text","","","","","","page 464","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9hfx",""
"Picart (Bernard) Collection","ark:/21198/zz001h9hgf","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9hgf_1302452_master.tif","614","","","text","","","","","","page 465","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9hgf",""
"Picart (Bernard) Collection","ark:/21198/zz001h9hhz","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9hhz_1302455_master.tif","615","","","text","","","","","","page 466","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9hhz",""
"Picart (Bernard) Collection","ark:/21198/zz001h9hjg","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9hjg_1302458_master.tif","616","","","text","","","","","","page 467","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9hjg",""
"Picart (Bernard) Collection","ark:/21198/zz001h9hk0","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001h9hk0_1302461_master.tif","617","","","text","","","","","","page 468","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9hk0",""
"Picart (Bernard) Collection","ark:/21198/zz001hcb8t","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001hcb8t_1302467_master.tif","618","","","text","","","","","","page 469","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcb8t",""
"Picart (Bernard) Collection","ark:/21198/zz001hcb9b","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001hcb9b_1302482_master.tif","619","","","text","","","","","","page 470","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcb9b",""
"Picart (Bernard) Collection","ark:/21198/zz001hcbbv","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001hcbbv_1302495_master.tif","620","","","text","","","","","","page 471","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcbbv",""
"Picart (Bernard) Collection","ark:/21198/zz001hcbcc","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001hcbcc_1302516_master.tif","621","","","text","","","","","","page 472","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcbcc",""
"Picart (Bernard) Collection","ark:/21198/zz001hcbdw","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001hcbdw_1302581_master.tif","622","","","text","","","","","","page 473","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcbdw",""
"Picart (Bernard) Collection","ark:/21198/zz001hcbfd","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001hcbfd_1302584_master.tif","623","","","text","","","","","","page 474","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcbfd",""
"Picart (Bernard) Collection","ark:/21198/zz001hcbjz","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001hcbjz_1302590_master.tif","626","","","text","","","","","","page 475","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcbjz",""
"Picart (Bernard) Collection","ark:/21198/zz001hcbkg","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001hcbkg_1302593_master.tif","627","","","text","","","","","","page 476","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcbkg",""
"Picart (Bernard) Collection","ark:/21198/zz001hcbgx","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001hcbgx_1302596_master.tif","628","","","still image","","","","","","RELIGIOUS HOMAGE paid by the CAFERS to the MOON","r","","(HONNEURS RELIGIEUX que les CAFRES rendent à la LUNE.) RELIGIOUS HONOURS paid by the CAFERS to a HANETON.  (HONNEURS RELIGIEUX que les CAFRES rendent à un HANETON.)","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcbgx",""
"Picart (Bernard) Collection","ark:/21198/zz001hcbm0","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001hcbm0_1302599_master.tif","629","","","","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcbm0",""
"Picart (Bernard) Collection","ark:/21198/zz001hcbqj","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001hcbqj_1302602_master.tif","630","","","text","","","","","","page 477","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hcbqj",""
