"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Subject","Type.genre","Name.repository","Name.author","Name.attributedTo","Name.translator","Name.commentator","Name.scribe","Name.creator","Name.compiler","Name.annotator","Language.language","Language.script","Name.calligrapher","Alternate Identifier.local","Title","Relation.rectoVerso","Source","Date.creation","Format.dimensions","Alternate Title.other","Description.abstract","Description.microfilm","Description.citation","Alternate Title.scriptArab","Description.physical","Relation.textDirection","Date.normalized","Description.note","Format.extent","Relation","Description.stamp","Relation.citation","Alternate Title.spine","Description.marks","Description.colophon","thumbnailImageName","masterImageName","Description.tableOfContents","Metadata Only","Conceptual Work","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3tsx","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0058.tif","58","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0058","page 55","v","","","","","","","","","","","","","","","","","","","","1147_0590_0058.jpg","1147_0590_0058.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3tsx",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3ttf","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0059.tif","59","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0059","page 57","r","","","","","","","","","","","","","","","","","","","","1147_0590_0059.jpg","1147_0590_0059.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3ttf",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3tvz","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0060.tif","60","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0060","page 57","v","","","","","","","","","","","","","","","","","","","","1147_0590_0060.jpg","1147_0590_0060.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3tvz",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3twg","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0061.tif","61","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0061","page 58","r","","","","","","","","","","","","","","","","","","","","1147_0590_0061.jpg","1147_0590_0061.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3twg",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3tx0","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0062.tif","62","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0062","page 59","v","","","","","","","","","","","","","","","","","","","","1147_0590_0062.jpg","1147_0590_0062.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3tx0",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3tzh","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0063.tif","63","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0063","page 60","r","","","","","","","","","","","","","","","","","","","","1147_0590_0063.jpg","1147_0590_0063.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3tzh",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3v0h","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0064.tif","64","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0064","page 61","v","","","","","","","","","","","","","","","","","","","","1147_0590_0064.jpg","1147_0590_0064.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3v0h",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3v11","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0065.tif","65","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0065","page 62","r","","","","","","","","","","","","","","","","","","","","1147_0590_0065.jpg","1147_0590_0065.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3v11",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3v2j","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0066.tif","66","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0066","page 63","v","","","","","","","","","","","","","","","","","","","","1147_0590_0066.jpg","1147_0590_0066.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3v2j",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3v32","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0067.tif","67","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0067","page 64","r","","","","","","","","","","","","","","","","","","","","1147_0590_0067.jpg","1147_0590_0067.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3v32",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3v4k","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0068.tif","68","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0068","page 65","v","","","","","","","","","","","","","","","","","","","","1147_0590_0068.jpg","1147_0590_0068.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3v4k",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3v53","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0069.tif","69","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0069","page 66","r","","","","","","","","","","","","","","","","","","","","1147_0590_0069.jpg","1147_0590_0069.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3v53",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3v6m","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0070.tif","70","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0070","page 67","v","","","","","","","","","","","","","","","","","","","","1147_0590_0070.jpg","1147_0590_0070.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3v6m",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3v74","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0071.tif","71","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0071","page 68","r","","","","","","","","","","","","","","","","","","","","1147_0590_0071.jpg","1147_0590_0071.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3v74",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3v8n","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0072.tif","72","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0072","page 69","v","","","","","","","","","","","","","","","","","","","","1147_0590_0072.jpg","1147_0590_0072.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3v8n",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3v95","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0073.tif","73","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0073","page 70","r","","","","","","","","","","","","","","","","","","","","1147_0590_0073.jpg","1147_0590_0073.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3v95",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vbp","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0074.tif","74","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0074","page 71","v","","","","","","","","","","","","","","","","","","","","1147_0590_0074.jpg","1147_0590_0074.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vbp",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vc6","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0075.tif","75","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0075","page 72","r","","","","","","","","","","","","","","","","","","","","1147_0590_0075.jpg","1147_0590_0075.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vc6",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vdq","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0076.tif","76","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0076","page 73","v","","","","","","","","","","","","","","","","","","","","1147_0590_0076.jpg","1147_0590_0076.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vdq",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vf7","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0077.tif","77","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0077","page 74","r","","","","","","","","","","","","","","","","","","","","1147_0590_0077.jpg","1147_0590_0077.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vf7",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vgr","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0078.tif","78","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0078","page 75","v","","","","","","","","","","","","","","","","","","","","1147_0590_0078.jpg","1147_0590_0078.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vgr",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vh8","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0079.tif","79","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0079","page 76","r","","","","","","","","","","","","","","","","","","","","1147_0590_0079.jpg","1147_0590_0079.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vh8",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vjs","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0080.tif","80","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0080","page 77","v","","","","","","","","","","","","","","","","","","","","1147_0590_0080.jpg","1147_0590_0080.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vjs",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vk9","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0081.tif","81","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0081","page 78","r","","","","","","","","","","","","","","","","","","","","1147_0590_0081.jpg","1147_0590_0081.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vk9",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vmt","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0082.tif","82","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0082","page 79","v","","","","","","","","","","","","","","","","","","","","1147_0590_0082.jpg","1147_0590_0082.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vmt",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vnb","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0083.tif","83","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0083","page 80","r","","","","","","","","","","","","","","","","","","","","1147_0590_0083.jpg","1147_0590_0083.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vnb",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vpv","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0084.tif","84","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0084","page 81","v","","","","","","","","","","","","","","","","","","","","1147_0590_0084.jpg","1147_0590_0084.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vpv",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vqc","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0085.tif","85","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0085","page 82","r","","","","","","","","","","","","","","","","","","","","1147_0590_0085.jpg","1147_0590_0085.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vqc",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vrw","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0086.tif","86","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0086","page 83","v","","","","","","","","","","","","","","","","","","","","1147_0590_0086.jpg","1147_0590_0086.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vrw",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vsd","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0087.tif","87","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0087","page 84","r","","","","","","","","","","","","","","","","","","","","1147_0590_0087.jpg","1147_0590_0087.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vsd",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vtx","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0088.tif","88","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0088","page 85","v","","","","","","","","","","","","","","","","","","","","1147_0590_0088.jpg","1147_0590_0088.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vtx",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vvf","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0089.tif","89","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0089","page 86","r","","","","","","","","","","","","","","","","","","","","1147_0590_0089.jpg","1147_0590_0089.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vvf",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vwz","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0090.tif","90","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0090","page 87","v","","","","","","","","","","","","","","","","","","","","1147_0590_0090.jpg","1147_0590_0090.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vwz",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vxg","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0091.tif","91","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0091","page 88","r","","","","","","","","","","","","","","","","","","","","1147_0590_0091.jpg","1147_0590_0091.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vxg",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3vz0","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0092.tif","92","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0092","page 89","v","","","","","","","","","","","","","","","","","","","","1147_0590_0092.jpg","1147_0590_0092.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3vz0",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3w00","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0093.tif","93","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0093","page 90","r","","","","","","","","","","","","","","","","","","","","1147_0590_0093.jpg","1147_0590_0093.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3w00",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3w1h","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0094.tif","94","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0094","page 91","v","","","","","","","","","","","","","","","","","","","","1147_0590_0094.jpg","1147_0590_0094.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3w1h",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w3w21","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0095.tif","95","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0095","page 92","r","","","","","","","","","","","","","","","","","","","","1147_0590_0095.jpg","1147_0590_0095.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w3w21",""
