File name,Item ARK,Parent ARK,Object Type,local ID,Title,Creator,Date.created,Date.created (single),TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Note.content,Subject,Digital Collection Title
lnm_ramakatane_a11_0041_010.tif,ark:/21198/z1b589z1,ark:/21198/z12r5hwv,Work,A11_Ramakatane_41_10,Ramakatane archive 1240,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in sunglasses dressed in polo shirt and shorts seated with one foot on the stool, facing away from the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a11_0041_012.tif,ark:/21198/z16d7k68,ark:/21198/z12r5hwv,Work,A11_Ramakatane_41_12,Ramakatane archive 1241,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Sharply dressed man with his hands hanging on the open door and roof of a Benz, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a11_0043_003.tif,ark:/21198/z12n6tdn,ark:/21198/z12r5hwv,Work,A11_Ramakatane_43_03,Ramakatane archive 1242,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman dressed in a Seshoeshoe skirt and see-through blouse with her bangled hand clasped in her left hand, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a11_0043_006.tif,ark:/21198/z1xw69xb,ark:/21198/z12r5hwv,Work,A11_Ramakatane_43_06,Ramakatane archive 1243,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in a sun hat wearing a dress with oversized collar seated on the floor with one hand on her lower leg and the other on the straw mat (moseme), photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a11_0047_001.tif,ark:/21198/z1t45k87,ark:/21198/z12r5hwv,Work,A11_Ramakatane_47_01,Ramakatane archive 1244,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in striped dress seated with her arms folded, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a11_0049_009.tif,ark:/21198/z1pg3hwx,ark:/21198/z12r5hwv,Work,A11_Ramakatane_49_09,Ramakatane archive 1245,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in a sun hat wearing daisy earrings and eyes to the floor seated on the floor with one leg crossed over another, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a11_0052_006.tif,ark:/21198/z1jq2s7h,ark:/21198/z12r5hwv,Work,A11_Ramakatane_52_06,Ramakatane archive 1246,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in a sun hat seated on her stool with her legs crossed and hands clasped between her knees, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a11_0060_005.tif,ark:/21198/z1dz21k2,ark:/21198/z12r5hwv,Work,A11_Ramakatane_60_05,Ramakatane archive 1247,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in a stylish head wrap and beaded necklace fashioned into a tie seated on a straw mat (moseme) next to flowers in a pot and holding up a magazine in a reading pose, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a11_0066_001.tif,ark:/21198/z19618sr,ark:/21198/z12r5hwv,Work,A11_Ramakatane_66_01,Ramakatane archive 1248,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Two soldiers holding up rifles military style, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a11_0066_004.tif,ark:/21198/z15f0j10,ark:/21198/z12r5hwv,Work,A11_Ramakatane_66_04,Ramakatane archive 1249,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man standing between two boxer facing each other with his hands on their boxing gloves like a referee about to start a match, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a11_0066_006.tif,ark:/21198/z11n9s88,ark:/21198/z12r5hwv,Work,A11_Ramakatane_66_06,Ramakatane archive 1250,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in spectacles wearing a pleated skirt holding up newspaper over the arm of her chair to face the camera in a reading pose with chair placed at an angle, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a11_0067_007.tif,ark:/21198/z1ww98w9,ark:/21198/z12r5hwv,Work,A11_Ramakatane_67_07,Ramakatane archive 1251,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in a squat pose and closed buckle shoes, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a11_0069_002.tif,ark:/21198/z1s777g8,ark:/21198/z12r5hwv,Work,A11_Ramakatane_69_02,Ramakatane archive 1252,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A group of men likely to be engineers posing around land surveyor on a tripod under a large tree, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a11_0069_005.tif,ark:/21198/z1ng6gvw,ark:/21198/z12r5hwv,Work,A11_Ramakatane_69_05,Ramakatane archive 1253,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A group of men with civil engineering measuring equipment posing under a tree with one squatting to take measurements, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a11_0070_008.tif,ark:/21198/z1hq5r51,ark:/21198/z12r5hwv,Work,A11_Ramakatane_70_08,Ramakatane archive 1254,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in a spectacles and a suit standing with one hand in his pocket and another holding his portable camera strapped around his neck, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a11_0072_005.tif,ark:/21198/z1cz50cs,ark:/21198/z12r5hwv,Work,A11_Ramakatane_72_05,Ramakatane archive 1255,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in a wig wearing a closed mouth smile with her forefinger touching her chin and fashionable beaded necklace around her neck, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a11_0074_008.tif,ark:/21198/z18647kg,ark:/21198/z12r5hwv,Work,A11_Ramakatane_74_08,Ramakatane archive 1256,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in spectacles and a headwrap smiling and proudly holding up an infant up to her bosom, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_a11_0076_012.tif,ark:/21198/z14f3gvr,ark:/21198/z12r5hwv,Work,A11_Ramakatane_76_12,Ramakatane archive 1257,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman wearing a striped turtleneck dress with hand leaning against the back of her chair, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a11_0077_012.tif,ark:/21198/z10p2r6b,ark:/21198/z12r5hwv,Work,A11_Ramakatane_77_12,Ramakatane archive 1258,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in a fur beret seated with one hand tightly clasped, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a11_0078_005.tif,ark:/21198/z1w10z2s,ark:/21198/z12r5hwv,Work,A11_Ramakatane_78_05,Ramakatane archive 1259,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Bare-chested man wearing a battersby in a body builder pose, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a11_0091_010.tif,ark:/21198/z1r806fs,ark:/21198/z12r5hwv,Work,A11_Ramakatane_91_10,Ramakatane archive 1260,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in a bra standing with printed dress wrapped around her waist, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a11_0095_005.tif,ark:/21198/z1mg9fqh,ark:/21198/z12r5hwv,Work,A11_Ramakatane_95_05,Ramakatane archive 1261,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in sunglasses wearing a print outfit and headwrap kneeling on a straw mat (moseme) and making prayer hands in front of flowers in a pot, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a11_0098_011.tif,ark:/21198/z1gq8pzb,ark:/21198/z12r5hwv,Work,A11_Ramakatane_98_11,Ramakatane archive 1262,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young man in tweed blazer and jeans gazing into the distance with one hand grasping his little finger, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a11_0103_007.tif,ark:/21198/z1bz7z54,ark:/21198/z12r5hwv,Work,A11_Ramakatane_103_07,Ramakatane archive 1263,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman wearing a dashiki dress and pendant holding the strap of purse placed on the floor in front of her, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a11_0105_001.tif,ark:/21198/z17676f3,ark:/21198/z12r5hwv,Work,A11_Ramakatane_105_01,Ramakatane archive 1264,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Group picture with two women holding puppies next to another woman in a dashiki dress holding up a soda bottle and a man in a beard standing behind them, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men |~| Women,Ramakatane Archive
