"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Rights.servicesContact","Name.subject","Relation.isPartOf","Subject","Name.collector","Name.repository","Description.contents","Relation.box","Relation.subseries","Relation.file","Relation.series","Alt ID.local","Title","Date.creation","Description.note","Description.condition","Format.extent","Language","AltTitle.other","Description.abstract","Date.normalized","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdmzv","ark:/21198/zz002hdgps","7","Needs Review","Page","holtzman/image/uclamss_1729_003-021_01_02.tif","2","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-021_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdmzv"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdn0v","ark:/21198/zz002hdgq9","7","Needs Review","Page","holtzman/image/uclamss_1729_003-022_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-022_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdn0v"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdn1c","ark:/21198/zz002hdgrt","7","Needs Review","Page","holtzman/image/uclamss_1729_003-023_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-023_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdn1c"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdn2w","ark:/21198/zz002hdgrt","7","Needs Review","Page","holtzman/image/uclamss_1729_003-023_01_02.tif","2","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-023_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdn2w"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdn3d","ark:/21198/zz002hdgsb","7","Needs Review","Page","holtzman/image/uclamss_1729_003-024_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-024_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdn3d"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdn4x","ark:/21198/zz002hdgtv","7","Needs Review","Page","holtzman/image/uclamss_1729_003-025_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-025_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdn4x"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdn5f","ark:/21198/zz002hdgtv","7","Needs Review","Page","holtzman/image/uclamss_1729_003-025_01_02.tif","2","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-025_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdn5f"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdn6z","ark:/21198/zz002hdgvc","7","Needs Review","Page","holtzman/image/uclamss_1729_003-026_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-026_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdn6z"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdn7g","ark:/21198/zz002hdgww","7","Needs Review","Page","holtzman/image/uclamss_1729_003-027_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-027_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdn7g"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdn80","ark:/21198/zz002hdgww","7","Needs Review","Page","holtzman/image/uclamss_1729_003-027_01_02.tif","2","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-027_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdn80"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdn9h","ark:/21198/zz002hdgxd","7","Needs Review","Page","holtzman/image/uclamss_1729_003-029_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-029_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdn9h"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnb1","ark:/21198/zz002hdgxd","7","Needs Review","Page","holtzman/image/uclamss_1729_003-029_01_02.tif","2","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-029_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnb1"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdncj","ark:/21198/zz002hdgzx","7","Needs Review","Page","holtzman/image/uclamss_1729_003-029_02_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-029_02_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdncj"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnd2","ark:/21198/zz002hdh0x","7","Needs Review","Page","holtzman/image/uclamss_1729_003-030_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-030_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnd2"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnfk","ark:/21198/zz002hdh0x","7","Needs Review","Page","holtzman/image/uclamss_1729_003-030_01_02.tif","2","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-030_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnfk"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdng3","ark:/21198/zz002hdh1f","7","Needs Review","Page","holtzman/image/uclamss_1729_003-031_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-031_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdng3"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnhm","ark:/21198/zz002hdh1f","7","Needs Review","Page","holtzman/image/uclamss_1729_003-031_01_02.tif","2","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-031_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnhm"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnj4","ark:/21198/zz002hdh2z","7","Needs Review","Page","holtzman/image/uclamss_1729_003-032_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-032_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnj4"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnkn","ark:/21198/zz002hdh2z","7","Needs Review","Page","holtzman/image/uclamss_1729_003-032_01_02.tif","2","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-032_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnkn"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnm5","ark:/21198/zz002hdh3g","7","Needs Review","Page","holtzman/image/uclamss_1729_003-033_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-033_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnm5"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnnp","ark:/21198/zz002hdh40","7","Needs Review","Page","holtzman/image/uclamss_1729_003-034_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-034_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnnp"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnp6","ark:/21198/zz002hdh5h","7","Needs Review","Page","holtzman/image/uclamss_1729_003-035_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-035_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnp6"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnqq","ark:/21198/zz002hdh61","7","Needs Review","Page","holtzman/image/uclamss_1729_003-036_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-036_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnqq"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnr7","ark:/21198/zz002hdh7j","7","Needs Review","Page","holtzman/image/uclamss_1729_003-037_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-037_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnr7"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnsr","ark:/21198/zz002hdh7j","7","Needs Review","Page","holtzman/image/uclamss_1729_003-037_01_02.tif","2","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-037_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnsr"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnt8","ark:/21198/zz002hdh82","7","Needs Review","Page","holtzman/image/uclamss_1729_003-038_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-038_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnt8"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnvs","ark:/21198/zz002hdh82","7","Needs Review","Page","holtzman/image/uclamss_1729_003-038_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-038_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnvs"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnw9","ark:/21198/zz002hdh9k","7","Needs Review","Page","holtzman/image/uclamss_1729_003-039_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-039_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnw9"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnxt","ark:/21198/zz002hdhb3","7","Needs Review","Page","holtzman/image/uclamss_1729_003-040_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-040_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnxt"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdnzb","ark:/21198/zz002hdhcm","7","Needs Review","Page","holtzman/image/uclamss_1729_003-041_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-041_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdnzb"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdp0b","ark:/21198/zz002hdhd4","7","Needs Review","Page","holtzman/image/uclamss_1729_003-042_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-042_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdp0b"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdp1v","ark:/21198/zz002hdhd4","7","Needs Review","Page","holtzman/image/uclamss_1729_003-042_01_02.tif","2","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-042_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdp1v"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdp2c","ark:/21198/zz002hdhfn","7","Needs Review","Page","holtzman/image/uclamss_1729_003-043_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-043_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdp2c"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdp3w","ark:/21198/zz002hdhfn","7","Needs Review","Page","holtzman/image/uclamss_1729_003-043_01_02.tif","2","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-043_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdp3w"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdp4d","ark:/21198/zz002hdhg5","7","Needs Review","Page","holtzman/image/uclamss_1729_003-044_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-044_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdp4d"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdp5x","ark:/21198/zz002hdhhp","7","Needs Review","Page","holtzman/image/uclamss_1729_003-045_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-045_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdp5x"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdp6f","ark:/21198/zz002hdhhp","7","Needs Review","Page","holtzman/image/uclamss_1729_003-045_01_02.tif","2","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_003-045_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdp6f"
