Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Language,Subject,Name.repository,Name.creator,Title,Relation.rectoVerso,Date.creation,Relation.isPartOf,Alt ID.local,AltTitle.uniform,Description.note,Format.dimensions,Description.abstract,Coverage.geographic,Date.normalized,Publisher.placeOfOrigin,Format.medium,Publisher.publisherName,Relation.textDirection,Format.extent,thumbnailImageName,masterImageName,Bucketeer State,IIIF Access URL
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsx7d,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsx7d-1-master.tif,61,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 61,r,,,,,,,,,,,,,,,21198-zz000rsx7d-1-thumbnail.jpg,21198-zz000rsx7d-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsx7d
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsx8x,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsx8x-1-master.tif,62,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 62,v,,,,,,,,,,,,,,,21198-zz000rsx8x-1-thumbnail.jpg,21198-zz000rsx8x-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsx8x
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsx9f,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsx9f-1-master.tif,63,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 63,r,,,,,,,,,,,,,,,21198-zz000rsx9f-1-thumbnail.jpg,21198-zz000rsx9f-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsx9f
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxbz,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxbz-1-master.tif,64,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 64,v,,,,,,,,,,,,,,,21198-zz000rsxbz-1-thumbnail.jpg,21198-zz000rsxbz-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxbz
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxcg,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxcg-1-master.tif,65,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 65,r,,,,,,,,,,,,,,,21198-zz000rsxcg-1-thumbnail.jpg,21198-zz000rsxcg-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxcg
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxd0,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxd0-1-master.tif,66,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 66,v,,,,,,,,,,,,,,,21198-zz000rsxd0-1-thumbnail.jpg,21198-zz000rsxd0-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxd0
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxfh,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxfh-1-master.tif,67,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 67,r,,,,,,,,,,,,,,,21198-zz000rsxfh-1-thumbnail.jpg,21198-zz000rsxfh-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxfh
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxg1,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxg1-1-master.tif,68,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 68,v,,,,,,,,,,,,,,,21198-zz000rsxg1-1-thumbnail.jpg,21198-zz000rsxg1-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxg1
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxhj,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxhj-1-master.tif,69,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 69,r,,,,,,,,,,,,,,,21198-zz000rsxhj-1-thumbnail.jpg,21198-zz000rsxhj-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxhj
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxj2,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxj2-1-master.tif,70,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 70,v,,,,,,,,,,,,,,,21198-zz000rsxj2-1-thumbnail.jpg,21198-zz000rsxj2-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxj2
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxkk,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxkk-1-master.tif,71,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 71,r,,,,,,,,,,,,,,,21198-zz000rsxkk-1-thumbnail.jpg,21198-zz000rsxkk-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxkk
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxm3,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxm3-1-master.tif,72,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 72,v,,,,,,,,,,,,,,,21198-zz000rsxm3-1-thumbnail.jpg,21198-zz000rsxm3-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxm3
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxnm,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxnm-1-master.tif,73,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 73,r,,,,,,,,,,,,,,,21198-zz000rsxnm-1-thumbnail.jpg,21198-zz000rsxnm-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxnm
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxp4,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxp4-1-master.tif,74,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 74,v,,,,,,,,,,,,,,,21198-zz000rsxp4-1-thumbnail.jpg,21198-zz000rsxp4-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxp4
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxqn,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxqn-1-master.tif,75,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 75,r,,,,,,,,,,,,,,,21198-zz000rsxqn-1-thumbnail.jpg,21198-zz000rsxqn-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxqn
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxr5,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxr5-1-master.tif,76,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 76,v,,,,,,,,,,,,,,,21198-zz000rsxr5-1-thumbnail.jpg,21198-zz000rsxr5-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxr5
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxsp,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxsp-1-master.tif,77,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 77,r,,,,,,,,,,,,,,,21198-zz000rsxsp-1-thumbnail.jpg,21198-zz000rsxsp-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxsp
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxt6,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxt6-1-master.tif,78,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 78,v,,,,,,,,,,,,,,,21198-zz000rsxt6-1-thumbnail.jpg,21198-zz000rsxt6-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxt6
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxvq,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxvq-1-master.tif,79,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 79,r,,,,,,,,,,,,,,,21198-zz000rsxvq-1-thumbnail.jpg,21198-zz000rsxvq-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxvq
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxw7,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxw7-1-master.tif,80,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 80,v,,,,,,,,,,,,,,,21198-zz000rsxw7-1-thumbnail.jpg,21198-zz000rsxw7-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxw7
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxxr,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxxr-1-master.tif,81,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 81,r,,,,,,,,,,,,,,,21198-zz000rsxxr-1-thumbnail.jpg,21198-zz000rsxxr-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxxr
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsxz8,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsxz8-1-master.tif,82,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 82,v,,,,,,,,,,,,,,,21198-zz000rsxz8-1-thumbnail.jpg,21198-zz000rsxz8-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsxz8
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsz08,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsz08-1-master.tif,83,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 83,r,,,,,,,,,,,,,,,21198-zz000rsz08-1-thumbnail.jpg,21198-zz000rsz08-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsz08
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsz1s,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsz1s-1-master.tif,84,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 84,v,,,,,,,,,,,,,,,21198-zz000rsz1s-1-thumbnail.jpg,21198-zz000rsz1s-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsz1s
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsz29,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsz29-1-master.tif,85,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 85,r,,,,,,,,,,,,,,,21198-zz000rsz29-1-thumbnail.jpg,21198-zz000rsz29-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsz29
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsz3t,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsz3t-1-master.tif,86,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 86,v,,,,,,,,,,,,,,,21198-zz000rsz3t-1-thumbnail.jpg,21198-zz000rsz3t-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsz3t
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsz4b,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsz4b-1-master.tif,87,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 87,r,,,,,,,,,,,,,,,21198-zz000rsz4b-1-thumbnail.jpg,21198-zz000rsz4b-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsz4b
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsz5v,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsz5v-1-master.tif,88,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 88,v,,,,,,,,,,,,,,,21198-zz000rsz5v-1-thumbnail.jpg,21198-zz000rsz5v-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsz5v
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsz6c,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsz6c-1-master.tif,89,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 89,r,,,,,,,,,,,,,,,21198-zz000rsz6c-1-thumbnail.jpg,21198-zz000rsz6c-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsz6c
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsz7w,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsz7w-1-master.tif,90,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 90,v,,,,,,,,,,,,,,,21198-zz000rsz7w-1-thumbnail.jpg,21198-zz000rsz7w-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsz7w
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsz8d,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsz8d-1-master.tif,91,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 91,r,,,,,,,,,,,,,,,21198-zz000rsz8d-1-thumbnail.jpg,21198-zz000rsz8d-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsz8d
Medieval and Renaissance Manuscripts,ark:/21198/zz000rsz9x,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rsz9x-1-master.tif,92,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 92,v,,,,,,,,,,,,,,,21198-zz000rsz9x-1-thumbnail.jpg,21198-zz000rsz9x-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rsz9x
Medieval and Renaissance Manuscripts,ark:/21198/zz000rszbf,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rszbf-1-master.tif,93,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 93,r,,,,,,,,,,,,,,,21198-zz000rszbf-1-thumbnail.jpg,21198-zz000rszbf-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rszbf
Medieval and Renaissance Manuscripts,ark:/21198/zz000rszcz,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rszcz-1-master.tif,94,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 94,v,,,,,,,,,,,,,,,21198-zz000rszcz-1-thumbnail.jpg,21198-zz000rszcz-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rszcz
Medieval and Renaissance Manuscripts,ark:/21198/zz000rszdg,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rszdg-1-master.tif,95,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 95,r,,,,,,,,,,,,,,,21198-zz000rszdg-1-thumbnail.jpg,21198-zz000rszdg-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rszdg
Medieval and Renaissance Manuscripts,ark:/21198/zz000rszf0,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rszf0-1-master.tif,96,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 96,v,,,,,,,,,,,,,,,21198-zz000rszf0-1-thumbnail.jpg,21198-zz000rszf0-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rszf0
Medieval and Renaissance Manuscripts,ark:/21198/zz000rszgh,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rszgh-1-master.tif,97,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 97,r,,,,,,,,,,,,,,,21198-zz000rszgh-1-thumbnail.jpg,21198-zz000rszgh-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rszgh
Medieval and Renaissance Manuscripts,ark:/21198/zz000rszh1,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rszh1-1-master.tif,98,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 98,v,,,,,,,,,,,,,,,21198-zz000rszh1-1-thumbnail.jpg,21198-zz000rszh1-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rszh1
Medieval and Renaissance Manuscripts,ark:/21198/zz000rszjj,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rszjj-1-master.tif,99,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 99,r,,,,,,,,,,,,,,,21198-zz000rszjj-1-thumbnail.jpg,21198-zz000rszjj-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rszjj
Medieval and Renaissance Manuscripts,ark:/21198/zz000rszk2,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rszk2-1-master.tif,100,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 100,v,,,,,,,,,,,,,,,21198-zz000rszk2-1-thumbnail.jpg,21198-zz000rszk2-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rszk2
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt1z5,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt1z5-1-master.tif,101,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 101,r,,,,,,,,,,,,,,,21198-zz000rt1z5-1-thumbnail.jpg,21198-zz000rt1z5-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt1z5
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt205,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt205-1-master.tif,102,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 102,v,,,,,,,,,,,,,,,21198-zz000rt205-1-thumbnail.jpg,21198-zz000rt205-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt205
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt21p,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt21p-1-master.tif,103,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 103,r,,,,,,,,,,,,,,,21198-zz000rt21p-1-thumbnail.jpg,21198-zz000rt21p-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt21p
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt226,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt226-1-master.tif,104,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 104,v,,,,,,,,,,,,,,,21198-zz000rt226-1-thumbnail.jpg,21198-zz000rt226-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt226
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt23q,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt23q-1-master.tif,105,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 105,r,,,,,,,,,,,,,,,21198-zz000rt23q-1-thumbnail.jpg,21198-zz000rt23q-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt23q
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt247,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt247-1-master.tif,106,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 106,v,,,,,,,,,,,,,,,21198-zz000rt247-1-thumbnail.jpg,21198-zz000rt247-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt247
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt25r,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt25r-1-master.tif,107,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 107,r,,,,,,,,,,,,,,,21198-zz000rt25r-1-thumbnail.jpg,21198-zz000rt25r-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt25r
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt268,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt268-1-master.tif,108,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 108,v,,,,,,,,,,,,,,,21198-zz000rt268-1-thumbnail.jpg,21198-zz000rt268-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt268
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt27s,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt27s-1-master.tif,109,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 109,r,,,,,,,,,,,,,,,21198-zz000rt27s-1-thumbnail.jpg,21198-zz000rt27s-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt27s
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt289,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt289-1-master.tif,110,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 110,v,,,,,,,,,,,,,,,21198-zz000rt289-1-thumbnail.jpg,21198-zz000rt289-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt289
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt29t,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt29t-1-master.tif,111,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 111,r,,,,,,,,,,,,,,,21198-zz000rt29t-1-thumbnail.jpg,21198-zz000rt29t-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt29t
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt2bb,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt2bb-1-master.tif,112,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 112,v,,,,,,,,,,,,,,,21198-zz000rt2bb-1-thumbnail.jpg,21198-zz000rt2bb-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt2bb
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt2cv,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt2cv-1-master.tif,113,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 113,r,,,,,,,,,,,,,,,21198-zz000rt2cv-1-thumbnail.jpg,21198-zz000rt2cv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt2cv
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt2dc,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt2dc-1-master.tif,114,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 114,v,,,,,,,,,,,,,,,21198-zz000rt2dc-1-thumbnail.jpg,21198-zz000rt2dc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt2dc
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt2fw,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt2fw-1-master.tif,115,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 115,r,,,,,,,,,,,,,,,21198-zz000rt2fw-1-thumbnail.jpg,21198-zz000rt2fw-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt2fw
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt2gd,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt2gd-1-master.tif,116,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 116,v,,,,,,,,,,,,,,,21198-zz000rt2gd-1-thumbnail.jpg,21198-zz000rt2gd-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt2gd
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt2hx,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt2hx-1-master.tif,117,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 117,r,,,,,,,,,,,,,,,21198-zz000rt2hx-1-thumbnail.jpg,21198-zz000rt2hx-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt2hx
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt2jf,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt2jf-1-master.tif,118,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 118,v,,,,,,,,,,,,,,,21198-zz000rt2jf-1-thumbnail.jpg,21198-zz000rt2jf-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt2jf
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt2kz,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt2kz-1-master.tif,119,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 119,r,,,,,,,,,,,,,,,21198-zz000rt2kz-1-thumbnail.jpg,21198-zz000rt2kz-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt2kz
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt2mg,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt2mg-1-master.tif,120,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 120,v,,,,,,,,,,,,,,,21198-zz000rt2mg-1-thumbnail.jpg,21198-zz000rt2mg-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt2mg
Medieval and Renaissance Manuscripts,ark:/21198/zz000rt2n0,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rt2n0-1-master.tif,121,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 121,r,,,,,,,,,,,,,,,21198-zz000rt2n0-1-thumbnail.jpg,21198-zz000rt2n0-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rt2n0
