Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Type.typeOfResource,Rights.publicationStatus,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,Subject,Type.genre,Title,Alt ID.local,AltTitle.descriptive,Date.publication,Date.normalized,Format.extent,Description.note,Description.abstract,Publisher.publisherName,Publisher.placeOfOrigin,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Deutsches Nachrichtenbüro,ark:/21198/zz002c2tb9,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-26_1214.tif,6340,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1214, 1939 August 26, Morgen-Ausgabe",1939-08-26_1214,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"August 26, 1939",1939-08-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2tb9,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2tb9/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2tct,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-26_1215.tif,6341,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1215, 1939 August 26, Vormittags-Ausgabe",1939-08-26_1215,Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"August 26, 1939",1939-08-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2tct,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2tct/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2tdb,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-26_1216.tif,6342,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1216, 1939 August 26, Mittags- und Nachmittags-Ausgabe",1939-08-26_1216,Deutsches Nachrichtenbüro|~|Mittags- und Nachmittags-Ausgabe,"August 26, 1939",1939-08-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2tdb,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2tdb/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2tfv,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-26_1217.tif,6343,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1217, 1939 August 26, Abend-Ausgabe",1939-08-26_1217,Deutsches Nachrichtenbüro|~|Abend-Ausgabe,"August 26, 1939",1939-08-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2tfv,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2tfv/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2tgc,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-26_1218.tif,6344,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1218, 1939 August 26, Nacht-Ausgabe",1939-08-26_1218,Deutsches Nachrichtenbüro|~|Nacht-Ausgabe,"August 26, 1939",1939-08-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2tgc,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2tgc/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2thw,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-28_1219.tif,6345,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1219, 1939 August 28, Morgen-Ausgabe",1939-08-28_1219,Deutsches Nachrichtenbüro|~|Morgen-Ausgabe,"August 28, 1939",1939-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2thw,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2thw/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2tjd,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-28_1220.tif,6346,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1220, 1939 August 28, Vormittags-Ausgabe",1939-08-28_1220,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"August 28, 1939",1939-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2tjd,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2tjd/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2tkx,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-28_1221.tif,6347,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1221, 1939 August 28, Erste Mittags-Ausgabe",1939-08-28_1221,Deutsches Nachrichtenbüro|~|Erste Mittags-Ausgabe,"August 28, 1939",1939-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2tkx,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2tkx/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2tmf,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-28_1222.tif,6348,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1222, 1939 August 28, Zweite Mittags-Ausgabe",1939-08-28_1222,Zweite Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"August 28, 1939",1939-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2tmf,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2tmf/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2tnz,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-28_1223.tif,6349,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1223, 1939 August 28, Dritte Mittags-Ausgabe",1939-08-28_1223,Deutsches Nachrichtenbüro|~|Dritte Mittags-Ausgabe,"August 28, 1939",1939-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2tnz,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2tnz/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2tpg,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-28_1224.tif,6350,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1224, 1939 August 28, Nachmittags-Ausgabe",1939-08-28_1224,Nachmittags-Ausgabe|~|Deutsches Nachrichtenbüro,"August 28, 1939",1939-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2tpg,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2tpg/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2tq0,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-28_1225.tif,6351,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1225, 1939 August 28, Erste Abend-Ausgabe",1939-08-28_1225,Deutsches Nachrichtenbüro|~|Erste Abend-Ausgabe,"August 28, 1939",1939-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2tq0,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2tq0/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2trh,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-28_1226.tif,6352,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1226, 1939 August 28, Zweite Abend-Ausgabe",1939-08-28_1226,Zweite Abend-Ausgabe|~|Deutsches Nachrichtenbüro,"August 28, 1939",1939-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2trh,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2trh/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2ts1,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-28_1227.tif,6353,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1227, 1939 August 28, Nacht-Ausgabe",1939-08-28_1227,Deutsches Nachrichtenbüro|~|Nacht-Ausgabe,"August 28, 1939",1939-08-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2ts1,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2ts1/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2ttj,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-29_1228.tif,6354,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1228, 1939 August 29, Erste Morgen-Ausgabe",1939-08-29_1228,Deutsches Nachrichtenbüro|~|Erste Morgen-Ausgabe,"August 29, 1939",1939-08-29,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2ttj,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2ttj/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2tv2,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-29_1229.tif,6355,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1229, 1939 August 29, Zweite Morgen-Ausgabe",1939-08-29_1229,Zweite Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"August 29, 1939",1939-08-29,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2tv2,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2tv2/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2twk,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-29_1230.tif,6356,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1230, 1939 August 29, Vormittags- und Mittags-Ausgabe",1939-08-29_1230,Deutsches Nachrichtenbüro|~|Vormittags- und Mittags-Ausgabe,"August 29, 1939",1939-08-29,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2twk,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2twk/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2tx3,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-29_1231.tif,6358,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1231, 1939 August 29, Nachmittags- und Abend-Ausgabe",1939-08-29_1231,Nachmittags- und Abend-Ausgabe|~|Deutsches Nachrichtenbüro,"August 29, 1939",1939-08-29,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2tx3,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2tx3/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2tzm,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-30_1232.tif,6359,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1232, 1939 August 30, Morgen-Ausgabe",1939-08-30_1232,Deutsches Nachrichtenbüro|~|Morgen-Ausgabe,"August 30, 1939",1939-08-30,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2tzm,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2tzm/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2v0m,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-30_1233.tif,6360,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1233, 1939 August 30, Vormittags-Ausgabe",1939-08-30_1233,Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"August 30, 1939",1939-08-30,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2v0m,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2v0m/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2v14,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-30_1234.tif,6361,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1234, 1939 August 30, Mittags- und Nachmittags-Ausgabe",1939-08-30_1234,Deutsches Nachrichtenbüro|~|Mittags- und Nachmittags-Ausgabe,"August 30, 1939",1939-08-30,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2v14,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2v14/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2v2n,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-30_1235.tif,6362,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1235, 1939 August 30, Abend-Ausgabe",1939-08-30_1235,Deutsches Nachrichtenbüro|~|Abend-Ausgabe,"August 30, 1939",1939-08-30,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2v2n,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2v2n/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2v35,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-31_1236.tif,6363,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1236, 1939 August 31, Morgen-Ausgabe",1939-08-31_1236,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"August 31, 1939",1939-08-31,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2v35,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2v35/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2v4p,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-31_1237.tif,6364,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1237, 1939 August 31, Vormittags- und Mittags-Ausgabe",1939-08-31_1237,Deutsches Nachrichtenbüro|~|Vormittags- und Mittags-Ausgabe,"August 31, 1939",1939-08-31,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2v4p,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2v4p/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2v56,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-31_1238.tif,6365,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1238, 1939 August 31, Nachmittags-Ausgabe",1939-08-31_1238,Deutsches Nachrichtenbüro|~|Nachmittags-Ausgabe,"August 31, 1939",1939-08-31,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2v56,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2v56/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2v6q,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/August_1939/1939-08-31_1239.tif,6366,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1239, 1939 August 31, Abend- und Nacht-Ausgabe",1939-08-31_1239,Deutsches Nachrichtenbüro|~|Abend- und Nacht-Ausgabe,"August 31, 1939",1939-08-31,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2v6q,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2v6q/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2v77,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-01_0993.tif,6137,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 993, 1939 July 1, Morgen-Ausgabe",1939-07-01_0993,Deutsches Nachrichtenbüro|~|Morgen-Ausgabe,"July 1, 1939",1939-07-01,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2v77,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2v77/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2v8r,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-01_0994.tif,6138,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 994, 1939 July 1, Vormittags- und Mittags-Ausgabe",1939-07-01_0994,Deutsches Nachrichtenbüro|~|Vormittags- und Mittags-Ausgabe,"July 1, 1939",1939-07-01,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2v8r,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2v8r/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2v98,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-01_0995.tif,6139,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 995, 1939 July 1, Nachmittags- und Abend-Ausgabe",1939-07-01_0995,Deutsches Nachrichtenbüro|~|Nachmittags- und Abend-Ausgabe,"July 1, 1939",1939-07-01,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2v98,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2v98/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2vbs,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-01_0996.tif,6140,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 996, 1939 July 1, Nacht-Ausgabe",1939-07-01_0996,Deutsches Nachrichtenbüro|~|Nachmittags-Ausgabe,"July 1, 1939",1939-07-01,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2vbs,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2vbs/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2vc9,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-03_0997.tif,6141,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 997, 1939 July 3, Erste Morgen-Ausgabe",1939-07-03_0997,Deutsches Nachrichtenbüro|~|Erste Morgen-Ausgabe,"July 3, 1939",1939-07-03,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2vc9,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2vc9/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2vdt,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-03_0998.tif,6142,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 998, 1939 July 3, Zweite Morgen-Ausgabe",1939-07-03_0998,Zweite Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"July 3, 1939",1939-07-03,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2vdt,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2vdt/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2vfb,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-03_1000.tif,6143,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1000, 1939 July 3, Mittags-Ausgabe",1939-07-03_1000,Deutsches Nachrichtenbüro|~|Mittags-Ausgabe,"July 3, 1939",1939-07-03,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2vfb,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2vfb/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2vgv,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-03_1001.tif,6144,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1001, 1939 July 3, Nachmittags- und Abend-Ausgabe",1939-07-03_1001,Deutsches Nachrichtenbüro|~|Nachmittags- und Abend-Ausgabe,"July 3, 1939",1939-07-03,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2vgv,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2vgv/manifest
