"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.genre","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Subject","Name.creator","Name.fashionDesigner","Name.repository","Name.manufacturer","Name.subject","Name.retailer","Name.publisher","Type.collection","Type.manuscript","Rights.copyrightStatus","Name.photographer","Rights.servicesContact","Language","Rights.permission","AltIdentifier.local","Source","Date.created","Title","AltTitle.other","Format.extent","Date.normalized","Description.note","Opac url","Relation.isVersionOf","Description","Description.abstract","Relation.isPartOf","Alt Identifier","Bucketeer State","IIIF Access URL"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w4vx","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w4vx_1950753_master.tif","53","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_027a","","1937-1943","Page 27a","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w4vx"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w4zg","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w4zg_1950750_master.tif","54","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_027b","","1937-1943","Page 27b","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w4zg"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w50g","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w50g_1950756_master.tif","55","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_028a","","1937-1943","Page 28a","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w50g"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w510","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w510_1950760_master.tif","56","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_028b","","1937-1943","Page 28b","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w510"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w52h","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w52h_1950763_master.tif","57","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_029","","1937-1943","Page 29","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w52h"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w531","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w531_1950768_master.tif","58","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_030","","1937-1943","Page 30","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w531"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w54j","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w54j_1950771_master.tif","59","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_031a","","1937-1943","Page 31a","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w54j"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w552","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w552_1950775_master.tif","60","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_031b","","1937-1943","Page 31b","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w552"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w56k","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w56k_1950780_master.tif","61","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_032a","","1937-1943","Page 32a","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w56k"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w573","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w573_1950783_master.tif","62","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_032b","","1937-1943","Page 32b","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w573"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w58m","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w58m_1950787_master.tif","63","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_033a","","1937-1943","Page 33a","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w58m"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w594","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w594_1950792_master.tif","64","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_033b","","1937-1943","Page 33b","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w594"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w5bn","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w5bn_1950797_master.tif","65","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_034a","","1937-1943","Page 34a","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w5bn"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w5c5","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w5c5_1950800_master.tif","66","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_034b","","1937-1943","Page 34b","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w5c5"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w5dp","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w5dp_1950806_master.tif","67","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_035a","","1937-1943","Page 35a","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w5dp"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w5f6","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w5f6_1950809_master.tif","68","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_035b","","1937-1943","Page 35b","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w5f6"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w5gq","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w5gq_1950812_master.tif","69","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_036a","","1937-1943","Page 36a","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w5gq"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w5h7","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w5h7_1950815_master.tif","70","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_036b","","1937-1943","Page 36b","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w5h7"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w5jr","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w5jr_1950818_master.tif","71","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_037a","","1937-1943","Page 37a","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w5jr"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w5k8","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w5k8_1950821_master.tif","72","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_037b","","1937-1943","Page 37b","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w5k8"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w5ms","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w5ms_1950824_master.tif","73","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_038a","","1937-1943","Page 38a","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w5ms"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w5n9","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w5n9_1950827_master.tif","74","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_038b","","1937-1943","Page 38b","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w5n9"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w5pt","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w5pt_1950830_master.tif","75","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b111_039a","","1937-1943","Page 39a","","","1937/1943","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w5pt"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w5qb","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w5qb_1950833_master.tif","76","","","clippings (information artifacts)","still image","","","","","dresses (garments)","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b111_039b","","1937-1943","Page 39b","","1 clipping : b&w","1937/1943","One clipping.  Handwritten on the bottom left corner of the picture is ""Oct Harpers"".  There is a photograph of a woman reclining on grass in a long-sleeve dress [shirt and skirt?] with interesting fastenings, a pleat in the front of the skirt, and a belt.  Next to the woman is either a hat or a bag.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w5qb"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028w5rv","ark:/21198/zz0009k1cv","2","Completed","Page","cashin/masters/21198-zz0028w5rv_1950836_master.tif","77","","","clippings (information artifacts)","still image","","","","","suits (main garments)|~|jackets (garments)|~|dresses (garments)|~|gloves|~|hats","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","eng","Y","uclamss_440_b111_040a","","1937-1943","Page 40a","","1 clipping : b&w","1937/1943","One clipping.  Source and date unknown.  On the bottom left of the picture is ""Oct WA"" [written very, very lightly; not quite sure].  There is a photograph of a woman in a matching jacket and dress.  The dress and jacket has a diamond and square pattern on it.  She also wears gloves and a hat with a veil attached.  It is unclear if Cashin is the designer or not.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028w5rv"
