"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Name.repository","Title","Alt ID.local","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wf0","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0288.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0288","uclalsc_2995564_0288","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wf0","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wf0/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wgh","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0289.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0289","uclalsc_2995564_0289","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wgh","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wgh/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wh1","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0290.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0290","uclalsc_2995564_0290","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wh1","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wh1/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wjj","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0291.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0291","uclalsc_2995564_0291","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wjj","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wjj/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wk2","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0292.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0292","uclalsc_2995564_0292","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wk2","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wk2/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wmk","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0293.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0293","uclalsc_2995564_0293","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wmk","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wmk/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wn3","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0294.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0294","uclalsc_2995564_0294","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wn3","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wn3/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wpm","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0295.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0295","uclalsc_2995564_0295","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wpm","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wpm/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wq4","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0296.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0296","uclalsc_2995564_0296","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wq4","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wq4/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wrn","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0297.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0297","uclalsc_2995564_0297","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wrn","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wrn/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0ws5","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0298.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0298","uclalsc_2995564_0298","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0ws5","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0ws5/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wtp","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0299.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0299","uclalsc_2995564_0299","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wtp","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wtp/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wv6","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0300.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0300","uclalsc_2995564_0300","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wv6","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wv6/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wwq","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0301.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0301","uclalsc_2995564_0301","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wwq","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wwq/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wx7","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0302.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0302","uclalsc_2995564_0302","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wx7","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wx7/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0wzr","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0303.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0303","uclalsc_2995564_0303","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0wzr","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0wzr/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0x0r","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0304.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0304","uclalsc_2995564_0304","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0x0r","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0x0r/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0x18","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0305.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0305","uclalsc_2995564_0305","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0x18","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0x18/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0x2s","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0306.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0306","uclalsc_2995564_0306","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0x2s","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0x2s/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0x39","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0307.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0307","uclalsc_2995564_0307","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0x39","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0x39/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0x4t","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0308.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0308","uclalsc_2995564_0308","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0x4t","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0x4t/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0x5b","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0309.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0309","uclalsc_2995564_0309","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0x5b","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0x5b/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0x6v","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0310.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0310","uclalsc_2995564_0310","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0x6v","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0x6v/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0x7c","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0311.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0311","uclalsc_2995564_0311","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0x7c","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0x7c/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0x8w","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0312.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0312","uclalsc_2995564_0312","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0x8w","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0x8w/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0x9d","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0313.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0313","uclalsc_2995564_0313","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0x9d","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0x9d/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0xbx","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0314.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0314","uclalsc_2995564_0314","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0xbx","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0xbx/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0xcf","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0315.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0315","uclalsc_2995564_0315","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0xcf","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0xcf/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0xdz","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0316.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0316","uclalsc_2995564_0316","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0xdz","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0xdz/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0xfg","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0317.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0317","uclalsc_2995564_0317","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0xfg","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0xfg/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0xg0","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0318.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0318","uclalsc_2995564_0318","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0xg0","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0xg0/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0xhh","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0319.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0319","uclalsc_2995564_0319","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0xhh","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0xhh/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0xj1","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0320.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0320","uclalsc_2995564_0320","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0xj1","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0xj1/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0xkj","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0321.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0321","uclalsc_2995564_0321","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0xkj","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0xkj/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0xm2","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0322.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0322","uclalsc_2995564_0322","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0xm2","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0xm2/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0xnk","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0323.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0323","uclalsc_2995564_0323","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0xnk","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0xnk/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0xp3","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0324.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0324","uclalsc_2995564_0324","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0xp3","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0xp3/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0xqm","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0325.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0325","uclalsc_2995564_0325","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0xqm","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0xqm/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0xr4","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0326.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0326","uclalsc_2995564_0326","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0xr4","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0xr4/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0xsn","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0327.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0327","uclalsc_2995564_0327","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0xsn","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0xsn/manifest"
