Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Thumbnail,Rights.copyrightStatus,Rights.permission,Language,Type.typeOfResource,Type.genre,Name.repository,Publisher.publisherName,Name.interviewer,Name.interviewee,AltTitle.descriptive,Description.note,Format.extent,Date.normalized,Date.publication,AltTitle.other,Title,Description.abstract,Date.interview,Format.dimensions,Alt ID.local,Date.creation,Format.medium,Alt ID.mp4,IIIF Access URL,Waveform,media.width,media.height,media.duration,media.format,IIIF Manifest URL
Perlich (Martin) Interview Collection,ark:/21198/zz0025k4z6,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k4z6-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Jo, Sumi","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 17","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-01-05,"January 5, 2004",Martin Perlich Interviews,Sumi Jo,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k4/z6/21198=zz0025k4z6/ark%2B=21198=zz0025k4z6.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k4z6%2Faudiowaveform.dat,,,121.453333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k4z6/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k506,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k506-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Jo, Sumi","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 18","Produced at KCSN Radio, Los Angeles.",2:00 min.,2004-01-06,"January 6, 2004",Martin Perlich Interviews,Sumi Jo,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/06/21198=zz0025k506/ark%2B=21198=zz0025k506.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k506%2Faudiowaveform.dat,,,120.386667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k506/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k51q,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k51q-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Jo, Sumi","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 19","Produced at KCSN Radio, Los Angeles.",2:01 min.,,"January 7, ????",Martin Perlich Interviews,Sumi Jo,,,,,????-01-07,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/1q/21198=zz0025k51q/ark%2B=21198=zz0025k51q.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k51q%2Faudiowaveform.dat,,,120.653333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k51q/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k527,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k527-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Jo, Sumi","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 20","Produced at KCSN Radio, Los Angeles.",02m 01s,2004-01-08,"January 8, 2004",Martin Perlich Interviews,Sumi Jo,,,2:01 min.,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/27/21198=zz0025k527/ark%2B=21198=zz0025k527.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k527%2Faudiowaveform.dat,,,121.213333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k527/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k53r,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k53r-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Jo, Sumi","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 21","Produced at KCSN Radio, Los Angeles.",2:02 min.,2004-01-09,"January 9, 2004",Martin Perlich Interviews,Sumi Jo,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/3r/21198=zz0025k53r/ark%2B=21198=zz0025k53r.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k53r%2Faudiowaveform.dat,,,121.88,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k53r/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k548,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k548-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Amram, David","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 22","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-01-12,"January 12, 2004",Martin Perlich Interviews,David Amram,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/48/21198=zz0025k548/ark%2B=21198=zz0025k548.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k548%2Faudiowaveform.dat,,,120.84,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k548/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k55s,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k55s-1-master.wav,,,,,,copyrighted,,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Amram, David","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 23","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-01-13,"January 13, 2004",Martin Perlich Interviews,David Amram,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/5s/21198=zz0025k55s/ark%2B=21198=zz0025k55s.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k55s%2Faudiowaveform.dat,,,120.813333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k55s/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k569,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k569-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Amram, David","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 24","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-01-14,"January 14, 2004",Martin Perlich Interviews,David Amram,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/69/21198=zz0025k569/ark%2B=21198=zz0025k569.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k569%2Faudiowaveform.dat,,,120.92,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k569/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k57t,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k57t-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Amram, David","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 25","Produced at KCSN Radio, Los Angeles.",2:00 min.,2004-01-15,"January 15, 2004",Martin Perlich Interviews,David Amram,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/7t/21198=zz0025k57t/ark%2B=21198=zz0025k57t.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k57t%2Faudiowaveform.dat,,,120.44,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k57t/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k58b,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k58b-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Amram, David","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 26","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-01-16,"January 16, 2004",Martin Perlich Interviews,David Amram,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/8b/21198=zz0025k58b/ark%2B=21198=zz0025k58b.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k58b%2Faudiowaveform.dat,,,121.32,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k58b/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k59v,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k59v-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Verrett, Shirley","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 27","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-01-19,"January 19, 2004",Martin Perlich Interviews,Shirley Verrett,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/9v/21198=zz0025k59v/ark%2B=21198=zz0025k59v.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k59v%2Faudiowaveform.dat,,,121.453333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k59v/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k5bc,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k5bc-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Verrett, Shirley","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 28","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-01-20,"January 20, 2004",Martin Perlich Interviews,Shirley Verrett,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/bc/21198=zz0025k5bc/ark%2B=21198=zz0025k5bc.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5bc%2Faudiowaveform.dat,,,120.84,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5bc/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k5cw,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k5cw-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Verrett, Shirley","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 29","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-01-21,"January 21, 2004",Martin Perlich Interviews,Shirley Verrett,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/cw/21198=zz0025k5cw/ark%2B=21198=zz0025k5cw.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5cw%2Faudiowaveform.dat,,,121.48,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5cw/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k5dd,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k5dd-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Verrett, Shirley","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 30","Produced at KCSN Radio, Los Angeles.",2:02 min.,2004-01-22,"January 22, 2004",Martin Perlich Interviews,Shirley Verrett,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/dd/21198=zz0025k5dd/ark%2B=21198=zz0025k5dd.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5dd%2Faudiowaveform.dat,,,121.8,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5dd/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k5fx,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k5fx-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Verrett, Shirley","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 31","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-01-23,"January 23, 2004",Martin Perlich Interviews,Shirley Verrett,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/fx/21198=zz0025k5fx/ark%2B=21198=zz0025k5fx.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5fx%2Faudiowaveform.dat,,,120.573333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5fx/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k5jg,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k5jg-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Ma, Yo-Yo, 1955-","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 32","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-01-26,"January 26, 2004",Martin Perlich Interviews,Yo-Yo Ma,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/jg/21198=zz0025k5jg/ark%2B=21198=zz0025k5jg.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5jg%2Faudiowaveform.dat,,,121.053333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5jg/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k5k0,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k5k0-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Ma, Yo-Yo, 1955-","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 33","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-01-27,"January 27, 2004",Martin Perlich Interviews,Yo-Yo Ma,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/k0/21198=zz0025k5k0/ark%2B=21198=zz0025k5k0.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5k0%2Faudiowaveform.dat,,,121.48,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5k0/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k5mh,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k5mh-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Ma, Yo-Yo, 1955-","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 34","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-01-28,"January 28, 2004",Martin Perlich Interviews,Yo-Yo Ma,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/mh/21198=zz0025k5mh/ark%2B=21198=zz0025k5mh.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5mh%2Faudiowaveform.dat,,,121.266667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5mh/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k5n1,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k5n1-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Ma, Yo-Yo, 1955-","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 35","Produced at KCSN Radio, Los Angeles.",2:02 min.,2004-01-29,"January 29, 2004",Martin Perlich Interviews,Yo-Yo Ma,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/n1/21198=zz0025k5n1/ark%2B=21198=zz0025k5n1.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5n1%2Faudiowaveform.dat,,,121.746667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5n1/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k5pj,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k5pj-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Ma, Yo-Yo, 1955-","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 36","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-01-30,"January 30, 2004",Martin Perlich Interviews,Yo-Yo Ma,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/pj/21198=zz0025k5pj/ark%2B=21198=zz0025k5pj.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5pj%2Faudiowaveform.dat,,,120.746667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5pj/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k5q2,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k5q2-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Otter, Anne Sofie von","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 1","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-02-02,"February 2, 2004",Martin Perlich Interviews,Anne Sofie von Otter,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/q2/21198=zz0025k5q2/ark%2B=21198=zz0025k5q2.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5q2%2Faudiowaveform.dat,,,121.32,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5q2/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k5rk,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k5rk-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Otter, Anne Sofie von","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 2","Produced at KCSN Radio, Los Angeles.",2:01 min.,2004-02-03,"February 3, 2004",Martin Perlich Interviews,Anne Sofie von Otter,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/rk/21198=zz0025k5rk/ark%2B=21198=zz0025k5rk.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5rk%2Faudiowaveform.dat,,,121.426667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5rk/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k5s3,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k5s3-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Otter, Anne Sofie von","Martin Perlich Collection, Martin Perlich Interviews, CD 6, Track 3","Produced at KCSN Radio, Los Angeles.",2:02 min.,2004-02-04,"February 4, 2004",Martin Perlich Interviews,Anne Sofie von Otter,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k5/s3/21198=zz0025k5s3/ark%2B=21198=zz0025k5s3.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5s3%2Faudiowaveform.dat,,,122.04,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k5s3/manifest
