Project Name,Item Ark,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.countryCreation,Subject,Name.creator,Name.contributor,Name.interviewer,Name.subject,Name.interviewee,Name.photographer,Name.repository,Language,Alt ID.local,Format.medium,Title,Date.creation,Coverage.temporal,Description.abstract,Publisher.publisherName,Relation.isPartOf,Format.extent,Description.note,Source,Relation.relatedTo,AltTitle.uniform,Description.biographicalNote,Coverage.geographic,Description.tableOfContents,Publisher.placeOfOrigin
American College of Neuropsychopharmacology,ark:/21198/z14q9jzz,ark:/21198/zz001hg0gf,,,Page,acnp\image\21198-zz001hg0gf-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1127hmt,ark:/21198/zz001hg0gf,,,Page,acnp\image\21198-zz001hg0gf-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1w9716t,ark:/21198/zz001hg0hz,,,Page,acnp\image\21198-zz001hg0hz-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1rj68j0,ark:/21198/zz001hg0hz,,,Page,acnp\image\21198-zz001hg0hz-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1ms5hvq,ark:/21198/zz001hg0hz,,,Page,acnp\image\21198-zz001hg0hz-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1h14s1c,ark:/21198/zz001hg0hz,,,Page,acnp\image\21198-zz001hg0hz-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1c8418k,ark:/21198/zz001hg0hz,,,Page,acnp\image\21198-zz001hg0hz-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z17h38k9,ark:/21198/zz001hg0hz,,,Page,acnp\image\21198-zz001hg0hz-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13v175z,ark:/21198/zz001hg0hz,,,Page,acnp\image\21198-zz001hg0hz-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1030ghf,ark:/21198/zz001hg0hz,,,Page,acnp\image\21198-zz001hg0hz-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1vb004w,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1qj97bq,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1ks8gj3,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1g17qs7,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1b87046,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z16m4xsz,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z12v464x,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1z33pqf,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1tb2xz8,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1pk2640,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1jt1fct,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1f20ppv,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z19c8ndr,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z15m7wrx,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z11v7510,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1x36nh5,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_016.tif,16,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1sb5wqj,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_017.tif,17,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1nk550m,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_018.tif,18,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1ht4dbs,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_019.tif,19,,,,,,,,,,,,,,,,,,,Page 19,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1d52bxb,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_020.tif,20,,,,,,,,,,,,,,,,,,,Page 20,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z18d1m8x,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_021.tif,21,,,,,,,,,,,,,,,,,,,Page 21,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z14n0vm3,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_022.tif,22,,,,,,,,,,,,,,,,,,,Page 22,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z10w03tv,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_023.tif,23,,,,,,,,,,,,,,,,,,,Page 23,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1w39m9w,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_024.tif,24,,,,,,,,,,,,,,,,,,,Page 24,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1rb8vjq,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_025.tif,25,,,,,,,,,,,,,,,,,,,Page 25,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1mk83w8,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_026.tif,26,,,,,,,,,,,,,,,,,,,Page 26,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1gx62hc,ark:/21198/zz001hg0jg,,,Page,acnp\image\21198-zz001hg0jg-1-master_027.tif,27,,,,,,,,,,,,,,,,,,,Page 27,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1c559vv,ark:/21198/zz001hk1sx,,,Page,acnp\image\21198-zz001hk1sx-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z17d4k6f,ark:/21198/zz001hk1sx,,,Page,acnp\image\21198-zz001hk1sx-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13n3tf8,ark:/21198/zz001hk1sx,,,Page,acnp\image\21198-zz001hk1sx-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1zw39w2,ark:/21198/zz001hk1tf,,,Page,acnp\image\21198-zz001hk1tf-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1v42k52,ark:/21198/zz001hk1tf,,,Page,acnp\image\21198-zz001hk1tf-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1qc1th7,ark:/21198/zz001hk1tf,,,Page,acnp\image\21198-zz001hk1tf-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1kp9s4s,ark:/21198/zz001hk1tf,,,Page,acnp\image\21198-zz001hk1tf-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1fx91hs,ark:/21198/zz001hk1tf,,,Page,acnp\image\21198-zz001hk1tf-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1b588sc,ark:/21198/zz001hk1tf,,,Page,acnp\image\21198-zz001hk1tf-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z16d7j1m,ark:/21198/zz001hk1tf,,,Page,acnp\image\21198-zz001hk1tf-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z12n6s70,ark:/21198/zz001hk1tf,,,Page,acnp\image\21198-zz001hk1tf-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1xw68s4,ark:/21198/zz001hk1tf,,,Page,acnp\image\21198-zz001hk1tf-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1t45j41,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1pg3gpt,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1jq2r1d,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1dz20cz,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z19617kn,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z15f0gtg,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z11n9r3m,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1ww97qn,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1s7769m,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1ng6fp7,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1hq5q0c,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1cz4z6r,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z18646dt,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z14f3fqj,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z10s1dc3,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1w10wx5,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_016.tif,16,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1r8059k,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_017.tif,17,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1mg9dk9,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_018.tif,18,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1gq8nt4,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_019.tif,19,,,,,,,,,,,,,,,,,,,Page 19,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1bz7x1x,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_020.tif,20,,,,,,,,,,,,,,,,,,,Page 20,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z17675bb,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_021.tif,21,,,,,,,,,,,,,,,,,,,Page 21,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13j53xk,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_022.tif,22,,,,,,,,,,,,,,,,,,,Page 22,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1zs4mh6,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_023.tif,23,,,,,,,,,,,,,,,,,,,Page 23,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1v13vvp,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_024.tif,24,,,,,,,,,,,,,,,,,,,Page 24,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1q83456,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_025.tif,25,,,,,,,,,,,,,,,,,,,Page 25,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1kh2cb4,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_026.tif,26,,,,,,,,,,,,,,,,,,,Page 26,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1fr1mkz,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_027.tif,27,,,,,,,,,,,,,,,,,,,Page 27,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1b00vw0,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_028.tif,28,,,,,,,,,,,,,,,,,,,Page 28,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1698tj0,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_029.tif,29,,,,,,,,,,,,,,,,,,,Page 29,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z12j82v3,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_030.tif,30,,,,,,,,,,,,,,,,,,,Page 30,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1xs7kfq,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_031.tif,31,,,,,,,,,,,,,,,,,,,Page 31,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1t16tq9,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_032.tif,32,,,,,,,,,,,,,,,,,,,Page 32,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1p862x2,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_033.tif,33,,,,,,,,,,,,,,,,,,,Page 33,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1jh5b4v,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_034.tif,34,,,,,,,,,,,,,,,,,,,Page 34,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1dr4kg1,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_035.tif,35,,,,,,,,,,,,,,,,,,,Page 35,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1932j5b,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_036.tif,36,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z15b1shh,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z11k11v2,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1wt0j9w,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_039.tif,39,,,,,,,,,,,,,,,,,,,Page 39,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1s19sh1,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_040.tif,40,,,,,,,,,,,,,,,,,,,Page 40,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1n891r7,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_041.tif,41,,,,,,,,,,,,,,,,,,,Page 41,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1hh892c,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_042.tif,42,,,,,,,,,,,,,,,,,,,Page 42,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1cv67qh,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_043.tif,43,,,,,,,,,,,,,,,,,,,Page 43,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1835h2d,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_044.tif,44,,,,,,,,,,,,,,,,,,,Page 44,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z14b4rc4,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_045.tif,45,,,,,,,,,,,,,,,,,,,Page 45,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z10k40ns,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_046.tif,46,,,,,,,,,,,,,,,,,,,Page 46,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1vt3h3m,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_047.tif,47,,,,,,,,,,,,,,,,,,,Page 47,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1r22rbr,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_048.tif,48,,,,,,,,,,,,,,,,,,,Page 48,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1m920nv,ark:/21198/zz001hk1vz,,,Page,acnp\image\21198-zz001hk1vz-1-master_049.tif,49,,,,,,,,,,,,,,,,,,,Page 49,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1gm9z81,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1bv96n1,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1738fz2,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13b7q5v,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1zk76n3,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1tt6fwx,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1q25q7t,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1kd3nwz,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1fn2x7j,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z19w25k3,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1641dss,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z12c0p11,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1xm05h8,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1st9dtf,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1p57cg9,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1jd6mtg,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_016.tif,16,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1dn5w35,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_017.tif,17,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z18w54bc,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_018.tif,18,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1544cj2,ark:/21198/zz001hk1wg,,,Page,acnp\image\21198-zz001hk1wg-1-master_019.tif,19,,,,,,,,,,,,,,,,,,,Page 19,,,,,,,,,,,,,,
