"Object Type","Title","Local identifier","Item ARK","Parent ARK","File Name","AltTitle.other","collection.physical","Contents note","Date.created","Date.normalized","Description.latitude","Description.longitude","Description.note","Format.dimensions","Format.extent","Format.medium","Resource type","Genre","Language","Name.creator","Named subject","Note","Place of origin","Publisher.publisherName","Repository","Statement of Responsibility","Rights.copyrightStatus","Rights.rightsHolderContact","Subject","Subject geographic","Subject temporal","Bucketeer State","IIIF Access URL"
"Work","Ramakatane archive 56","A1_Ramakatane_08_17","ark:/21198/z15q6n9v","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0008_017.tif","","Ramakatane Archive (Lesotho National Museum)","Man seated with toddler on his lap, wearing a blazer and tie, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6n9v"
"Work","Ramakatane archive 57","A1_Ramakatane_09_07","ark:/21198/z11z5wn1","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0009_007.tif","","Ramakatane Archive (Lesotho National Museum)","Two men with legs crossed look towards each other, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5wn1"
"Work","Ramakatane archive 58","A1_Ramakatane_09_10","ark:/21198/z1x65d6w","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0009_010.tif","","Ramakatane Archive (Lesotho National Museum)","Man standing next to seated friend, one with hand on hip, the other with hands clasped, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65d6w"
"Work","Ramakatane archive 59","A1_Ramakatane_10_04","ark:/21198/z1sf4ng5","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0010_004.tif","","Ramakatane Archive (Lesotho National Museum)","Two women standing side by side in formal clothing, one with a mokorotlo, fedora hat, holding a purse, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4ng5"
"Work","Ramakatane archive 60","A1_Ramakatane_10_05","ark:/21198/z1np3wn3","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0010_005.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman in summer dress seated, with plaits, hands on lap, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3wn3"
"Work","Ramakatane archive 61","A1_Ramakatane_10_14","ark:/21198/z1hx34w9","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0010_014.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman wearing a beret, sweater and pencil skirt leaning on straw mat, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx34w9"
"Work","Ramakatane archive 62","A1_Ramakatane_11_08","ark:/21198/z1d52d6r","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0011_008.tif","","Ramakatane Archive (Lesotho National Museum)","Man in overalls seated, likely a construction foreman, pen in chest pocket, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52d6r"
"Work","Ramakatane archive 63","A1_Ramakatane_11_13","ark:/21198/z18h0bwb","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0011_013.tif","","Ramakatane Archive (Lesotho National Museum)","Two teenage girls in school uniform standing side by side, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Students","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h0bwb"
"Work","Ramakatane archive 64","A1_Ramakatane_12_07","ark:/21198/z14q9m6x","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0012_007.tif","","Ramakatane Archive (Lesotho National Museum)","Young man wearing a battersby  hat with hands in his hips, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9m6x"
"Work","Ramakatane archive 65","A1_Ramakatane_12_08","ark:/21198/z10z8vj3","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0012_008.tif","","Ramakatane Archive (Lesotho National Museum)","Young man in shorts with hand  on hip, with mid length socks, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8vj3"
"Work","Ramakatane archive 66","A1_Ramakatane_12_09","ark:/21198/z1w68c12","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0012_009.tif","","Ramakatane Archive (Lesotho National Museum)","Young man seated, dressed formally with a golf hat, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68c12"
"Work","Ramakatane archive 67","A1_Ramakatane_12_16","ark:/21198/z1rf7m8w","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0012_016.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman standing with her hand to the back, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7m8w"
"Work","Ramakatane archive 68","A1_Ramakatane_12_17","ark:/21198/z1mp6vg8","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0012_017.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman in sunglasses standing, and a bucket hat with foot on stool, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6vg8"
"Work","Ramakatane archive 69","A1_Ramakatane_13_01","ark:/21198/z1gx63sc","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0013_001.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman standing in a polo shirt and sun hat, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx63sc"
"Work","Ramakatane archive 70","A1_Ramakatane_13_02","ark:/21198/z1c842gp","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0013_002.tif","","Ramakatane Archive (Lesotho National Museum)","Woman standing next to another woman sitting with infant on her lap, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c842gp"
"Work","Ramakatane archive 71","A1_Ramakatane_13_11","ark:/21198/z17h39sd","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0013_011.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman standing next to paper shopping bag wearing a summer hat, plaid skirt, blouse,and holding her purse, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h39sd"
"Work","Ramakatane archive 72","A1_Ramakatane_13_16","ark:/21198/z13r2k3j","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0013_016.tif","","Ramakatane Archive (Lesotho National Museum)","Mother cradling an infant on a straw mat, legs crossed, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2k3j"
"Work","Ramakatane archive 73","A1_Ramakatane_14_13","ark:/21198/z1001tc4","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0014_013.tif","","Ramakatane Archive (Lesotho National Museum)","Young girl in fishnet stockings standing next to boy in a beret, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001tc4"
"Work","Ramakatane archive 74","A1_Ramakatane_15_07","ark:/21198/z1v719tx","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0015_007.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman standing next to paper shopping bag wearing a summer hat, plaid skirt, blouse,and holding her purse, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v719tx"
"Work","Ramakatane archive 75","A1_Ramakatane_16_01","ark:/21198/z1qg0k3m","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0016_001.tif","","Ramakatane Archive (Lesotho National Museum)","Young man lying on straw mat and posing with a golf hat, and plaid pants, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0k3m"
"Work","Ramakatane archive 76","A1_Ramakatane_16_04","ark:/21198/z1ks8hsn","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0016_004.tif","","Ramakatane Archive (Lesotho National Museum)","Two men seated close together on stools, arms folded,legs crossed, with cigarette in hand, photographed in Mr. M.T. Ramakatane's City Centre Studio","1968","1968","","","","6 x 6 cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8hsn"
