Object Type,Title,Local identifier,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Resource type,Genre,Language,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Statement of Responsibility,Rights.copyrightStatus,Rights.rightsHolderContact,Subject,Subject geographic,Subject temporal
Work,Ramakatane archive 2608,C5_Ramakatane_01_11,ark:/21198/z17676sk,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_011.tif,,Ramakatane Archive (Lesotho National Museum),Silhouette of two men and a woman with a baby on her back standing next to a donkey drawn carriage,1975,1975,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families,,
Work,Ramakatane archive 2609,C5_Ramakatane_01_12,ark:/21198/z13j55dp,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_012.tif,,Ramakatane Archive (Lesotho National Museum),"Boxer, Knox Mohlotsane from Moshoeshoe II with a fellow boxer named Masia in boxing gloves with in a boxing ring flanked by two men in turtleneck sweaters",1971,1971,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Sports,,
Work,Ramakatane archive 2610,C5_Ramakatane_01_13,ark:/21198/z1zs4p09,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_013.tif,,Ramakatane Archive (Lesotho National Museum),Two men pushing a coffin on a trolley table from a building with three men standing by,1975,1975,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2611,C5_Ramakatane_01_14,ark:/21198/z1v13x9b,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_014.tif,,Ramakatane Archive (Lesotho National Museum),"The late Basia Ramakatane (elder son of Ntate Mohlouoa and the late 'M'e 'Mabasia Ramakatane) posing karate style after school at City Centre Studio, Maseru, Lesotho",1980,1980,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Boys,,
Work,Ramakatane archive 2612,C5_Ramakatane_01_15,ark:/21198/z1q835mf,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_015.tif,,Ramakatane Archive (Lesotho National Museum),"Standing from right is Motlatsi Ramakatane (second son of Ntate Mohlouoa Ramakatane) with relatives while milking a cow in Ha Sechele, Butha-Buthe, Lesotho",1975,1975,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families,,
Work,Ramakatane archive 2613,C5_Ramakatane_01_16,ark:/21198/z1kh2dsc,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_016.tif,,Ramakatane Archive (Lesotho National Museum),Woman in a Seshoeshoe dress standing with a woman in long pants with a file,1975,1975,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 2614,C5_Ramakatane_01_17,ark:/21198/z1fr1p22,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_017.tif,,Ramakatane Archive (Lesotho National Museum),"Front seated row is the late Mr. Mvembe Nkotha (Mr. Mohlouoa Ramakatane's uncle), late Sello (Mvembe's son), another relative, Ntate Mohlouoa Ramakatane's sisters Pulane, Sefora and 'Makuena in the backrow in Bohlokong, Bethlehem, South Africa",1962,1962,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Bethlehem (South Africa)|~|Portrait photography|~|Vernacular photography|~|Families,,
Work,Ramakatane archive 2615,C5_Ramakatane_01_18,ark:/21198/z1b29mrd,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_018.tif,,Ramakatane Archive (Lesotho National Museum),Woman in a button up dress seated with her legs crossed on a straw mat set next to a wall,1975,1975,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 2616,C5_Ramakatane_01_19,ark:/21198/z1698w13,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_019.tif,,Ramakatane Archive (Lesotho National Museum),An elderly mechanic in overalls reaching under the open bonnet of a car,1975,1975,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2617,C5_Ramakatane_01_20,ark:/21198/z12j84b6,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_020.tif,,Ramakatane Archive (Lesotho National Museum),The late 'Mrs 'Mabasia Ramakatane (Ntate Mohlouoa Ramakatane's wife) seated next to a friend in floral maxi dress and umbrella,1975,1975,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 2618,C5_Ramakatane_01_21,ark:/21198/z1xs7mxd,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_021.tif,,Ramakatane Archive (Lesotho National Museum),"Ntate Morojele's herdboy milking a cow at Lipelaneng, Butha-Buthe, Lesotho.",1987,1987,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 2619,C5_Ramakatane_01_22,ark:/21198/z1t16w6d,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_022.tif,,Ramakatane Archive (Lesotho National Museum),Traditional healer in full regalia and graduation beads in his hair with ochre smeared on his face kneeling and singing in front of a crowd,1980,1980,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Healers,,
Work,Ramakatane archive 2620,C5_Ramakatane_01_23,ark:/21198/z1p864d5,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_023.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramainoane at a public event called ' Mokete oa Pooho tsa Bochabela', standing with a frame in his hands and watching from the side as a lady in a Seshoeshoe addresses the crowd",2000,2000,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Women|~|Crowds,,
Work,Ramakatane archive 2621,C5_Ramakatane_01_24,ark:/21198/z1jh5cn0,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_024.tif,,Ramakatane Archive (Lesotho National Museum),Matsieng ladies including Queen 'Mamohato performing Mokhibo before a packed stadium,1980,1980,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women|~|Royal families|~|Crowds,,
Work,Ramakatane archive 2622,C5_Ramakatane_01_25,ark:/21198/z1dv3bb0,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_025.tif,,Ramakatane Archive (Lesotho National Museum),Blanketed woman speaking into a mic in front of a tent seating dignitaries,1975,1975,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women|~|Public officials,,
Work,Ramakatane archive 2623,C5_Ramakatane_01_26,ark:/21198/z1932kmk,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_026.tif,,Ramakatane Archive (Lesotho National Museum),Two women in Lishoeshoe standing on either side of a third who is wearing animal skin over her skirt and beads around her neck,1975,1975,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 2624,C5_Ramakatane_01_27,ark:/21198/z15b1tzr,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_027.tif,,Ramakatane Archive (Lesotho National Museum),Choral group in matching outfits and a Seshoeshoe print with the Royal crown on it singing passionately for the crowd,1975,1975,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Women|~|Musicians,,
Work,Ramakatane archive 2625,C5_Ramakatane_01_28,ark:/21198/z11k139q,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_028.tif,,Ramakatane Archive (Lesotho National Museum),Priest in a white robe standing in a tent and speaking with his hands clasped in front of him,1975,1975,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Religion,,
Work,Ramakatane archive 2626,C5_Ramakatane_01_29,ark:/21198/z1wt0kr4,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_029.tif,,Ramakatane Archive (Lesotho National Museum),"From right is  Mrs. 'Matlokotsi Ramakatane in leopard print hat  and 'Makhoboli Maphalla (Ntate Mohlouoa Ramakatane's younger sister, maiden name, Pulane Ramakatane) at Litsoakotleng Shopping Complex in Butha-Buthe, Lesotho.",2000,2000,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Butha-Buthe (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 2627,C5_Ramakatane_01_30,ark:/21198/z1s19tz8,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_030.tif,,Ramakatane Archive (Lesotho National Museum),Close up of teenage girl with a fashion scarf around her neck looking at the camera,1975,1975,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens,,
Work,Ramakatane archive 2628,C5_Ramakatane_01_31,ark:/21198/z1n8937b,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_031.tif,,Ramakatane Archive (Lesotho National Museum),Group of men in various heritage blanket designs and one in a grey Letlama posing for a photo together,1975,1975,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2629,C5_Ramakatane_01_32,ark:/21198/z1hm71wg,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_032.tif,,Ramakatane Archive (Lesotho National Museum),Group photo of gospel singing group 'Macecelia a St. Paul dressed in various heritage blanket designs with some standing and the other squatting in front of them,1985,1985,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2630,C5_Ramakatane_01_33,ark:/21198/z1cv696m,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_033.tif,,Ramakatane Archive (Lesotho National Museum),"Makhoboli Maphalla/ Pulane Ramakatane, (Ntate Mohlouoa's younger sister) in traditional healer beads carrying Koena Mathibeli (Palesa Mathibeli's first born) at Ramakatane's residence, Hospital area, Butha-Buthe, Lesotho",2005,2005,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Butha-Buthe (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families|~|Healers,,
Work,Ramakatane archive 2631,C5_Ramakatane_01_34,ark:/21198/z1835jhn,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_034.tif,,Ramakatane Archive (Lesotho National Museum),A boy and girl in animal skin clothes each seated on an elephant foot stool,1976,1976,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children,,
Work,Ramakatane archive 2632,C5_Ramakatane_01_35,ark:/21198/z14b4stc,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_035.tif,,Ramakatane Archive (Lesotho National Museum),Woman in a Seshoeshoe cape and fedora holding a blanket under her arm and smiling with her mouth closed,1975,1975,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 2633,C5_Ramakatane_01_36,ark:/21198/z10k423f,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_036.tif,,Ramakatane Archive (Lesotho National Museum),Mr. Ntholi (owner of various traditional dancing groups) with a beanie placed on his head holding  beaded knobkerrie and speaking to the crowd during a social event.,1982,1982,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Crowds,,
Work,Ramakatane archive 2634,C5_Ramakatane_01_37,ark:/21198/z1vt3jjv,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_037.tif,,Ramakatane Archive (Lesotho National Museum),Young woman in a corduroy jacket and beanie seated in front of bags of cabbage and smiling to the camera,1980,1980,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 2635,C5_Ramakatane_01_38,ark:/21198/z1r22stf,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_c5_0001_038.tif,,Ramakatane Archive (Lesotho National Museum),Woman in an animal skin blanket and hat standing with her hands clasped,1980,1980,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
