Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,AltTitle.uniform,Description.abstract,Bucketeer State,IIIF Access URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npppj/bp441931,ark:/21198/zz001npppj,,,Page,mpstills/masters/21198-zz001npppj-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npppj%2Fbp441931
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nppq2/bf864z5g,ark:/21198/zz001nppq2,,,Page,mpstills/masters/21198-zz001nppq2_1697309_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nppq2%2Fbf864z5g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nppq2/r477kq1v,ark:/21198/zz001nppq2,,,Page,mpstills/masters/21198-zz001nppq2_1697312_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nppq2%2Fr477kq1v
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npps3/q602qv1b,ark:/21198/zz001npps3,,,Page,mpstills/masters/21198-zz001npps3-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npps3%2Fq602qv1b
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npps3/vx41ks9b,ark:/21198/zz001npps3,,,Page,mpstills/masters/21198-zz001npps3_1697318_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npps3%2Fvx41ks9b
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nppwn/kr60hj78,ark:/21198/zz001nppwn,,,Page,mpstills/masters/21198-zz001nppwn-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nppwn%2Fkr60hj78
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nppwn/nx293r5j,ark:/21198/zz001nppwn,,,Page,mpstills/masters/21198-zz001nppwn_1697345_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nppwn%2Fnx293r5j
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nppx5/kd61084d,ark:/21198/zz001nppx5,,,Page,mpstills/masters/21198-zz001nppx5-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nppx5%2Fkd61084d
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nppx5/rj390h7q,ark:/21198/zz001nppx5,,,Page,mpstills/masters/21198-zz001nppx5_1697327_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nppx5%2Frj390h7q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nppzp/0t30vw91,ark:/21198/zz001nppzp,,,Page,mpstills/masters/21198-zz001nppzp-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nppzp%2F0t30vw91
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nppzp/ts369f0k,ark:/21198/zz001nppzp,,,Page,mpstills/masters/21198-zz001nppzp_1697354_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nppzp%2Fts369f0k
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npq0p/2j17r66b,ark:/21198/zz001npq0p,,,Page,mpstills/masters/21198-zz001npq0p_1697342_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npq0p%2F2j17r66b
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npq0p/4153rd21,ark:/21198/zz001npq0p,,,Page,mpstills/masters/21198-zz001npq0p-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npq0p%2F4153rd21
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npq16/hv40sf4m,ark:/21198/zz001npq16,,,Page,mpstills/masters/21198-zz001npq16_1697324_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npq16%2Fhv40sf4m
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npq16/m2450v51,ark:/21198/zz001npq16,,,Page,mpstills/masters/21198-zz001npq16_1697321_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npq16%2Fm2450v51
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npq2q/c314x67n,ark:/21198/zz001npq2q,,,Page,mpstills/masters/21198-zz001npq2q_1697348_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npq2q%2Fc314x67n
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npq2q/hv59hh94,ark:/21198/zz001npq2q,,,Page,mpstills/masters/21198-zz001npq2q-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npq2q%2Fhv59hh94
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npq37/93898b34,ark:/21198/zz001npq37,,,Page,mpstills/masters/21198-zz001npq37_1697333_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npq37%2F93898b34
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npq37/c190zq42,ark:/21198/zz001npq37,,,Page,mpstills/masters/21198-zz001npq37_1697337_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npq37%2Fc190zq42
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npq6s/nx91m432,ark:/21198/zz001npq6s,,,Page,mpstills/masters/21198-zz001npq6s-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npq6s%2Fnx91m432
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npq6s/pq137p05,ark:/21198/zz001npq6s,,,Page,mpstills/masters/21198-zz001npq6s-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npq6s%2Fpq137p05
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqcc/5w13qj8z,ark:/21198/zz001npqcc,,,Page,mpstills/masters/21198-zz001npqcc_1697357_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqcc%2F5w13qj8z
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqcc/h781rg5c,ark:/21198/zz001npqcc,,,Page,mpstills/masters/21198-zz001npqcc_1697361_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqcc%2Fh781rg5c
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqdw/fg06wh8f,ark:/21198/zz001npqdw,,,Page,mpstills/masters/21198-zz001npqdw_1697423_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqdw%2Ffg06wh8f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqdw/xz64xn14,ark:/21198/zz001npqdw,,,Page,mpstills/masters/21198-zz001npqdw_1697426_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqdw%2Fxz64xn14
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqjz/23484g9s,ark:/21198/zz001npqjz,,,Page,mpstills/masters/21198-zz001npqjz_1697400_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqjz%2F23484g9s
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqjz/rz868q85,ark:/21198/zz001npqjz,,,Page,mpstills/masters/21198-zz001npqjz_1697394_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqjz%2Frz868q85
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqkg/dt02jd7z,ark:/21198/zz001npqkg,,,Page,mpstills/masters/21198-zz001npqkg-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqkg%2Fdt02jd7z
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqkg/h145pm7p,ark:/21198/zz001npqkg,,,Page,mpstills/masters/21198-zz001npqkg_1697405_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqkg%2Fh145pm7p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqm0/2c71ww3t,ark:/21198/zz001npqm0,,,Page,mpstills/masters/21198-zz001npqm0-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqm0%2F2c71ww3t
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqm0/f136z24m,ark:/21198/zz001npqm0,,,Page,mpstills/masters/21198-zz001npqm0_1697376_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqm0%2Ff136z24m
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqnh/6w97jp77,ark:/21198/zz001npqnh,,,Page,mpstills/masters/21198-zz001npqnh-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqnh%2F6w97jp77
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqnh/q564304p,ark:/21198/zz001npqnh,,,Page,mpstills/masters/21198-zz001npqnh_1697381_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqnh%2Fq564304p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqp1/c8564k7q,ark:/21198/zz001npqp1,,,Page,mpstills/masters/21198-zz001npqp1-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqp1%2Fc8564k7q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqp1/nh04c55f,ark:/21198/zz001npqp1,,,Page,mpstills/masters/21198-zz001npqp1_1697415_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqp1%2Fnh04c55f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqr2/2c52p56b,ark:/21198/zz001npqr2,,,Page,mpstills/masters/21198-zz001npqr2-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqr2%2F2c52p56b
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqr2/m742xg6r,ark:/21198/zz001npqr2,,,Page,mpstills/masters/21198-zz001npqr2_1697385_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqr2%2Fm742xg6r
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqvm/hb26cf9p,ark:/21198/zz001npqvm,,,Page,mpstills/masters/21198-zz001npqvm-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqvm%2Fhb26cf9p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqvm/z6440m52,ark:/21198/zz001npqvm,,,Page,mpstills/masters/21198-zz001npqvm_1697679_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqvm%2Fz6440m52
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqw4/gs70x45m,ark:/21198/zz001npqw4,,,Page,mpstills/masters/21198-zz001npqw4_1697676_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqw4%2Fgs70x45m
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqw4/w9554w5d,ark:/21198/zz001npqw4,,,Page,mpstills/masters/21198-zz001npqw4-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqw4%2Fw9554w5d
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqxn/1s80d22k,ark:/21198/zz001npqxn,,,Page,mpstills/masters/21198-zz001npqxn-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqxn%2F1s80d22k
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npqxn/5w685f4g,ark:/21198/zz001npqxn,,,Page,mpstills/masters/21198-zz001npqxn_1697673_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npqxn%2F5w685f4g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npr26/kw71nv73,ark:/21198/zz001npr26,,,Page,mpstills/masters/21198-zz001npr26_1697687_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npr26%2Fkw71nv73
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npr26/x740zb1g,ark:/21198/zz001npr26,,,Page,mpstills/masters/21198-zz001npr26-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npr26%2Fx740zb1g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npr3q/t1155n3g,ark:/21198/zz001npr3q,,,Page,mpstills/masters/21198-zz001npr3q-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npr3q%2Ft1155n3g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npr3q/wn24rh5x,ark:/21198/zz001npr3q,,,Page,mpstills/masters/21198-zz001npr3q_1697690_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npr3q%2Fwn24rh5x
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npr47/3s10xj1p,ark:/21198/zz001npr47,,,Page,mpstills/masters/21198-zz001npr47-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npr47%2F3s10xj1p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npr47/6h88n59k,ark:/21198/zz001npr47,,,Page,mpstills/masters/21198-zz001npr47-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npr47%2F6h88n59k
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npr7s/2565h63n,ark:/21198/zz001npr7s,,,Page,mpstills/masters/21198-zz001npr7s-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npr7s%2F2565h63n
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npr7s/mg80xj7z,ark:/21198/zz001npr7s,,,Page,mpstills/masters/21198-zz001npr7s_1697693_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npr7s%2Fmg80xj7z
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npr89/8f706749,ark:/21198/zz001npr89,,,Page,mpstills/masters/21198-zz001npr89_1697699_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npr89%2F8f706749
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npr89/m7806985,ark:/21198/zz001npr89,,,Page,mpstills/masters/21198-zz001npr89_1697696_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npr89%2Fm7806985
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprbb/2b333m0n,ark:/21198/zz001nprbb,,,Page,mpstills/masters/21198-zz001nprbb-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprbb%2F2b333m0n
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprbb/8x156s59,ark:/21198/zz001nprbb,,,Page,mpstills/masters/21198-zz001nprbb_1697718_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprbb%2F8x156s59
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprcv/qx06549c,ark:/21198/zz001nprcv,,,Page,mpstills/masters/21198-zz001nprcv_1697727_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprcv%2Fqx06549c
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprcv/vm91nv13,ark:/21198/zz001nprcv,,,Page,mpstills/masters/21198-zz001nprcv-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprcv%2Fvm91nv13
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprdc/cn18cr25,ark:/21198/zz001nprdc,,,Page,mpstills/masters/21198-zz001nprdc-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprdc%2Fcn18cr25
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprdc/fh497f5p,ark:/21198/zz001nprdc,,,Page,mpstills/masters/21198-zz001nprdc_1697709_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprdc%2Ffh497f5p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprfw/gv33sk1j,ark:/21198/zz001nprfw,,,Page,mpstills/masters/21198-zz001nprfw_1697714_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprfw%2Fgv33sk1j
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprfw/j0094q4k,ark:/21198/zz001nprfw,,,Page,mpstills/masters/21198-zz001nprfw-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprfw%2Fj0094q4k
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprjf/9w184184,ark:/21198/zz001nprjf,,,Page,mpstills/masters/21198-zz001nprjf-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprjf%2F9w184184
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprjf/gv72h531,ark:/21198/zz001nprjf,,,Page,mpstills/masters/21198-zz001nprjf-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprjf%2Fgv72h531
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprkz/hw83mz0c,ark:/21198/zz001nprkz,,,Page,mpstills/masters/21198-zz001nprkz-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprkz%2Fhw83mz0c
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprkz/mz22w16f,ark:/21198/zz001nprkz,,,Page,mpstills/masters/21198-zz001nprkz-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprkz%2Fmz22w16f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprq1/8z702b9g,ark:/21198/zz001nprq1,,,Page,mpstills/masters/21198-zz001nprq1-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprq1%2F8z702b9g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprq1/cm40k31s,ark:/21198/zz001nprq1,,,Page,mpstills/masters/21198-zz001nprq1_1697732_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprq1%2Fcm40k31s
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprtk/9458w77d,ark:/21198/zz001nprtk,,,Page,mpstills/masters/21198-zz001nprtk_1697738_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprtk%2F9458w77d
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprtk/b186sm4c,ark:/21198/zz001nprtk,,,Page,mpstills/masters/21198-zz001nprtk_1697735_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprtk%2Fb186sm4c
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprx4/6425bn6g,ark:/21198/zz001nprx4,,,Page,mpstills/masters/21198-zz001nprx4_1697741_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprx4%2F6425bn6g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nprx4/h384bg1d,ark:/21198/zz001nprx4,,,Page,mpstills/masters/21198-zz001nprx4-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nprx4%2Fh384bg1d
