"Project Name","Parent ARK","Item ARK","Object Type","viewingHint","Text direction","File Name","AltIdentifier.local","Item Sequence","Title","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Name.repository","AltTitle.other","AltTitle.translated","AltTitle.uniform","Place of origin","Date.creation","Date.normalized","Format.extent","Format.dimensions","Support","Relation.rectoVerso","Description.note","Description.history","Description.condition","Coverage.temporal","Description.collation","Description.binding","Description.tableOfContents","Description.contents","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d8736","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d8736_774020_master.tif","Ms. 8_200","204","Page 200","","","pd","","gez","","ሰይፈ ሥላሴ","Sword of Trinity","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Seyefa Selase (Sword of Trinity) ሰይፈ ሥላሴ ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩፡ አምላክ፡ አአምን ፡በስመ፡ አብ ፡ወወልድ፡ ወመንፈስ ፡ቅዱስ ፡እትአመን፡ በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ ፡ቅዱስ፡ በቅድስት፡ ሥላሴ፡ እንዘ ፡አአምን፡ እትመኃፀን ፡እክህደከ፡ ፀርየ፡ ሰይጣን፡ ለዓለመ፡ ዓለም፡ አሜን፡፡ ;ተማኅፀንኩ፡ በሥጋሁ፡ ቅዱስ ፡ወበደሙ፡ ክቡር፡ ወቦ ፡ለዘ፡ ወሀቦ፡ ለሰብእ መድኃኒተ አውገዝኩ ወሐተም እለ ይገብሩ ሥራየ ወኃይለ ጸላዒ ወእምሰብእ እምማዔ ከመ ኢይቅረቡ ኀቤየ ወኀበ ቤትየ ሰብእየ ወእንስሳየ ለገብርከ ወልደ ዜና ማርቆስ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8736",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d874q","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d874q_774023_master.tif","Ms. 8_201","205","Page 201","","","pd","","gez","","ሰይፈ ሥላሴ","Sword of Trinity","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Seyefa Selase (Sword of Trinity) ሰይፈ ሥላሴ ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩፡ አምላክ፡ አአምን ፡በስመ፡ አብ ፡ወወልድ፡ ወመንፈስ ፡ቅዱስ ፡እትአመን፡ በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ ፡ቅዱስ፡ በቅድስት፡ ሥላሴ፡ እንዘ ፡አአምን፡ እትመኃፀን ፡እክህደከ፡ ፀርየ፡ ሰይጣን፡ ለዓለመ፡ ዓለም፡ አሜን፡፡ ;ተማኅፀንኩ፡ በሥጋሁ፡ ቅዱስ ፡ወበደሙ፡ ክቡር፡ ወቦ ፡ለዘ፡ ወሀቦ፡ ለሰብእ መድኃኒተ አውገዝኩ ወሐተም እለ ይገብሩ ሥራየ ወኃይለ ጸላዒ ወእምሰብእ እምማዔ ከመ ኢይቅረቡ ኀቤየ ወኀበ ቤትየ ሰብእየ ወእንስሳየ ለገብርከ ወልደ ዜና ማርቆስ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d874q",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d8757","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d8757_774026_master.tif","Ms. 8_202","206","Page 202","","","pd","","gez","","ሰይፈ ሥላሴ","Sword of Trinity","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Seyefa Selase (Sword of Trinity) ሰይፈ ሥላሴ ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩፡ አምላክ፡ አአምን ፡በስመ፡ አብ ፡ወወልድ፡ ወመንፈስ ፡ቅዱስ ፡እትአመን፡ በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ ፡ቅዱስ፡ በቅድስት፡ ሥላሴ፡ እንዘ ፡አአምን፡ እትመኃፀን ፡እክህደከ፡ ፀርየ፡ ሰይጣን፡ ለዓለመ፡ ዓለም፡ አሜን፡፡ ;ተማኅፀንኩ፡ በሥጋሁ፡ ቅዱስ ፡ወበደሙ፡ ክቡር፡ ወቦ ፡ለዘ፡ ወሀቦ፡ ለሰብእ መድኃኒተ አውገዝኩ ወሐተም እለ ይገብሩ ሥራየ ወኃይለ ጸላዒ ወእምሰብእ እምማዔ ከመ ኢይቅረቡ ኀቤየ ወኀበ ቤትየ ሰብእየ ወእንስሳየ ለገብርከ ወልደ ዜና ማርቆስ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8757",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d876r","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d876r_774029_master.tif","Ms. 8_203","207","Page 203","","","pd","","gez","","ሰይፈ ሥላሴ","Sword of Trinity","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Seyefa Selase (Sword of Trinity) ሰይፈ ሥላሴ ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩፡ አምላክ፡ አአምን ፡በስመ፡ አብ ፡ወወልድ፡ ወመንፈስ ፡ቅዱስ ፡እትአመን፡ በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ ፡ቅዱስ፡ በቅድስት፡ ሥላሴ፡ እንዘ ፡አአምን፡ እትመኃፀን ፡እክህደከ፡ ፀርየ፡ ሰይጣን፡ ለዓለመ፡ ዓለም፡ አሜን፡፡ ;ተማኅፀንኩ፡ በሥጋሁ፡ ቅዱስ ፡ወበደሙ፡ ክቡር፡ ወቦ ፡ለዘ፡ ወሀቦ፡ ለሰብእ መድኃኒተ አውገዝኩ ወሐተም እለ ይገብሩ ሥራየ ወኃይለ ጸላዒ ወእምሰብእ እምማዔ ከመ ኢይቅረቡ ኀቤየ ወኀበ ቤትየ ሰብእየ ወእንስሳየ ለገብርከ ወልደ ዜና ማርቆስ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d876r",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d8778","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d8778_774032_master.tif","Ms. 8_204","208","Page 204","","","pd","","gez","","ሰይፈ ሥላሴ","Sword of Trinity","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Seyefa Selase (Sword of Trinity) ሰይፈ ሥላሴ ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩፡ አምላክ፡ አአምን ፡በስመ፡ አብ ፡ወወልድ፡ ወመንፈስ ፡ቅዱስ ፡እትአመን፡ በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ ፡ቅዱስ፡ በቅድስት፡ ሥላሴ፡ እንዘ ፡አአምን፡ እትመኃፀን ፡እክህደከ፡ ፀርየ፡ ሰይጣን፡ ለዓለመ፡ ዓለም፡ አሜን፡፡ ;ተማኅፀንኩ፡ በሥጋሁ፡ ቅዱስ ፡ወበደሙ፡ ክቡር፡ ወቦ ፡ለዘ፡ ወሀቦ፡ ለሰብእ መድኃኒተ አውገዝኩ ወሐተም እለ ይገብሩ ሥራየ ወኃይለ ጸላዒ ወእምሰብእ እምማዔ ከመ ኢይቅረቡ ኀቤየ ወኀበ ቤትየ ሰብእየ ወእንስሳየ ለገብርከ ወልደ ዜና ማርቆስ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8778",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d878s","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d878s_774035_master.tif","Ms. 8_205","209","Page 205","","","pd","","gez","","ሰይፈ ሥላሴ","Sword of Trinity","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Seyefa Selase (Sword of Trinity) ሰይፈ ሥላሴ ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩፡ አምላክ፡ አአምን ፡በስመ፡ አብ ፡ወወልድ፡ ወመንፈስ ፡ቅዱስ ፡እትአመን፡ በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ ፡ቅዱስ፡ በቅድስት፡ ሥላሴ፡ እንዘ ፡አአምን፡ እትመኃፀን ፡እክህደከ፡ ፀርየ፡ ሰይጣን፡ ለዓለመ፡ ዓለም፡ አሜን፡፡ ;ተማኅፀንኩ፡ በሥጋሁ፡ ቅዱስ ፡ወበደሙ፡ ክቡር፡ ወቦ ፡ለዘ፡ ወሀቦ፡ ለሰብእ መድኃኒተ አውገዝኩ ወሐተም እለ ይገብሩ ሥራየ ወኃይለ ጸላዒ ወእምሰብእ እምማዔ ከመ ኢይቅረቡ ኀቤየ ወኀበ ቤትየ ሰብእየ ወእንስሳየ ለገብርከ ወልደ ዜና ማርቆስ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d878s",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d8799","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d8799_774038_master.tif","Ms. 8_206","210","Page 206","","","pd","","gez","","ሰይፈ ሥላሴ","Sword of Trinity","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Seyefa Selase (Sword of Trinity) ሰይፈ ሥላሴ ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩፡ አምላክ፡ አአምን ፡በስመ፡ አብ ፡ወወልድ፡ ወመንፈስ ፡ቅዱስ ፡እትአመን፡ በስመ፡ አብ ፡ወወልድ ፡ወመንፈስ ፡ቅዱስ፡ በቅድስት፡ ሥላሴ፡ እንዘ ፡አአምን፡ እትመኃፀን ፡እክህደከ፡ ፀርየ፡ ሰይጣን፡ ለዓለመ፡ ዓለም፡ አሜን፡፡ ;ተማኅፀንኩ፡ በሥጋሁ፡ ቅዱስ ፡ወበደሙ፡ ክቡር፡ ወቦ ፡ለዘ፡ ወሀቦ፡ ለሰብእ መድኃኒተ አውገዝኩ ወሐተም እለ ይገብሩ ሥራየ ወኃይለ ጸላዒ ወእምሰብእ እምማዔ ከመ ኢይቅረቡ ኀቤየ ወኀበ ቤትየ ሰብእየ ወእንስሳየ ለገብርከ ወልደ ዜና ማርቆስ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8799",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87bt","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87bt_774041_master.tif","Ms. 8_207","211","Page 207","","","pd","","gez","","","","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87bt",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87cb","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87cb_774044_master.tif","Ms. 8_208","212","Page 208","","","pd","","gez","","","","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87cb",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87dv","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87dv_774047_master.tif","Ms. 8_209","213","Page 209","","","pd","","gez","","","","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Sword of Trinity owned by Walda  Zena Markos","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87dv",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87fc","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87fc_774050_master.tif","Ms. 8_210","214","Page 210","","","pd","","gez","","","","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87fc",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87gw","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87gw_774053_master.tif","Ms. 8_211","215","Page 211","","","pd","","gez","","","","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87gw",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87hd","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87hd_774056_master.tif","Ms. 8_212","216","Page 212","","","pd","","gez","","","","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Sword of Trinity owned by Walda Zena Markos.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87hd",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87jx","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87jx_774059_master.tif","Ms. 8_213","217","Page 213","","","pd","","gez","","","","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87jx",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87kf","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87kf_774062_master.tif","Ms. 8_214","218","Page 214","","","pd","","gez","","","","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87kf",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87mz","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87mz_774065_master.tif","Ms. 8_215","219","Page 215","","","pd","","gez","","","","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87mz",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87ng","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87ng_774068_master.tif","Ms. 8_216","220","Page 216","","","pd","","gez","","","","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87ng",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87p0","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87p0_774071_master.tif","Ms. 8_217","221","Page 217","","","pd","","gez","","","","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Sword of Trinity owned by Walda Zena Markos.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87p0",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87r1","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87r1_774077_master.tif","Ms. 8_218","222","Page 218","","","pd","","gez","","","","","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Blank page.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87r1",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87qh","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87qh_774074_master.tif","Ms. 8_219","223","Page 219","","","pd","","gez","","ቅዳሴ ማርያም","Anaphora of St. Mary","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Anaphora of St. Mary ቅዳሴ ማርያም ;አኮቴተ ፡ቁርባን ፡ዘእግዝእትነ፡ ማርያም፡ ጸሎታ ፡ወበረከታ፡ የሃሉ፡ ምስለ፡ ገብራ፡ ወልደ፡ ትንሣኤ ፡ ጐሥዓ፡ ልብየ፡ ቃለ ፡ሠናየ ፡ጐሥዓ ፡ልብየ፡ ቃለ ሠናየ፡ ጐሥዓ፡ ልብየ፡ ቃለ፡ ሠናየ ወአነ፡ አየድዕ፡ ቅዳሴሃ ፡ለማርያም፡፡ ;አንብሮ፡ እድ፡ ነአኲት፡ ለእግዚአብሔር፡ በእንተ፡ ኲሉ፡ ጸጋ ፡ዘወሀባ፡ ወዘአሠልጠና፡ ለእሙ፡ በላዕለ፡ ዛቲ ፡ቅዳሴ፡ ወለነኒ፡ ረስየኒ ፡ንባብ ፡ወንፈጽም ፡ በሥምረቱ ፡ሎቱ፡ ስብሐት ወአኰቴት፡ ወውእቱ፡ ጠቢብ፡ ለዓለመ፡ ዓለም፡ አሜን፡፡|~|The Anaphora of St. Mary was owned by Walda Tensae.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87qh",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87sj","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87sj_774080_master.tif","Ms. 8_220","224","Page 220","","","pd","","gez","","ቅዳሴ ማርያም","Anaphora of St. Mary","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Anaphora of St. Mary ቅዳሴ ማርያም ;አኮቴተ ፡ቁርባን ፡ዘእግዝእትነ፡ ማርያም፡ ጸሎታ ፡ወበረከታ፡ የሃሉ፡ ምስለ፡ ገብራ፡ ወልደ፡ ትንሣኤ ፡ ጐሥዓ፡ ልብየ፡ ቃለ ፡ሠናየ ፡ጐሥዓ ፡ልብየ፡ ቃለ ሠናየ፡ ጐሥዓ፡ ልብየ፡ ቃለ፡ ሠናየ ወአነ፡ አየድዕ፡ ቅዳሴሃ ፡ለማርያም፡፡ ;አንብሮ፡ እድ፡ ነአኲት፡ ለእግዚአብሔር፡ በእንተ፡ ኲሉ፡ ጸጋ ፡ዘወሀባ፡ ወዘአሠልጠና፡ ለእሙ፡ በላዕለ፡ ዛቲ ፡ቅዳሴ፡ ወለነኒ፡ ረስየኒ ፡ንባብ ፡ወንፈጽም ፡ በሥምረቱ ፡ሎቱ፡ ስብሐት ወአኰቴት፡ ወውእቱ፡ ጠቢብ፡ ለዓለመ፡ ዓለም፡ አሜን፡፡","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87sj",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87t2","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87t2_774083_master.tif","Ms. 8_221","225","Page 221","","","pd","","gez","","ቅዳሴ ማርያም","Anaphora of St. Mary","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Anaphora of St. Mary ቅዳሴ ማርያም ;አኮቴተ ፡ቁርባን ፡ዘእግዝእትነ፡ ማርያም፡ ጸሎታ ፡ወበረከታ፡ የሃሉ፡ ምስለ፡ ገብራ፡ ወልደ፡ ትንሣኤ ፡ ጐሥዓ፡ ልብየ፡ ቃለ ፡ሠናየ ፡ጐሥዓ ፡ልብየ፡ ቃለ ሠናየ፡ ጐሥዓ፡ ልብየ፡ ቃለ፡ ሠናየ ወአነ፡ አየድዕ፡ ቅዳሴሃ ፡ለማርያም፡፡ ;አንብሮ፡ እድ፡ ነአኲት፡ ለእግዚአብሔር፡ በእንተ፡ ኲሉ፡ ጸጋ ፡ዘወሀባ፡ ወዘአሠልጠና፡ ለእሙ፡ በላዕለ፡ ዛቲ ፡ቅዳሴ፡ ወለነኒ፡ ረስየኒ ፡ንባብ ፡ወንፈጽም ፡ በሥምረቱ ፡ሎቱ፡ ስብሐት ወአኰቴት፡ ወውእቱ፡ ጠቢብ፡ ለዓለመ፡ ዓለም፡ አሜን፡፡","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87t2",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87vk","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87vk_774101_master.tif","Ms. 8_222","226","Page 222","","","pd","","gez","","ቅዳሴ ማርያም","Anaphora of St. Mary","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Anaphora of St. Mary ቅዳሴ ማርያም ;አኮቴተ ፡ቁርባን ፡ዘእግዝእትነ፡ ማርያም፡ ጸሎታ ፡ወበረከታ፡ የሃሉ፡ ምስለ፡ ገብራ፡ ወልደ፡ ትንሣኤ ፡ ጐሥዓ፡ ልብየ፡ ቃለ ፡ሠናየ ፡ጐሥዓ ፡ልብየ፡ ቃለ ሠናየ፡ ጐሥዓ፡ ልብየ፡ ቃለ፡ ሠናየ ወአነ፡ አየድዕ፡ ቅዳሴሃ ፡ለማርያም፡፡ ;አንብሮ፡ እድ፡ ነአኲት፡ ለእግዚአብሔር፡ በእንተ፡ ኲሉ፡ ጸጋ ፡ዘወሀባ፡ ወዘአሠልጠና፡ ለእሙ፡ በላዕለ፡ ዛቲ ፡ቅዳሴ፡ ወለነኒ፡ ረስየኒ ፡ንባብ ፡ወንፈጽም ፡ በሥምረቱ ፡ሎቱ፡ ስብሐት ወአኰቴት፡ ወውእቱ፡ ጠቢብ፡ ለዓለመ፡ ዓለም፡ አሜን፡፡","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87vk",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001dxkzg","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001dxkzg_1276054_master.tif","Ms. 8_223","227","Page 223","","","pd","","gez","","ቅዳሴ ማርያም","Anaphora of St. Mary","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Anaphora of St. Mary ቅዳሴ ማርያም ;አኮቴተ ፡ቁርባን ፡ዘእግዝእትነ፡ ማርያም፡ ጸሎታ ፡ወበረከታ፡ የሃሉ፡ ምስለ፡ ገብራ፡ ወልደ፡ ትንሣኤ ፡ ጐሥዓ፡ ልብየ፡ ቃለ ፡ሠናየ ፡ጐሥዓ ፡ልብየ፡ ቃለ ሠናየ፡ ጐሥዓ፡ ልብየ፡ ቃለ፡ ሠናየ ወአነ፡ አየድዕ፡ ቅዳሴሃ ፡ለማርያም፡፡ ;አንብሮ፡ እድ፡ ነአኲት፡ ለእግዚአብሔር፡ በእንተ፡ ኲሉ፡ ጸጋ ፡ዘወሀባ፡ ወዘአሠልጠና፡ ለእሙ፡ በላዕለ፡ ዛቲ ፡ቅዳሴ፡ ወለነኒ፡ ረስየኒ ፡ንባብ ፡ወንፈጽም ፡ በሥምረቱ ፡ሎቱ፡ ስብሐት ወአኰቴት፡ ወውእቱ፡ ጠቢብ፡ ለዓለመ፡ ዓለም፡ አሜን፡፡","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dxkzg",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87xm","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87xm_774107_master.tif","Ms. 8_224","228","Page 224","","","pd","","gez","","ቅዳሴ ማርያም","Anaphora of St. Mary","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Anaphora of St. Mary ቅዳሴ ማርያም ;አኮቴተ ፡ቁርባን ፡ዘእግዝእትነ፡ ማርያም፡ ጸሎታ ፡ወበረከታ፡ የሃሉ፡ ምስለ፡ ገብራ፡ ወልደ፡ ትንሣኤ ፡ ጐሥዓ፡ ልብየ፡ ቃለ ፡ሠናየ ፡ጐሥዓ ፡ልብየ፡ ቃለ ሠናየ፡ ጐሥዓ፡ ልብየ፡ ቃለ፡ ሠናየ ወአነ፡ አየድዕ፡ ቅዳሴሃ ፡ለማርያም፡፡ ;አንብሮ፡ እድ፡ ነአኲት፡ ለእግዚአብሔር፡ በእንተ፡ ኲሉ፡ ጸጋ ፡ዘወሀባ፡ ወዘአሠልጠና፡ ለእሙ፡ በላዕለ፡ ዛቲ ፡ቅዳሴ፡ ወለነኒ፡ ረስየኒ ፡ንባብ ፡ወንፈጽም ፡ በሥምረቱ ፡ሎቱ፡ ስብሐት ወአኰቴት፡ ወውእቱ፡ ጠቢብ፡ ለዓለመ፡ ዓለም፡ አሜን፡፡","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87xm",""
"Ethiopic Manuscripts","ark:/21198/zz001d6180","ark:/21198/zz001d87z4","Page","","","Masters/dlmasters/ethiopian/masters/21198-zz001d87z4_774110_master.tif","Ms. 8_225","229","Page 225","","","pd","","gez","","ቅዳሴ ማርያም","Anaphora of St. Mary","Prayer, Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","120 mm x 94 mm","Vellum","","Anaphora of St. Mary ቅዳሴ ማርያም ;አኮቴተ ፡ቁርባን ፡ዘእግዝእትነ፡ ማርያም፡ ጸሎታ ፡ወበረከታ፡ የሃሉ፡ ምስለ፡ ገብራ፡ ወልደ፡ ትንሣኤ ፡ ጐሥዓ፡ ልብየ፡ ቃለ ፡ሠናየ ፡ጐሥዓ ፡ልብየ፡ ቃለ ሠናየ፡ ጐሥዓ፡ ልብየ፡ ቃለ፡ ሠናየ ወአነ፡ አየድዕ፡ ቅዳሴሃ ፡ለማርያም፡፡ ;አንብሮ፡ እድ፡ ነአኲት፡ ለእግዚአብሔር፡ በእንተ፡ ኲሉ፡ ጸጋ ፡ዘወሀባ፡ ወዘአሠልጠና፡ ለእሙ፡ በላዕለ፡ ዛቲ ፡ቅዳሴ፡ ወለነኒ፡ ረስየኒ ፡ንባብ ፡ወንፈጽም ፡ በሥምረቱ ፡ሎቱ፡ ስብሐት ወአኰቴት፡ ወውእቱ፡ ጠቢብ፡ ለዓለመ፡ ዓለም፡ አሜን፡፡","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d87z4",""
