"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Name.creator","Language","Subject","Rights.permission","Subject geographic","Author","Name.cartographer","Name.repository","Name.subject","Title","Publisher.publisherName","Description.note","Publisher.placeOfOrigin","Format.extent","Coverage.geographic","Alt ID.oclc","AltIdentifier.callNo","Alt ID.catalogRecordNumber","Opac url","Coverage.geoscale","AltTitle.uniform","Alt ID.local","Description.caption","Date.creation","Date.normalized","Alt ID.lccn","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6dnm","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_7_3_JR_1847.tif","","","","","","","cartographic","map","unknown","unknown","","fre","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Berlin","","","","","Berlin (Germany)","","","","","","","G6084_Berlin_7_3_JR_1847|~|DR906F1","","1847","1847","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6dnm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6dnm/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6dp4","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_A3_NS_NP_1755_68.tif","","","","","","","cartographic","map","unknown","unknown","","lat","--Maps, Pictorial|~|Berlin (Germany)--Maps--Early works to 1800.","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Berlin 1755-68","","","","","Berlin (Germany)","","","","","","","G6084_Berlin_A3_NS_NP_1755_68|~|DR906F1","","[1755-68]","1755/1768","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6dp4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6dp4/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6dqn","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_Area_300_LR_1907a.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Europe, Central--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Ravenstein-Liebenow's Rad- u. Automobilkarte von Mittel-Europa: Deutschland Niederlande, Belgien nebst Teilen von Osterreich-Ungarn  Frankreich Russland und der Schweiz.","","","","","","","","","","","","G6084_Berlin_Area_300_LR_1907a|~|DR906F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6dqn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6dqn/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6dr5","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_Area_300_LR_1907b.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Europe, Central--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Ravenstein-Liebenow's Rad- u. Automobilkarte von Mittel-Europa: Deutschland Niederlande, Belgien nebst Teilen von Osterreich-Ungarn  Frankreich Russland und der Schweiz.","","","","","","","","","","","","G6084_Berlin_Area_300_LR_1907b|~|DR906F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6dr5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6dr5/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6dt6","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_E63_3_5_NP_ND.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","XIth Olympic Games in 1936: Reich Sports Grounds in Berlin","","","","","Berlin (Germany)","","","","","","","G6084_Berlin_E63_3_5_NP_ND|~|DR906F1","","[1936?]","1936","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6dt6","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6dt6/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6dvq","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_F3_140_USDS_1945.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Berlin: Zones of Occupation","","","","","Berlin (Germany)","","","","","","","G6084_Berlin_F3_140_USDS_1945|~|DR906F1","","","1945","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6dvq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6dvq/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6dw7","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_HUP_1749_1968.tif","","","","","","","cartographic","map","unknown","unknown","","fre","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Plan de la Ville de Berlin: Capitale de L'Electorate de Brandebourg et La Residence Ordinaire du Roi de Prusse.","","","","","Berlin (Germany)","","","","","","Map of the City of Berlin: Capital of the Electorate of Brandenburg and The Ordinary Residence of King of Prussia.","DR906F1|~|G6084_Berlin_HUP_1749_1968","","1968","1968","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6dw7","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6dw7/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6dxr","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_NS_PV_1926.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Pharus-Plan Berlin","","","","","Berlin (Germany)","","","","","","","G6084_Berlin_NS_PV_1926|~|DR906F1","","1926","1926","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6dxr","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6dxr/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6dz8","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_NS_Schmettan_1764.tif","","","","","","","cartographic","map","unknown","unknown","","fre","Berlin (Germany)--Maps--Early works to 1800.","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Plan de la Ville de Berlin, Schmettau 1764","","","","","Berlin (Germany)","","","","","","Map of the City of Berlin, Schmettau 1764","G6084_Berlin_NS_Schmettan_1764|~|DR906F1","","1764","1764","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6dz8","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6dz8/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6f08","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_P22_VAR_BVG_1935a.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","[Berlin]","","","","","Berlin (Germany)","","","","","","","G6084_Berlin_P22_VAR_BVG_1935a|~|DR906F1","","1935","1935","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6f08","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6f08/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6f1s","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_P22_VAR_BVG_1935b.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mit der BVG in die Schöne Umgebung von Berlin.","","","","","Berlin (Germany)","","","","","","","G6084_Berlin_P22_VAR_BVG_1935b|~|DR906F1","","1935","1935","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6f1s","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6f1s/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6f29","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_P2_25_GW_1936a.tif","","","","","","","cartographic","map","unknown","unknown","","spa|~|eng|~|fre|~|ger","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Map of Berlin with the City Branches of the Bank","","","","","Berlin (Germany)","","","","","","","G6084_Berlin_P2_25_GW_1936a|~|DR906F1","","1936","1936","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6f29","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6f29/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6f3t","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_P2_25_GW_1936b.tif","","","","","","","cartographic","map","unknown","unknown","","spa|~|eng|~|fre|~|ger","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Olympia 1936 Plan Von Berlin","","","","","","","","","","","","G6084_Berlin_P2_25_GW_1936b|~|DR906F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6f3t","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6f3t/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6f4b","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_P2_25_VCG_1936a.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Berlin. Verlag Carle Grote, Berlin-Tempelhof (Berlag des Amtlichen Führers durch Berlin)","","","","","Berlin (Germany)","","","","","","","G6084_Berlin_P2_25_VCG_1936a|~|DR906F1","","1936","1936","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6f4b","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6f4b/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6f5v","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_P2_25_VCG_1936b.tif","","","","","","","cartographic","map","unknown","unknown","","spa|~|eng|~|fre|~|ger","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Berlin. Guide - Map with List of Streets and Special Maps: Centre of the City - Potsdam - Reich Sport Field etc.","","","","","Berlin (Germany)","","","","","","","G6084_Berlin_P2_25_VCG_1936b|~|DR906F1","","1936","1936","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6f5v","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6f5v/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6f6c","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_Berlin_PZ_PV_1926.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Pharus-Plan Berlin","","","","","Berlin (Germany)","","","","","","","G6084_Berlin_PZ_PV_1926|~|DR906F1","","1926","1926","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6f6c","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6f6c/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6f7w","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_F7_70_OSS_1944.tif","","","","","","","cartographic","map","unknown","unknown","","eng","Berlin (Germany)--Boundaries--Maps.","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Berlin Administrative Boundaries","","","","","Berlin (Germany)","","","","","","","G6084_F7_70_OSS_1944|~|DR906F1","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6f7w","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6f7w/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6f8d","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_F7_P3_130_OSS_1945.tif","","","","","","","cartographic","map","unknown","unknown","","eng","Berlin (Germany)--Boundaries--Maps.","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Berlin: District Boundaries. 27 March 1938","","","","","Berlin (Germany)","","","","","","","G6084_F7_P3_130_OSS_1945|~|DR906F1","","1945","1945","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6f8d","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6f8d/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6f9x","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_P1_28_PP_ND.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Pharus-Plan Berlin","","","","","Berlin (Germany)","","","","","","","G6084_P1_28_PP_ND|~|DR906F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6f9x","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6f9x/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6fcz","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_P2_20_WH_ND_No1.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Silva-Verkehrsplan von Berlin auf 150 Quadratkilometer für das Gebiet der Ringbahn","","","","","Berlin (Germany)","","","","","","Silva traffic map of Berlin on 150 square kilometers of the area of the circle line","G6084_P2_20_WH_ND_No1|~|DR906F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6fcz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6fcz/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6fdg","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_P2_20_WH_ND_No2.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6084_P2_20_WH_ND_No2","","","","","","","","","","","","G6084_P2_20_WH_ND_No2|~|DR906F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6fdg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6fdg/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6ff0","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_P2_25_GSGS_1944a.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Berlin","","","","","Berlin (Germany)","","","","","","","G6084_P2_25_GSGS_1944a|~|DR906F1","","1944","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6ff0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6ff0/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6fgh","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_P2_25_GSGS_1944b.tif","","","","","","","cartographic","map","unknown","unknown","","","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Berlin Sheet 1","","","","","","","","","","","","G6084_P2_25_GSGS_1944b|~|DR906F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6fgh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6fgh/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6fh1","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_P2_25_GW-ND.tif","","","","","","","cartographic","map","unknown","unknown","","spa|~|eng|~|fre|~|ger","Berlin (Germany)--Maps.","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Map of Berlin with the City Branches of the Bank","","","","","Berlin (Germany)","","","","","","","G6084_P2_25_GW-ND|~|DR906F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6fh1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6fh1/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6fjj","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_P2_25_GW_ND.tif","","","","","","","cartographic","map","unknown","unknown","","","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","[Berlin]","","","","","Berlin (Germany)","","","","","","","G6084_P2_25_GW_ND|~|DR906F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6fjj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6fjj/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h6fk2","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR906F1/G6084_P2_NS_PP_ND.tif","","","","","","","cartographic","map","unknown","unknown","","ger","","","Berlin (Germany)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Pharus-Plan Berlin","","","","","Berlin (Germany)","","","","","","","G6084_P2_NS_PP_ND|~|DR906F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h6fk2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h6fk2/manifest"
