"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Name.other","Name.creator","Language","Subject","Rights.permission","Subject geographic","Author","Name.cartographer","Name.repository","Name.subject","Title","Date.creation","Publisher.publisherName","Description.note","Publisher.placeOfOrigin","Format.extent","Coverage.geographic","Alt ID.oclc","AltIdentifier.callNo","Alt ID.catalogRecordNumber","Opac url","Coverage.geoscale","AltTitle.uniform","Alt ID.local","Description.caption","Date.normalized","Alt ID.lccn","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwgp2","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F3/G4132_2_5m_J_W_c_1860.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4132_2_5m_J_W_c_1860","","","","","","","","","","","","","G4132_2_5m_J_W_c_1860|~|DR356F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwgp2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwgp2/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwgqk","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F3/G4132_520_DI_1858.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4132_520_DI_1858","","","","","","","","","","","","","G4132_520_DI_1858|~|DR356F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwgqk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwgqk/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwgr3","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F3/G4132_G55_750_USGLO_1890.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4132_G55_750_USGLO_1890","","","","","","","","","","","","","G4132_G55_750_USGLO_1890|~|DR356F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwgr3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwgr3/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwgsm","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F3/G4132_P94_630_ATUC_1932.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4132_P94_630_ATUC_1932","","","","","","","","","","","","","G4132_P94_630_ATUC_1932|~|DR356F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwgsm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwgsm/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwgt4","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F3/G4132_St_Chas_MO_N_Dakota_NS_Evans_1791.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4132_St_Chas_MO_N_Dakota_NS_Evans_1791","","","","","","","","","","","","","G4132_St_Chas_MO_N_Dakota_NS_Evans_1791|~|DR356F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwgt4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwgt4/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwgvn","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F3/G4132_Warren_1855.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4132_Warren_1855","","","","","","","","","","","","","G4132_Warren_1855|~|DR356F3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwgvn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwgvn/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwgw5","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4140_1m_GLO_1887.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4140_1m_GLO_1887","","","","","","","","","","","","","G4140_1m_GLO_1887|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwgw5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwgw5/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwgxp","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4140_1m_RMC_1911.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4140_1m_RMC_1911","","","","","","","","","","","","","G4140_1m_RMC_1911|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwgxp","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwgxp/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwgz6","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4140_1m_USGS_1917.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4140_1m_USGS_1917","","","","","","","","","","","","","G4140_1m_USGS_1917|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwgz6","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwgz6/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwh06","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4140_1m_USGS_1924.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4140_1m_USGS_1924","","","","","","","","","","","","","G4140_1m_USGS_1924|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwh06","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwh06/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwh27","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4140_500_USGS_1925.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4140_500_USGS_1925","","","","","","","","","","","","","G4140_500_USGS_1925|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwh27","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwh27/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwh3r","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4140_760_GLO_1905.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4140_760_GLO_1905","","","","","","","","","","","","","G4140_760_GLO_1905|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwh3r","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwh3r/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwh48","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4140_760_GLO_19281.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4140_760_GLO_19281","","","","","","","","","","","","","G4140_760_GLO_19281|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwh48","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwh48/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwh69","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4141_F7_1m_USBC_1930.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4141_F7_1m_USBC_1930","","","","","","","","","","","","","G4141_F7_1m_USBC_1930|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwh69","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwh69/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwh7t","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4141_F7_1m_USDI_1879.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4141_F7_1m_USDI_1879","","","","","","","","","","","","","G4141_F7_1m_USDI_1879|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwh7t","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwh7t/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwh8b","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4141_F7_1m_USDI_1884.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4141_F7_1m_USDI_1884","","","","","","","","","","","","","G4141_F7_1m_USDI_1884|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwh8b","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwh8b/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwh9v","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4141_F7_1_2m.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4141_F7_1_2m","","","","","","","","","","","","","G4141_F7_1_2m|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwh9v","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwh9v/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwhbc","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4141_F7_1_2m_1862.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4141_F7_1_2m_1862","","","","","","","","","","","","","G4141_F7_1_2m_1862|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwhbc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwhbc/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwhcw","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4141_F7_750_USBC_1940.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4141_F7_750_USBC_1940","","","","","","","","","","","","","G4141_F7_750_USBC_1940|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwhcw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwhcw/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwhfx","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4141_J4_1m_USSCS_1934.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4141_J4_1m_USSCS_1934","","","","","","","","","","","","","G4141_J4_1m_USSCS_1934|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwhfx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwhfx/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwhgf","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4141_P2_1_5m_NHA_1916.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4141_P2_1_5m_NHA_1916","","","","","","","","","","","","","G4141_P2_1_5m_NHA_1916|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwhgf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwhgf/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwhhz","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4141_P2_760_MHD_1931.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4141_P2_760_MHD_1931","","","","","","","","","","","","","G4141_P2_760_MHD_1931|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwhhz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwhhz/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwhjg","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4141_P2_760_MHP_1930.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4141_P2_760_MHP_1930","","","","","","","","","","","","","G4141_P2_760_MHP_1930|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwhjg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwhjg/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwhk0","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4141_P3_c_650_CRAM_1914.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4141_P3_c_650_CRAM_1914","","","","","","","","","","","","","G4141_P3_c_650_CRAM_1914|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwhk0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwhk0/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwhmh","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4142_E63_A5_125_WAFC.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4142_E63_A5_125_WAFC","","","","","","","","","","","","","G4142_E63_A5_125_WAFC|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwhmh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwhmh/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwhn1","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F4/G4142_St_Peter_River_1835.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4142_St_Peter_River_1835","","","","","","","","","","","","","G4142_St_Peter_River_1835|~|DR356F4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwhn1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwhn1/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwhpj","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F5/G4143_126_NP_1930.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4143_126_NP_1930","","","","","","","","","","","","","G4143_126_NP_1930|~|DR356F5","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwhpj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwhpj/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwhq2","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F5/G4143_145_CCEO_1930.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4143_145_CCEO_1930","","","","","","","","","","","","","G4143_145_CCEO_1930|~|DR356F5","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwhq2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwhq2/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwhrk","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F5/G4143_250_MHE_1928.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4143_250_MHE_1928","","","","","","","","","","","","","G4143_250_MHE_1928|~|DR356F5","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwhrk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwhrk/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwhs3","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F5/G4143_Aitkin_Co_AIG_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4143_Aitkin_Co_AIG_ND","","","","","","","","","","","","","G4143_Aitkin_Co_AIG_ND|~|DR356F5","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwhs3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwhs3/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002hwhtm","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR356F5/G4143_Clay_Co_NS_NP_1936.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G4143_Clay_Co_NS_NP_1936","","","","","","","","","","","","","G4143_Clay_Co_NS_NP_1936|~|DR356F5","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hwhtm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hwhtm/manifest"
