Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Visibility,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Name.subject,Name.donor,Rights.rightsHolderContact,Name.repository,Subject,Rights.copyrightStatus,Publisher.publisherName,Name.designer,Name.creator,Name.contributor,Format.extent,AltTitle.other,AltIdentifier.local,Relation.isPartOf,Date.creation,Title,Format.medium,Format.dimensions,Date.normalized,Description.note,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014114c,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014114c-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1950_01.tif,"Edward Ross Roybal Papers, 1953-1936",1950,Edward Roybal at Camp Walcrest for Youth,Gelatin-Silver Photograph,8 x 10,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014114c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014114c/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014115w,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014115w-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005|~|Roybal, Lucille Beserra, 1917 -",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1950_04.tif,"Edward Ross Roybal Papers, 1953-1935",1950 August 14,Souvenir Photo from Paris Inn,Gelatin-Silver Photograph,5 x 7,1950/1959,Photograph taken at Paris Inn in Los Angeles. CA.,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014115w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014115w/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014116d,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014116d-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005|~|Roybal, Lucille Beserra, 1917 -",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1949_010.tif,"Edward Ross Roybal Papers, 1953-1934",1949,Edward Roybal Kissing Lucille Beserra Roybal,Gelatin-Silver Photograph,8 x 10,1940/1949,"Photograph of Lucille Beserra Roybal, Edward R. Roybal, Lucille Jr., and Lillian.",,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014116d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014116d/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014117x,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014117x-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Lucille Beserra, 1917 -",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,Los Angeles (Calif.). City Council,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1949_014.tif,"Edward Ross Roybal Papers, 1953-1933",1949,First meeting of Roybal Campaign council (copy),Gelatin-Silver Photograph,8 x 10,1940/1949,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014117x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014117x/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014118f,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014118f-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,Los Angeles (Calif.). City Council,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1949_012.tif,"Edward Ross Roybal Papers, 1953-1932",1949,Edward Roybal at banquet table with group of men,Gelatin-Silver Photograph,8 x 10,1940/1949,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014118f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014118f/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014119z,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014119z-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005|~|Roybal, Lucille Beserra, 1917 -",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,Los Angeles (Calif.). City Council,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1949_009.tif,"Edward Ross Roybal Papers, 1953-1931",1949,Edward Roybal City Council Victory,,,1949,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014119z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014119z/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411bg,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411bg-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1949_013.tif,"Edward Ross Roybal Papers, 1953-1930",1949,Edward Roybal on KFMV,Gelatin-Silver Photograph,8 x 10,1940/1949,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411bg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001411bg/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411c0,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411c0-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1950_02.tif,"Edward Ross Roybal Papers, 1953-1929",1950,Edward Roybal and little girl from L.A. Orphanage,Gelatin-Silver Photograph,8 x 10,1950/1959,"Note: ""Councilman Edward R. Roybal, with the assistance of youngsters from the Los Angeles Orphanage, dubs one of the Candy Cane Coaches, ""Pintos"". Fifteen of the gay Christmas vehicles will be put into the operation throughout the city today, under the sponsorship of the Downtown Business Men's association.""",,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411c0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001411c0/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411dh,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411dh-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005|~|Roybal, Lucille Beserra, 1917 -",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1949_011.tif,"Edward Ross Roybal Papers, 1953-1928",1949,Edward Roybal City Council Victory,Gelatin-Silver Photograph,8 x 10,1940/1949,"Photograph taken at Edward R. Roybal's election victory with Lucille, Lucille Jr., Lillian, and Mayor Flecther Bowron.",,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411dh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001411dh/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411jk,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411jk-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1953_04.tif,"Edward Ross Roybal Papers, 1953-1927",1953 October,"Edward Roybal campaigning in El Centro, CA.",Gelatin-Silver Photograph|~|Kodak Velox Paper,4 1/2 x 3 1/4,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411jk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001411jk/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411k3,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411k3-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1953_10.tif,"Edward Ross Roybal Papers, 1953-1926",1953,CSRC_ROYBAL-HAYNES_1953_10.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411k3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001411k3/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411mm,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411mm-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1954_02.tif,"Edward Ross Roybal Papers, 1953-1925",1954,Edward Roybal and others at Security-First National Bank,Gelatin-Silver Photograph|~|Kodak Velox Paper,4 x 5,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411mm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001411mm/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411n4,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411n4-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1950_05.tif,"Edward Ross Roybal Papers, 1953-1924",1950 June 17,Edward Roybal speaking with couple,Gelatin-Silver Photograph,8 x 10,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411n4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001411n4/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411pn,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411pn-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1953_01.tif,"Edward Ross Roybal Papers, 1953-1923",1953 August,Edward Roybal and Rune F. Goranson,Gelatin-Silver Photograph,4 x 4,1950/1959,"Inscribed on back, "" Rune F. Goranson. executive Sec. Pacific Dairy and Poultry Association and Councilman Edward R. Roybal.""",,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411pn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001411pn/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411rp,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411rp-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,Los Angeles (Calif.). City Council,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1951_01.tif,"Edward Ross Roybal Papers, 1953-1922",1951 October 2,Armed Forces Radio Service meeting,Gelatin-Silver Photograph,8 x 10,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411rp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001411rp/manifest
