"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Name.repository","Name.illuminator","Language","Author","AltTitle.other","Description.note","Date.creation","Summary","Date.normalized","Description.adminnote","Description.contents","Condition note","Illustrations note","Description.colophon","Description.history","Binding note","Format.extent","Alt ID.local","Format.dimensions","Relation.isPartOf","AltTitle.uniform","Place of origin","Bucketeer State","IIIF Access URL"
"Manuscript No. 6: f. 480v","Armenian Manuscripts","ark:/21198/zz0026w7r0","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w7r0_1797818_master.tif","962","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w7r0"
"Manuscript No. 6: f. 481r","Armenian Manuscripts","ark:/21198/zz0026w7sh","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w7sh_1797827_master.tif","963","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w7sh"
"Manuscript No. 6: f. 481v","Armenian Manuscripts","ark:/21198/zz0026w7t1","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w7t1_1797833_master.tif","964","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w7t1"
"Manuscript No. 6: f. 482r","Armenian Manuscripts","ark:/21198/zz0026w7vj","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w7vj_1797840_master.tif","965","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w7vj"
"Manuscript No. 6: f. 482v","Armenian Manuscripts","ark:/21198/zz0026w7w2","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w7w2_1797846_master.tif","966","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w7w2"
"Manuscript No. 6: f. 483r","Armenian Manuscripts","ark:/21198/zz0026w7xk","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w7xk_1797854_master.tif","967","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w7xk"
"Manuscript No. 6: f. 483v","Armenian Manuscripts","ark:/21198/zz0026w7z3","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w7z3_1797860_master.tif","968","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w7z3"
"Manuscript No. 6: f. 484r","Armenian Manuscripts","ark:/21198/zz0026w803","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w803_1797867_master.tif","969","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w803"
"Manuscript No. 6: f. 484v","Armenian Manuscripts","ark:/21198/zz0026w81m","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w81m_1797878_master.tif","970","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w81m"
"Manuscript No. 6: f. 485r","Armenian Manuscripts","ark:/21198/zz0026w824","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w824_1797885_master.tif","971","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w824"
"Manuscript No. 6: f. 485v","Armenian Manuscripts","ark:/21198/zz0026w83n","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w83n_1797890_master.tif","972","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w83n"
"Manuscript No. 6: f. 486r","Armenian Manuscripts","ark:/21198/zz0026w845","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w845_1798004_master.tif","973","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w845"
"Manuscript No. 6: f. 486v","Armenian Manuscripts","ark:/21198/zz0026w85p","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w85p_1798424_master.tif","974","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w85p"
"Manuscript No. 6: f. 487r","Armenian Manuscripts","ark:/21198/zz0026w866","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w866_1798428_master.tif","975","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w866"
"Manuscript No. 6: f. 487v","Armenian Manuscripts","ark:/21198/zz0026w87q","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w87q_1798436_master.tif","976","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w87q"
"Manuscript No. 6: f. 488r","Armenian Manuscripts","ark:/21198/zz0026w887","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w887_1798452_master.tif","977","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w887"
"Manuscript No. 6: f. 488v","Armenian Manuscripts","ark:/21198/zz0026w89r","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w89r_1798461_master.tif","978","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w89r"
"Manuscript No. 6: f. 489r","Armenian Manuscripts","ark:/21198/zz0026w8b8","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8b8_1798469_master.tif","979","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8b8"
"Manuscript No. 6: f. 489v","Armenian Manuscripts","ark:/21198/zz0026w8cs","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8cs_1798475_master.tif","980","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8cs"
"Manuscript No. 6: f. 490r","Armenian Manuscripts","ark:/21198/zz0026w8d9","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8d9_1798478_master.tif","981","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8d9"
"Manuscript No. 6: f. 490v","Armenian Manuscripts","ark:/21198/zz0026w8ft","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8ft_1798481_master.tif","982","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8ft"
"Manuscript No. 6: f. 491r","Armenian Manuscripts","ark:/21198/zz0026w8gb","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8gb_1828956_master.tif","983","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8gb"
"Manuscript No. 6: f. 491v","Armenian Manuscripts","ark:/21198/zz0026w8hv","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8hv_1828962_master.tif","984","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8hv"
"Manuscript No. 6: f. 492r","Armenian Manuscripts","ark:/21198/zz0026w8jc","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8jc_1828977_master.tif","985","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 492v","Armenian Manuscripts","ark:/21198/zz0026w8kw","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8kw_1828987_master.tif","986","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8kw"
"Manuscript No. 6: f. 493r","Armenian Manuscripts","ark:/21198/zz0026w8md","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8md_1828993_master.tif","987","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8md"
"Manuscript No. 6: f. 493v","Armenian Manuscripts","ark:/21198/zz0026w8nx","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8nx_1828999_master.tif","988","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8nx"
"Manuscript No. 6: f. 494r","Armenian Manuscripts","ark:/21198/zz0026w8pf","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8pf_1829005_master.tif","989","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8pf"
"Manuscript No. 6: f. 494v","Armenian Manuscripts","ark:/21198/zz0026w8qz","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8qz_1829011_master.tif","990","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8qz"
"Manuscript No. 6: f. 495r","Armenian Manuscripts","ark:/21198/zz0026w8rg","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8rg_1829020_master.tif","991","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8rg"
"Manuscript No. 6: f. 495v","Armenian Manuscripts","ark:/21198/zz0026w8s0","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8s0_1829029_master.tif","992","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8s0"
"Manuscript No. 6: f. 496r","Armenian Manuscripts","ark:/21198/zz0026w8th","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8th_1829038_master.tif","993","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8th"
"Manuscript No. 6: f. 496v","Armenian Manuscripts","ark:/21198/zz0026w8v1","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8v1_1829042_master.tif","994","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8v1"
"Manuscript No. 6: f. 497r","Armenian Manuscripts","ark:/21198/zz0026w8wj","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8wj_1829050_master.tif","995","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8wj"
"Manuscript No. 6: f. 497v","Armenian Manuscripts","ark:/21198/zz0026w8x2","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8x2_1829056_master.tif","996","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8x2"
"Manuscript No. 6: f. 498r","Armenian Manuscripts","ark:/21198/zz0026w8zk","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w8zk_1829063_master.tif","997","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w8zk"
"Manuscript No. 6: f. 498v","Armenian Manuscripts","ark:/21198/zz0026w90k","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w90k_1829083_master.tif","998","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w90k"
"Manuscript No. 6: f. 499r","Armenian Manuscripts","ark:/21198/zz0026w913","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w913_1829095_master.tif","999","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w913"
"Manuscript No. 6: f. 499v","Armenian Manuscripts","ark:/21198/zz0026w92m","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w92m_1829102_master.tif","1000","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w92m"
"Manuscript No. 6: f. 500r","Armenian Manuscripts","ark:/21198/zz0026w934","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w934_1829110_master.tif","1001","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w934"
"Manuscript No. 6: f. 500v","Armenian Manuscripts","ark:/21198/zz0026w94n","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w94n_1829113_master.tif","1002","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w94n"
"Manuscript No. 6: f. 501r","Armenian Manuscripts","ark:/21198/zz0026w955","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w955_1829125_master.tif","1003","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w955"
"Manuscript No. 6: f. 501v","Armenian Manuscripts","ark:/21198/zz0026w96p","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w96p_1829131_master.tif","1004","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w96p"
"Manuscript No. 6: f. 502r","Armenian Manuscripts","ark:/21198/zz0026w976","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w976_1829141_master.tif","1005","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w976"
"Manuscript No. 6: f. 502v","Armenian Manuscripts","ark:/21198/zz0026w98q","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w98q_1829152_master.tif","1006","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w98q"
"Manuscript No. 6: f. 503r","Armenian Manuscripts","ark:/21198/zz0026w997","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w997_1829218_master.tif","1007","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w997"
"Manuscript No. 6: f. 503v","Armenian Manuscripts","ark:/21198/zz0026w9br","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0026w9br_1829224_master.tif","1008","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026w9br"
"Manuscript No. 6: f. 504r","Armenian Manuscripts","ark:/21198/zz0027btv0","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027btv0_1829269_master.tif","1009","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027btv0"
"Manuscript No. 6: f. 504v","Armenian Manuscripts","ark:/21198/zz0027btx1","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027btx1_1829272_master.tif","1010","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027btx1"
"Manuscript No. 6: f. 505r","Armenian Manuscripts","ark:/21198/zz0027btzj","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027btzj_1829275_master.tif","1011","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027btzj"
"Manuscript No. 6: f. 505v","Armenian Manuscripts","ark:/21198/zz0027bv0j","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bv0j_1829278_master.tif","1012","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bv0j"
"Manuscript No. 6: f. 506r","Armenian Manuscripts","ark:/21198/zz0027bv12","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bv12_1829281_master.tif","1013","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bv12"
"Manuscript No. 6: f. 506v","Armenian Manuscripts","ark:/21198/zz0027bv2k","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bv2k_1829284_master.tif","1014","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bv2k"
"Manuscript No. 6: f. 507r","Armenian Manuscripts","ark:/21198/zz0027bv33","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bv33_1829287_master.tif","1015","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bv33"
"Manuscript No. 6: f. 507v","Armenian Manuscripts","ark:/21198/zz0027bv4m","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bv4m_1829290_master.tif","1016","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bv4m"
"Manuscript No. 6: f. 508r","Armenian Manuscripts","ark:/21198/zz0027bv54","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bv54_1829293_master.tif","1017","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bv54"
"Manuscript No. 6: f. 508v","Armenian Manuscripts","ark:/21198/zz0027bv6n","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bv6n_1834954_master.tif","1018","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bv6n"
"Manuscript No. 6: f. 509r","Armenian Manuscripts","ark:/21198/zz0027bv75","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bv75_1834971_master.tif","1019","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bv75"
"Manuscript No. 6: f. 509v","Armenian Manuscripts","ark:/21198/zz0027bv8p","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bv8p_1834978_master.tif","1020","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bv8p"
"Manuscript No. 6: f. 510r","Armenian Manuscripts","ark:/21198/zz0027bv96","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bv96_1834985_master.tif","1021","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bv96"
"Manuscript No. 6: f. 510v","Armenian Manuscripts","ark:/21198/zz0027bvbq","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvbq_1834994_master.tif","1022","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bvbq"
"Manuscript No. 6: f. 511r","Armenian Manuscripts","ark:/21198/zz0027bvc7","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvc7_1835001_master.tif","1023","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bvc7"
"Manuscript No. 6: f. 511v","Armenian Manuscripts","ark:/21198/zz0027bvdr","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvdr_1835021_master.tif","1024","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bvdr"
"Manuscript No. 6: f. 512r","Armenian Manuscripts","ark:/21198/zz0027bvf8","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvf8_1835030_master.tif","1025","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bvf8"
"Manuscript No. 6: f. 512v","Armenian Manuscripts","ark:/21198/zz0027bvgs","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvgs_1835045_master.tif","1026","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bvgs"
"Manuscript No. 6: f. 513r","Armenian Manuscripts","ark:/21198/zz0027bvh9","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvh9_1835066_master.tif","1027","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bvh9"
"Manuscript No. 6: f. 513v","Armenian Manuscripts","ark:/21198/zz0027bvjt","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvjt_1835074_master.tif","1028","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bvjt"
"Manuscript No. 6: f. 514r","Armenian Manuscripts","ark:/21198/zz0027bvkb","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvkb_1835089_master.tif","1029","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bvkb"
"Manuscript No. 6: f. 514v","Armenian Manuscripts","ark:/21198/zz0027bvmv","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvmv_1835107_master.tif","1030","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bvmv"
"Manuscript No. 6: f. 515r","Armenian Manuscripts","ark:/21198/zz0027bvnc","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvnc_1835120_master.tif","1031","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 515v","Armenian Manuscripts","ark:/21198/zz0027bvpw","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvpw_1835128_master.tif","1032","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 516r","Armenian Manuscripts","ark:/21198/zz0027bvqd","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvqd_1835142_master.tif","1033","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 516v","Armenian Manuscripts","ark:/21198/zz0027bvrx","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvrx_1835165_master.tif","1034","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 517r","Armenian Manuscripts","ark:/21198/zz0027bvsf","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvsf_1835192_master.tif","1035","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 517v","Armenian Manuscripts","ark:/21198/zz0027bvtz","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvtz_1835209_master.tif","1036","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 518r","Armenian Manuscripts","ark:/21198/zz0027bvvg","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvvg_1835224_master.tif","1037","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 518v","Armenian Manuscripts","ark:/21198/zz0027bvw0","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvw0_1835239_master.tif","1038","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 519r","Armenian Manuscripts","ark:/21198/zz0027bvxh","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvxh_1835251_master.tif","1039","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 519v","Armenian Manuscripts","ark:/21198/zz0027bvz1","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bvz1_1835261_master.tif","1040","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 520r","Armenian Manuscripts","ark:/21198/zz0027bw01","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bw01_1835278_master.tif","1041","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 520v","Armenian Manuscripts","ark:/21198/zz0027bw1j","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bw1j_1835288_master.tif","1042","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 521r","Armenian Manuscripts","ark:/21198/zz0027bw22","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bw22_1835296_master.tif","1043","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 521v","Armenian Manuscripts","ark:/21198/zz0027bw3k","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bw3k_1835299_master.tif","1044","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
"Manuscript No. 6: f. 522r","Armenian Manuscripts","ark:/21198/zz0027bw43","ark:/21198/zz0025nrv7","Page","","armenian/masters/21198-zz0027bw43_1835302_master.tif","1045","text","","","","","","arm","","","","","","","","","","","","","","","","","","","","failed",
