Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Name.illuminator,Language,Author,AltTitle.other,Description.note,Date.creation,Summary,Date.normalized,Description.adminnote,Description.contents,Condition note,Illustrations note,Description.colophon,Description.history,Binding note,Format.extent,Alt ID.local,Format.dimensions,Relation.isPartOf,AltTitle.uniform,Place of origin
Manuscript No.49: 589,Armenian Manuscripts,ark:/21198/zz00271f4s,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__589.tif,589,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 590,Armenian Manuscripts,ark:/21198/zz00271f59,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__590.tif,590,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 591,Armenian Manuscripts,ark:/21198/zz00271f6t,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__591.tif,591,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 592,Armenian Manuscripts,ark:/21198/zz00271f7b,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__592.tif,592,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 593,Armenian Manuscripts,ark:/21198/zz00271f8v,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__593.tif,593,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 594,Armenian Manuscripts,ark:/21198/zz00271f9c,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__594.tif,594,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 595,Armenian Manuscripts,ark:/21198/zz00271fbw,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__595.tif,595,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 596,Armenian Manuscripts,ark:/21198/zz00271fcd,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__596.tif,596,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 597,Armenian Manuscripts,ark:/21198/zz00271fdx,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__597.tif,597,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 598,Armenian Manuscripts,ark:/21198/zz00271fff,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__598.tif,598,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 599,Armenian Manuscripts,ark:/21198/zz00271fgz,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__599.tif,599,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 600,Armenian Manuscripts,ark:/21198/zz00271fhg,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__600.tif,600,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 601,Armenian Manuscripts,ark:/21198/zz00271fj0,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__601.tif,601,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 602,Armenian Manuscripts,ark:/21198/zz00271fkh,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__602.tif,602,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 603,Armenian Manuscripts,ark:/21198/zz00271fm1,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__603.tif,603,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 604,Armenian Manuscripts,ark:/21198/zz00271fnj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__604.tif,604,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 605,Armenian Manuscripts,ark:/21198/zz00271fp2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__605.tif,605,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 606,Armenian Manuscripts,ark:/21198/zz00271fqk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__606.tif,606,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 607,Armenian Manuscripts,ark:/21198/zz00271fr3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__607.tif,607,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 608,Armenian Manuscripts,ark:/21198/zz00271fsm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__608.tif,608,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 609,Armenian Manuscripts,ark:/21198/zz00271ft4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__609.tif,609,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 610,Armenian Manuscripts,ark:/21198/zz00271fvn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__610.tif,610,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 611,Armenian Manuscripts,ark:/21198/zz00271fw5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__611.tif,611,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 612,Armenian Manuscripts,ark:/21198/zz00271fxp,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__612.tif,612,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 613,Armenian Manuscripts,ark:/21198/zz00271fz6,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__613.tif,613,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 614,Armenian Manuscripts,ark:/21198/zz00271g06,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__614.tif,614,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 615,Armenian Manuscripts,ark:/21198/zz00271g1q,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__615.tif,615,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 616,Armenian Manuscripts,ark:/21198/zz00271g27,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__616.tif,616,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 617,Armenian Manuscripts,ark:/21198/zz00271g3r,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__617.tif,617,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 618,Armenian Manuscripts,ark:/21198/zz00271g48,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__618.tif,618,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 619,Armenian Manuscripts,ark:/21198/zz00271g5s,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__619.tif,619,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 620,Armenian Manuscripts,ark:/21198/zz00271g69,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__620.tif,620,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 621,Armenian Manuscripts,ark:/21198/zz00271g7t,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__621.tif,621,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 622,Armenian Manuscripts,ark:/21198/zz00271g8b,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__622.tif,622,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 623,Armenian Manuscripts,ark:/21198/zz00271g9v,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__623.tif,623,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 624,Armenian Manuscripts,ark:/21198/zz00271gbc,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__624.tif,624,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 625,Armenian Manuscripts,ark:/21198/zz00271gcw,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__625.tif,625,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 626,Armenian Manuscripts,ark:/21198/zz00271gdd,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__626.tif,626,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 627,Armenian Manuscripts,ark:/21198/zz00271gfx,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__627.tif,627,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 628,Armenian Manuscripts,ark:/21198/zz00271ggf,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__628.tif,628,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 629,Armenian Manuscripts,ark:/21198/zz00271ghz,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__629.tif,629,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 630,Armenian Manuscripts,ark:/21198/zz00271gjg,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__630.tif,630,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 631,Armenian Manuscripts,ark:/21198/zz00271gk0,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__631.tif,631,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 632,Armenian Manuscripts,ark:/21198/zz00271gmh,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__632.tif,632,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 633,Armenian Manuscripts,ark:/21198/zz00271gn1,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__633.tif,633,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 634,Armenian Manuscripts,ark:/21198/zz00271gpj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__634.tif,634,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 635,Armenian Manuscripts,ark:/21198/zz00271gq2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__635.tif,635,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 636,Armenian Manuscripts,ark:/21198/zz00271grk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__636.tif,636,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 637,Armenian Manuscripts,ark:/21198/zz00271gs3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__637.tif,637,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 638,Armenian Manuscripts,ark:/21198/zz00271gtm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__638.tif,638,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 639,Armenian Manuscripts,ark:/21198/zz00271gv4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__639.tif,639,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 640,Armenian Manuscripts,ark:/21198/zz00271gwn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__640.tif,640,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 641,Armenian Manuscripts,ark:/21198/zz00271gx5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__641.tif,641,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 642,Armenian Manuscripts,ark:/21198/zz00271gzp,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__642.tif,642,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 643,Armenian Manuscripts,ark:/21198/zz00271h0p,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__643.tif,643,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 644,Armenian Manuscripts,ark:/21198/zz00271h16,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__644.tif,644,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 645,Armenian Manuscripts,ark:/21198/zz00271h2q,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__645.tif,645,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 646,Armenian Manuscripts,ark:/21198/zz00271h37,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__646.tif,646,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 647,Armenian Manuscripts,ark:/21198/zz00271h4r,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__647.tif,647,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 648,Armenian Manuscripts,ark:/21198/zz00271h58,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__648.tif,648,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 649,Armenian Manuscripts,ark:/21198/zz00271h6s,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__649.tif,649,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 650,Armenian Manuscripts,ark:/21198/zz00271h79,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__650.tif,650,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 651,Armenian Manuscripts,ark:/21198/zz00271h8t,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__651.tif,651,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 652,Armenian Manuscripts,ark:/21198/zz00271h9b,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__652.tif,652,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 653,Armenian Manuscripts,ark:/21198/zz00271hbv,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__653.tif,653,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 654,Armenian Manuscripts,ark:/21198/zz00271hcc,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__654.tif,654,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 655,Armenian Manuscripts,ark:/21198/zz00271hdw,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__655.tif,655,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 656,Armenian Manuscripts,ark:/21198/zz00271hfd,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__656.tif,656,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 657,Armenian Manuscripts,ark:/21198/zz00271hgx,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__657.tif,657,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 658,Armenian Manuscripts,ark:/21198/zz00271hhf,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__658.tif,658,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 659,Armenian Manuscripts,ark:/21198/zz00271hjz,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__659.tif,659,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 660,Armenian Manuscripts,ark:/21198/zz00271hkg,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__660.tif,660,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 661,Armenian Manuscripts,ark:/21198/zz00271hm0,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__661.tif,661,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 662,Armenian Manuscripts,ark:/21198/zz00271hnh,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__662.tif,662,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 663,Armenian Manuscripts,ark:/21198/zz00271hp1,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__663.tif,663,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 664,Armenian Manuscripts,ark:/21198/zz00271hqj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__664.tif,664,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 665,Armenian Manuscripts,ark:/21198/zz00271hr2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__665.tif,665,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 666,Armenian Manuscripts,ark:/21198/zz00271hsk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__666.tif,666,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 667,Armenian Manuscripts,ark:/21198/zz00271ht3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__667.tif,667,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 668,Armenian Manuscripts,ark:/21198/zz00271hvm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__668.tif,668,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 669,Armenian Manuscripts,ark:/21198/zz00271hw4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__669.tif,669,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 670,Armenian Manuscripts,ark:/21198/zz00271hxn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__670.tif,670,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 671,Armenian Manuscripts,ark:/21198/zz00271hz5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__671.tif,671,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 672,Armenian Manuscripts,ark:/21198/zz00271j05,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__672.tif,672,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 673,Armenian Manuscripts,ark:/21198/zz00271j1p,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__673.tif,673,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 674,Armenian Manuscripts,ark:/21198/zz00271j26,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__674.tif,674,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 675,Armenian Manuscripts,ark:/21198/zz00271j3q,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__675.tif,675,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 676,Armenian Manuscripts,ark:/21198/zz00271j47,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__676.tif,676,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 677,Armenian Manuscripts,ark:/21198/zz00271j5r,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__677.tif,677,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 678,Armenian Manuscripts,ark:/21198/zz00271j68,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__678.tif,678,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 679,Armenian Manuscripts,ark:/21198/zz00271j7s,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__679.tif,679,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 680,Armenian Manuscripts,ark:/21198/zz00271j89,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__680.tif,680,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 681,Armenian Manuscripts,ark:/21198/zz00271j9t,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__681.tif,681,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 682,Armenian Manuscripts,ark:/21198/zz00271jbb,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__682.tif,682,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 683,Armenian Manuscripts,ark:/21198/zz00271jcv,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__683.tif,683,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 684,Armenian Manuscripts,ark:/21198/zz00271jdc,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__684.tif,684,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 685,Armenian Manuscripts,ark:/21198/zz00271jfw,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__685.tif,685,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 686,Armenian Manuscripts,ark:/21198/zz00271jgd,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__686.tif,686,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 687,Armenian Manuscripts,ark:/21198/zz00271jhx,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__687.tif,687,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 688,Armenian Manuscripts,ark:/21198/zz00271jjf,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__688.tif,688,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 689,Armenian Manuscripts,ark:/21198/zz00271jkz,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__689.tif,689,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 690,Armenian Manuscripts,ark:/21198/zz00271jmg,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__690.tif,690,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 691,Armenian Manuscripts,ark:/21198/zz00271jn0,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__691.tif,691,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 692,Armenian Manuscripts,ark:/21198/zz00271jph,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__692.tif,692,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 693,Armenian Manuscripts,ark:/21198/zz00271jq1,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__693.tif,693,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 694,Armenian Manuscripts,ark:/21198/zz00271jrj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__694.tif,694,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 695,Armenian Manuscripts,ark:/21198/zz00271js2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__695.tif,695,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 696,Armenian Manuscripts,ark:/21198/zz00271jtk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__696.tif,696,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 697,Armenian Manuscripts,ark:/21198/zz00271jv3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__697.tif,697,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 698,Armenian Manuscripts,ark:/21198/zz00271jwm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__698.tif,698,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 699,Armenian Manuscripts,ark:/21198/zz00271jx4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__699.tif,699,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 700,Armenian Manuscripts,ark:/21198/zz00271jzn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__700.tif,700,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 701,Armenian Manuscripts,ark:/21198/zz00271k0n,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__701.tif,701,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 702,Armenian Manuscripts,ark:/21198/zz00271k15,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__702.tif,702,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 703,Armenian Manuscripts,ark:/21198/zz00271k2p,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__703.tif,703,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 704,Armenian Manuscripts,ark:/21198/zz00271k36,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__704.tif,704,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 705,Armenian Manuscripts,ark:/21198/zz00271k4q,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__705.tif,705,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
