Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,IIIF Access URL,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf38q,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7904_14_7_1R1S_1945_EDProv.tif,661,,,,pd_usfed,,eng,cartographic,map,"Ch'ŏngju-si (Ch'ungch'ŏng-bukto, Korea)--Maps",Korea--Maps,United States. Department of State. Interim Research and Intelligence Service. Research and Analysis Branch.|~|United States. War Department. Strategic Services Unit. Reproduction Branch.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1272920|~|southernmost:N0363750|~|northernmost:N0363750|~|easternmost:E1272920,Sketch plan of Chŏngju (Seishū),G7904_14_7_1R1S_1945_EDProv|~|Monograph_Maps,1945|~|29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Lithographed in the Reproduction Branch, SSU","1 map ; 19 x 14 cm., on sheet 31 x 20 cm.","dcu|~|[Washington, D.C.]","Provisional ed.|~|""No. 3634.""|~|""29 December 1945.""|~|Also available on the Internet through the American Geographical Society Library Digital Map Collection.|~|Includes index to points of interest.|~|""Data compiled prior to 1 August 1945. Date of information unknown.""|~|R & A, IRIS.|~|""Base map - 1918.""|~|""Free.""|~|Provisional ed.","Ch'ŏngju-si (Ch'ungch'ŏng-bukto, Korea)|~|15000",,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf397,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,,662,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf397%2F5h098n8s,pd_usfed,,jpn,cartographic,map,,Korea--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,New Seoul,G7904_25_KS_1954_A|~|Monograph_Maps,1954-06-15,1954-06-15,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Korea,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf3br,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7904_CHINHAE_12_5_AMS_1945_ED1.tif,663,,,,pd_usfed,,eng,cartographic,map,Chinhae-si (Korea)--Maps|~|Cities and towns--Korea (South)--Maps,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1284230|~|northernmost:N0351010|~|westernmost:E1283610|~|southernmost:N0350620,"Korea city plans 1:12,500 : Chinhae (Chinkai)",G7904_CHINHAE_12_5_AMS_1945_ED1|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 59 x 78 cm.,"Washington, D.C|~|dcu","1st ed. AMS 1.|~|Includes glossary to Japanese, Korean and English terms, inset map ""Index to sources"" and index to precincts.|~|Military grid.|~|""AMS L951.""|~|Relief represented by contours.|~|""Korean names are transcribed according to the McCune-Reischauer system; Japanese forms of Korean names (shown in parentheses) are transcribed according to the modified Hepburn (Romaji) system.""|~|""6-45.""|~|Three classes of roads or trails, and areas of vegetation and cultivation are shown. Some buildings are named.|~|cp|~|1st ed.",Korea (South)|~|Chinhae-si (Korea)|~|12500,,"[Series] L951|~|Chinhae (Chinkai), Korea|~|Chinhae (Chinkai) Kongsang-namdo (Keisho-nando), Korea",map47000317,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf3c8,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7904_HOERYONG_13_SSU_1945_EDProv.tif,664,,,,pd_usfed,,eng,cartographic,map,Hoeryŏng-ŭp (Korea)--Maps,Korea--Maps,United States. Department of State. Interim Research and Intelligence Service. Research and Analysis Branch.|~|United States. War Department. Strategic Services Unit. Reproduction Branch.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1294500|~|southernmost:N0422600|~|northernmost:N0422600|~|easternmost:E1294500,Sketch plan of Hoeryŏng (Kainei),G7904_HOERYONG_13_SSU_1945_EDProv|~|Monograph_Maps,1945|~|29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Lithographed in the Reproduction Branch, SSU","1 map ; 20 x 16 cm., on sheet 33 x 22 cm.","[Washington, D.C.]|~|dcu","Provisional ed.|~|R & A, IRIS.|~|Includes index to points of interest.|~|""Base map - 1919.""|~|""Data compiled prior to 1 August 1945. Date of information unknown.""|~|""29 December 1945.""|~|""No. 3626.""|~|Provisional ed.",Korea|~|Hoeryŏng-ŭp (Korea)|~|13250,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf3ds,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7904_INCHON_12_5_AMS_1946_ED1.tif,665,,,,pd_usfed,,eng,cartographic,map,Inch'ŏn (Korea)--Maps|~|Cities and towns--Korea (North)--Maps,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0373000|~|westernmost:E1263500|~|easternmost:E1264000|~|southernmost:N0372600,"Korea city plans 1:12,500 : Inch'on",G7904_INCHON_12_5_AMS_1946_ED1|~|Monograph_Maps,1946,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 60 x 60 cm.,"dcu|~|Washington, D.C","Type F-AMS 1.|~|""7-46.""|~|Military grid.|~|prepared under the direction of the Chief of Engineers by the Army Map Service.|~|""Korean names are transcribed according to the McCune-Reischauer system. Names in parentheses are Japanese and are transcribed according to the modified Hepburn (Romaji) system.""|~|Two classes of roads or trails, three classes of railroads, and areas of vegetation and cultivation are shown. Some buildings and regional districts are named.|~|""Interval of approximate contours 10 meters ... Depths in fathoms.""|~|Marginal maps and diagrams: Coverage diagram.--Index to boundaries.|~|Relief represented by contours.|~|Includes ""Glossary.""|~|cp|~|1st ed.",Korea (North)|~|Inch'ŏn (Korea)|~|12500,,"Inchʹon (Jinsen), Kyonggi-do (Keiko-dō) Korea|~|[Series] L951",map47000311,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf3f9,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7904_KUNSAN_12_5_AMS_1946_ED1.tif,666,,,,pd_usfed,,eng,cartographic,map,Kunsan-si (Korea)--Maps|~|Cities and towns--Korea (South)--Maps,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1263900|~|easternmost:E1294600|~|northernmost:N0360100|~|southernmost:N0355800|~|southernmost:N0355750|~|northernmost:N0360105|~|easternmost:E1264600,"Korea city plans 1:12,500 : Kunsan (Gunzan)",G7904_KUNSAN_12_5_AMS_1946_ED1|~|Monograph_Maps,1946,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 60 x 85 cm.,"Washington, D.C|~|dcu","1st ed. AMS 1.|~|""8-46.""|~|""AMS L951.""|~|cp|~|""Korean names transcribed according to the McCune-Reischauer system ... Japanese forms of Korean names (shown in parentheses) transcribed according to the modified Hepburn (Romaji) system.""|~|Two classes of roads or trails, and areas of vegetation and cultivation are shown. Some buildings are named.|~|""Contour interval 10 meters ... Depths in fathoms at nearly lowest low water.""|~|Includes inset map ""Index to boundaries,"" glossary to Korean, Japanese and English terms and notes.|~|Relief represented by contours.|~|Military grid.|~|1st ed.",Korea (South)|~|Kunsan-si (Korea)|~|12500,,"[Series] L951|~|Kunsan (Gunzan), Korea|~|Kunsan (Gunzan) Cholla-pukto (Zenra-hokudo) and Ch'ungch'ong-namdo (Chusei-nando) Korea",map47000310,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf3gt,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7904_MASAN_12_5_AMS_1946_ED1.tif,667,,,,pd_usfed,,eng,cartographic,map,Cities and towns--Korea (South)--Maps|~|Masan-si (Korea)--Maps,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0351050|~|westernmost:E1283220|~|easternmost:E1283700|~|northernmost:N0351330,"Korea city plans 1:12,500 : Masan",G7904_MASAN_12_5_AMS_1946_ED1|~|Monograph_Maps,1946,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 52 x 57 cm.,"Washington, D.C|~|dcu","1st ed. AMS 1.|~|""2-46.""|~|Three classes of roads or trails, and areas of vegetation and cultivation are shown. Some buildings are named.|~|Includes index to precincts, inset map ""Index to sources,"" glossary of Korean, Japanese and English terms and notes.|~|""A.M.S. L951.""|~|Military grid.|~|cp|~|Relief represented by contours.|~|""Korean names are transcribed according to the McCune-Reischauer system ... Japanese forms of Korean names (shown in parentheses) transcribed according to the modified Hepburn (Romaji) system.""|~|1st ed.",Korea (South)|~|Masan-si (Korea)|~|12500,,"[Series] L951|~|Masan, Korea|~|Masan, Kyongsang-namdo (Keisho-nando), Korea",map47000320,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf3hb,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7904_POHANG_13_1R1S_1945_EDProv.tif,668,,,,pd_usfed,,eng,cartographic,map,P'ohang-si (Korea)--Maps,,United States. Department of State. Interim Research and Intelligence Service. Research and Analysis Branch.|~|United States. War Department. Strategic Services Unit. Reproduction Branch.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0360230|~|northernmost:N0360230|~|easternmost:E1292210|~|westernmost:E1292210,Sketch plan of P'ohang-Dang (Hokō-dō),G7904_POHANG_13_1R1S_1945_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Lithographed in the Reproduction Branch, SSU","1 map ; 21 x 16 cm., on sheet 30 x 22 cm.","[Washington, D.C.]|~|dcu","Provisional ed.|~|R & A, IRIS.|~|Also available on the Internet through the American Geographical Society Library Digital Map Collection.|~|""Data compiled prior to 1 August 1945. Date of information unknown.""|~|""Free.""|~|""29 December 1945.""|~|""No. 3631.""|~|Provisional ed.",P'ohang-si (Korea)|~|13300,,,,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf3jv,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7904_PUSAN_12_5_AMS_1946_ED1.tif,669,,,,pd_usfed,,eng,cartographic,map,Pusan (Korea)--Maps|~|Cities and towns--Korea (South)--Maps,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1290640|~|northernmost:N0351015|~|southernmost:N0350430|~|westernmost:E1290030,"Korea city plans 1:12,500 : Pusan (Fusan)",G7904_PUSAN_12_5_AMS_1946_ED1|~|Monograph_Maps,1946,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 91 x 75 cm.,"Washington, D.C|~|dcu","1st ed.-AMS 1.|~|Includes index to precincts, ""Index to sources"" map, notes, and glossary of terms in Korean, Japanese, and English.|~|Military grid.|~|Relief represented by form lines.|~|""Korean names transcribed according to the McCune-Reischauer system; Japanese forms of Korean names (shown in parentheses) transcribed according to the modified Hepburn (Romaji) system.""|~|""7-46.""|~|Three classes of roads or trails, four classes of railroads, and areas of vegetation and cultivation are shown. Some buildings are named.|~|1st ed.",Korea (South)|~|Pusan (Korea)|~|12500,,"Pusan (Fusan), Korea|~|Pusan (Fusan) Kyongsang-Namdo (Keisho-nando), Korea|~|[Series] L951",map48000210,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf3kc,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7904_YOSU_10_AMS_1945_ED1.tif,670,,,,pd_usfed,,eng,cartographic,map,Cities and towns--Korea (South)--Maps|~|Yŏsu-si (Korea)--Maps,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1274310|~|easternmost:E1274630|~|northernmost:N0344300|~|southernmost:N0344550,"Korea city plans 1:10,000 : Yosu (Reisui)",G7904_YOSU_10_AMS_1945_ED1|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 53 x 52 cm.,"Washington, D.C|~|dcu","1st ed. AMS 1.|~|""AMS L951.""|~|""Korean names transcribed according to the McCune-Reischauer system, Japanese forms of Korean names (shown in parentheses) transcribed according to the modified Hepburn (Romaji) system.""|~|Three classes of roads or trails, and areas of vegetation and cultivation are shown. Some buildings are named.|~|cp|~|Relief represented by contours.|~|Includes glossary to Korean, Japanese and English terms.|~|""5-45.""|~|Military grid.|~|1st ed.",Korea (South)|~|Yŏsu-si (Korea)|~|10000,,"[Series] L951|~|Yosu (Reisui) Cholla-namdo (Zenra-nando), Korea|~|Yosu, Korea",map47000314,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf3mw,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7909_12_5_AMS_1946_ED1_HEIJO.tif,671,,,,pd_usfed,,eng,cartographic,map,P'yŏngyang (Korea)--Maps|~|Cities and towns--Korea (North)--Maps,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1254215|~|southernmost:N0385840|~|northernmost:N0390255|~|westernmost:E1254300|~|easternmost:E1254700|~|northernmost:N0390200|~|southernmost:N0390000|~|easternmost:E1254740,"Korea city plans 1:12,500 : Pʻyongyang (Heijō)",G7909_12_5_AMS_1946_ED1_HEIJO|~|Monograph_Maps,1946,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 68 x 64 cm.,"Washington, D.C|~|dcu","1st ed. AMS 1.|~|""Contour interval 10 meters ... Depths in fathoms at nearly lowest low water.""|~|Four classes of roads or trails, three classes of railroads, and areas of vegetation and cultivation are shown. Some buildings are named.|~|Includes inset map ""Jido Navy coal mine region,"" glossary to Korean, Japanese and English terms, index to precincts, index to Fuji Iron Works Heijo Plant and inset map ""Index to sources.""|~|Relief represented by contours.|~|Military grid.|~|""10-46.""|~|""AMS L951.""|~|""Korean names transcribed according to the McCune-Reischauer system. Japanese forms of Korean names, (shown in parentheses) transcribed according to the modified Hepburn (Romaji) system.""|~|1st ed.",Korea (North)|~|P'yŏngyang (Korea)|~|12500,,"Pʻyongyang (Heijō), Korea|~|Pʻyongyang (Heijō), Pʻyongan-namdo (Heian-nando) Korea|~|[Series] L951",map48000211,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf3nd,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7909_12_5_AMS_1946_ED1_SEISHIN.tif,672,,,,pd_usfed,,eng,cartographic,map,Chʻŏngjin-si (Korea)--Maps|~|Cities and towns--Korea (North)--Maps,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1294345|~|northernmost:N0414810|~|westernmost:E1294400|~|easternmost:E1295100|~|northernmost:N0414800|~|southernmost:N0414500|~|easternmost:E1295125,"Korea city plans 1:12,500 : Ch'ongjin (Seishin)",G7909_12_5_AMS_1946_ED1_SEISHIN|~|Monograph_Maps,1946,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 48 x 87 cm.,"Washington, D.C|~|dcu","1st ed. AMS 1.|~|""Contour interval 10 meters ... Depths in fathoms at nearly lowest low water.""|~|Three classes of roads or trails, two classes of railroads, and areas of vegetation and cultivation are shown. Some buildings are named.|~|Includes glossary to Japanese, Korean and English terms, inset map ""Index to sources,"" and index to precincts.|~|Relief represented by contours.|~|Military grid.|~|""7-46.""|~|""AMS L951.""|~|cp|~|""Korean names are transcribed according to the McCune-Reischauer system ... Japanese forms of Korean names (shown in parentheses) transcribed according to the modified Hepburn (Romaji) system.""|~|1st ed.",Korea (North)|~|Chʻŏngjin-si (Korea)|~|12500,,"Ch'ongjin (Seishin), Hamgyong-pukto (Kankyo-hokudo), Korea|~|Ch'ongjin, Korea|~|[Series] L951",map47000364,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf3px,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7909_12_5_AMS_1946_ED2_RASHIN.tif,673,,,,pd_usfed,,eng,cartographic,map,Songnim-si (Korea)--Maps|~|Kyŏmipʻo (Korea)--Maps|~|Cities and towns--Korea (North)--Maps,Korea--Maps,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1253900|~|northernmost:N0384500|~|southernmost:N0384300|~|northernmost:N0384530|~|westernmost:E1253500,"Korea city plans 1:12,500 : Kyomip'o",G7909_12_5_AMS_1946_ED2_RASHIN|~|Monograph_Maps,1946,1946,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Serivce,1 map : col. ; 39 x 47 cm.,"dcu|~|Washington, D.C","Type F-AMS 2.|~|""2-46.""|~|Relief represented by contours.|~|Military grid.|~|Includes ""Glossary.""|~|""Korean names are transcribed according to the McCune-Reischauer system. Names in parentheses are Japanese and transcribed according to the modified Hepburn (Romaji) system.""|~|cp|~|Two classes of roads or trails, two classes of railroads, two types of internal boundaries, and areas of vegetation and cultivation are shown. Some buildings are named.|~|""Contour interval 5 meters ... Depths in fathoms.""|~|Marginal maps and diagrams: Coverage diagram.--Index to boundaries.|~|2nd ed.",Korea|~|Songnim-si (Korea)|~|Korea (North)|~|Kyŏmipʻo (Korea)|~|12500,,"[Series] L951|~|Kyomipʹo (Kenjiho), Korea",map47000366,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf3qf,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7909_20_AMS_1946_ED1.tif,674,,,,pd_usfed,,eng,cartographic,map,Cities and towns--Korea (North)--Maps|~|Najin (Korea)--Maps,Korea--Maps,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1301400|~|easternmost:E1302100|~|northernmost:N0421700|~|southernmost:N0421100|~|easternmost:E1302110|~|westernmost:E1301335|~|southernmost:N0421035,"Korea city plans 1:20,000 : Najin (Rashin)",G7909_20_AMS_1946_ED1|~|Monograph_Maps,1945|~|1946,1945,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 61 x 53 cm.,"Washington, D.C|~|dcu","1st ed. AMS 1.|~|""1-46.""|~|""AMS L951.""|~|Military grid.|~|cp|~|""Korean names transcribed according to the McCune-Reischauer system. Japanese forms of Korean names (shown in parentheses) transcribed according to the modified Hepburn (Romaji) system.""|~|Two classes of roads or trails, and areas of vegetation and cultivation are shown. Some buildings are named.|~|Relief represented by form lines.|~|Includes glossary and inset map ""Index to sources.""|~|1st ed.",Korea|~|Najin (Korea)|~|Korea (North)|~|20000,,"Najin (Rashin) Hamgyong-pukto (Kankyo-hokudo), Korea|~|[Series] L951",map47000316,,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf3rz,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/G7932_H2_M2_2M_1944_EDProv.tif,675,,,,pd_usfed,,eng,cartographic,map,Industries--Japan--Maps|~|工業--日本--地圖,Japan--Maps|~|日本--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1290000|~|easternmost:E1370000|~|northernmost:N0350000|~|southernmost:N0310000,"Southwest Japan (Kyushu, Shikoku, And Southwest Honshu) Iron And Steel Industry / Iron Mines And Deposits",G7932_H2_M2_2M_1944_EDProv|~|Monograph_Maps,31 July 1944,1944-07-31,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,"日本西南 (九州, 四國和本州西南) 鋼鐵工業 / 鐵礦和礦床",,,,
