Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hktk9,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4811_E2_1_9M_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4811_E2_1_9M_OSS_1943,,,,,,,,,,,,,,G4811_E2_1_9M_OSS_1943|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hktmt,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4811_E2_ns_1921.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4811_E2_ns_1921,,,,,,,,,,,,,,G4811_E2_ns_1921|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hktnb,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4811_F7_1_1M_WB_Co_1891.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4811_F7_1_1M_WB_Co_1891,,,,,,,,,,,,,,G4811_F7_1_1M_WB_Co_1891|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hktpv,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4811_P1_1_6M_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4811_P1_1_6M_OSS_1943,,,,,,,,,,,,,,G4811_P1_1_6M_OSS_1943|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hktqc,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4811_P1_600_DGC_1936.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4811_P1_600_DGC_1936,,,,,,,,,,,,,,G4811_P1_600_DGC_1936|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hktrw,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4811_P3_1_1M_1922.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4811_P3_1_1M_1922,,,,,,,,,,,,,,G4811_P3_1_1M_1922|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hktsd,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4811_P8_1_1M_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4811_P8_1_1M_OSS_1943,,,,,,,,,,,,,,G4811_P8_1_1M_OSS_1943|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkttx,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4812_48_WB_1930s.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4812_48_WB_1930s,,,,,,,,,,,,,,G4812_48_WB_1930s|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hktvf,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4812_C8_300_McBryde_1942.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4812_C8_300_McBryde_1942,,,,,,,,,,,,,,G4812_C8_300_McBryde_1942|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hktwz,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4812_P2_P3_Cosmos.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4812_P2_P3_Cosmos,,,,,,,,,,,,,,G4812_P2_P3_Cosmos|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hktxg,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4814_Antigua.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4814_Antigua,,,,,,,,,,,,,,G4814_Antigua|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hktz0,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4814_Champerico_6_7_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4814_Champerico_6_7_OSS_1943,,,,,,,,,,,,,,G4814_Champerico_6_7_OSS_1943|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkv00,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4814_GuatemalaCity.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4814_GuatemalaCity,,,,,,,,,,,,,,G4814_GuatemalaCity|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkv1h,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4814_Santa_Catarina_Ixtahuacan.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4814_Santa_Catarina_Ixtahuacan,,,,,,,,,,,,,,G4814_Santa_Catarina_Ixtahuacan|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkv21,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4814_Santo_Tomas_Milpas_Altas.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4814_Santo_Tomas_Milpas_Altas,,,,,,,,,,,,,,G4814_Santo_Tomas_Milpas_Altas|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkv3j,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4814_San_Jose_6_4_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4814_San_Jose_6_4_OSS_1943,,,,,,,,,,,,,,G4814_San_Jose_6_4_OSS_1943|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkv42,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4814_San_Lorenzo_El_Cubo_1930.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4814_San_Lorenzo_El_Cubo_1930,,,,,,,,,,,,,,G4814_San_Lorenzo_El_Cubo_1930|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkv5k,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder6/G4814_Zacapa_13_5_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4814_Zacapa_13_5_OSS_1943,,,,,,,,,,,,,,G4814_Zacapa_13_5_OSS_1943|~|Drawer734_folder6,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkv63,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder7/G4821_F33_1839.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4821_F33_1839,,,,,,,,,,,,,,G4821_F33_1839|~|Drawer734_folder7,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkv7m,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder7/G4821_P1_1_2M_SD_1911.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4821_P1_1_2M_SD_1911,,,,,,,,,,,,,,G4821_P1_1_2M_SD_1911|~|Drawer734_folder7,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkv84,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder7/G4824_Stann_Creek_1_to_32_1916.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4824_Stann_Creek_1_to_32_1916,,,,,,,,,,,,,,G4824_Stann_Creek_1_to_32_1916|~|Drawer734_folder7,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkv9n,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer734_folder7/G4824_Stann_Creek_1_to_32_1916_2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4824_Stann_Creek_1_to_32_1916_2,,,,,,,,,,,,,,G4824_Stann_Creek_1_to_32_1916_2|~|Drawer734_folder7,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvb5,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder1/G4830_500_1933.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4830_500_1933,,,,,,,,,,,,,,G4830_500_1933|~|Drawer735_folder1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvcp,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder1/G4830_500_JAP_1933.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4830_500_JAP_1933,,,,,,,,,,,,,,G4830_500_JAP_1933|~|Drawer735_folder1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvd6,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder1/G4830_800_1909.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4830_800_1909,,,,,,,,,,,,,,G4830_800_1909|~|Drawer735_folder1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvfq,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder1/G4831_C2_1m_MIS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4831_C2_1m_MIS_1945,,,,,,,,,,,,,,G4831_C2_1m_MIS_1945|~|Drawer735_folder1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvg7,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder1/G4831_E2_1m_OSS_1945_1.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4831_E2_1m_OSS_1945_1,,,,,,,,,,,,,,G4831_E2_1m_OSS_1945_1|~|Drawer735_folder1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvhr,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder1/G4831_P1_E2_1m_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4831_P1_E2_1m_OSS_1945,,,,,,,,,,,,,,G4831_P1_E2_1m_OSS_1945|~|Drawer735_folder1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvj8,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder1/G4831_P3_60_TRC_1936.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4831_P3_60_TRC_1936,,,,,,,,,,,,,,G4831_P3_60_TRC_1936|~|Drawer735_folder1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvks,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder2/G4830_500_IPGH_193377_4.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4830_500_IPGH_193377_4,,,,,,,,,,,,,,G4830_500_IPGH_193377_4|~|Drawer735_folder2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvm9,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder2/G4830_500_IPGH_1933_1.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4830_500_IPGH_1933_1,,,,,,,,,,,,,,G4830_500_IPGH_1933_1|~|Drawer735_folder2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvnt,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder2/G4830_500_IPGH_1933_2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4830_500_IPGH_1933_2,,,,,,,,,,,,,,G4830_500_IPGH_1933_2|~|Drawer735_folder2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvpb,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder2/G4830_500_IPGH_1933_3.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4830_500_IPGH_1933_3,,,,,,,,,,,,,,G4830_500_IPGH_1933_3|~|Drawer735_folder2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvqv,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4840_200_1905.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4840_200_1905,,,,,,,,,,,,,,G4840_200_1905|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvrc,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4840_400_NP_1913.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4840_400_NP_1913,,,,,,,,,,,,,,G4840_400_NP_1913|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvsw,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4840_400_NP_1913_v2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4840_400_NP_1913_v2,,,,,,,,,,,,,,G4840_400_NP_1913_v2|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvtd,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4841_E22_700_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4841_E22_700_OSS_1945,,,,,,,,,,,,,,G4841_E22_700_OSS_1945|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvvx,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4841_E2_700_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4841_E2_700_OSS_1945,,,,,,,,,,,,,,G4841_E2_700_OSS_1945|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvwf,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4841_F7_JNT_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4841_F7_JNT_ND,,,,,,,,,,,,,,G4841_F7_JNT_ND|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvxz,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4841_P2_1942.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4841_P2_1942,,,,,,,,,,,,,,G4841_P2_1942|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkvzg,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4841_P2_740_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4841_P2_740_OSS_1945,,,,,,,,,,,,,,G4841_P2_740_OSS_1945|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkw0g,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4841_P2_750_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4841_P2_750_OSS_1945,,,,,,,,,,,,,,G4841_P2_750_OSS_1945|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkw10,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4841_P2_NTB_1938.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4841_P2_NTB_1938,,,,,,,,,,,,,,G4841_P2_NTB_1938|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkw2h,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4841_P3_800_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4841_P3_800_OSS_1945,,,,,,,,,,,,,,G4841_P3_800_OSS_1945|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkw31,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4841_P8_700_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4841_P8_700_OSS_1945,,,,,,,,,,,,,,G4841_P8_700_OSS_1945|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkw4j,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4844_7_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4844_7_OSS_1945,,,,,,,,,,,,,,G4844_7_OSS_1945|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkw52,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4844_8.4_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4844_8.4_OSS_1945,,,,,,,,,,,,,,G4844_8.4_OSS_1945|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkw6k,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4844_8.8_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4844_8.8_OSS_1945,,,,,,,,,,,,,,G4844_8.8_OSS_1945|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkw73,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4844_La_Libertad_7_4_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4844_La_Libertad_7_4_OSS_1945,,,,,,,,,,,,,,G4844_La_Libertad_7_4_OSS_1945|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkw8m,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder3/G4844_P1_360_OSS_1942.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4844_P1_360_OSS_1942,,,,,,,,,,,,,,G4844_P1_360_OSS_1942|~|Drawer735_folder3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkw94,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder4/G4850_1m_1928.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4850_1m_1928,,,,,,,,,,,,,,G4850_1m_1928|~|Drawer735_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkwbn,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder4/G4850_370_HGC_1895_1.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4850_370_HGC_1895_1,,,,,,,,,,,,,,G4850_370_HGC_1895_1|~|Drawer735_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkwc5,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder4/G4850_370_HGC_1895_2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4850_370_HGC_1895_2,,,,,,,,,,,,,,G4850_370_HGC_1895_2|~|Drawer735_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkwdp,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder4/G4850_370_HGC_1895_3.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4850_370_HGC_1895_3,,,,,,,,,,,,,,G4850_370_HGC_1895_3|~|Drawer735_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkwf6,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder4/G4850_370_HGC_1895_4.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4850_370_HGC_1895_4,,,,,,,,,,,,,,G4850_370_HGC_1895_4|~|Drawer735_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkwgq,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder4/G4850_792_1905.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4850_792_1905,,,,,,,,,,,,,,G4850_792_1905|~|Drawer735_folder4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002hkwh7,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer735_folder4/G4851_P2_1_5m_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G4851_P2_1_5m_OSS_1943,,,,,,,,,,,,,,G4851_P2_1_5m_OSS_1943|~|Drawer735_folder4,,,,,
