Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,Name.illuminator,Name.creator,Title,AltTitle.descriptive,Description.note,Date.creation,Description.abstract,Date.normalized,Description.adminnote,Description.contents,Description.condition,Description.illustrations,Description.colophon,Description.history,Description.binding,Format.medium,Format.extent,Alt ID.local,Format.dimensions,AltTitle.uniform,Coverage.geographic,Publisher.placeOfOrigin,Description
Armenian Manuscripts,ark:/21198/zz0009h5gf,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 111],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h5hz,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 112],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h5jg,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 113],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h5k0,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 114],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h5mh,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 115],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h5n1,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 116],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h5pj,ark:/21198/zz0009gx6g,2,Completed,ChildWork,Third Painter,,[Gladzor Gospels: page 117],The Blessing of the Children.|~|Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h5q2,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 118],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h5rk,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 119],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h5s3,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 120],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h5tm,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 121],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h5v4,ark:/21198/zz0009gx6g,2,Completed,ChildWork,Third Painter,,[Gladzor Gospels: page 122],Gospel of Matthew.|~|The Petition of the Mother of James and John.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h5wn,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 123],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h5x5,ark:/21198/zz0009gx6g,2,Completed,ChildWork,Fourth Painter,,[Gladzor Gospels: page 124],Gospel of Matthew.|~|The Cure of the Blind in Jericho.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h5zp,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 125],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h60p,ark:/21198/zz0009gx6g,2,Completed,ChildWork,T'oros of Taron  (Gladzor Gospels)|~|Fourth Painter,,[Gladzor Gospels: page 126],Gospel of Matthew.|~|The Entry into Jerusalem and the Cleansing of the Temple,This illumination is attributed to both the Fourth Painter and T'oros of Taron.,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h616,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 127],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h62q,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 128],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h637,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 129],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h64r,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 130],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h658,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 131],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h66s,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 132],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h679,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 133],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h68t,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 134],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h69b,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 135],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6bv,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 136],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6cc,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 137],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6dw,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 138],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6fd,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 139],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6gx,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 140],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6hf,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 141],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6jz,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 142],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6kg,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 143],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6m0,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 144],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6nh,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 145],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6p1,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 146],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6qj,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 147],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6r2,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 148],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6sk,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 149],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6t3,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 150],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6vm,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 151],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6w4,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 152],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6xn,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 153],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h6z5,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 154],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h705,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 155],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h71p,ark:/21198/zz0009gx6g,2,Completed,ChildWork,Second Painter,,[Gladzor Gospels: page 156],Gospel of Matthew.|~|The Last Supper.,"Under the image is the memorial inscription, ""Žamarar Ōhanēs, son of the priest Yakob, in the year 104"" (i.e., 1719-20). (Sanjian, p. 51)",,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h726,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 157],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h73q,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 158],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h747,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 159],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h75r,ark:/21198/zz0009gx6g,2,Completed,ChildWork,Fourth Painter,,[Gladzor Gospels: page 160],Gospel of Matthew.|~|The Agony in the Garden.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h768,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 161],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h77s,ark:/21198/zz0009gx6g,2,Completed,ChildWork,T'oros of Taron  (Gladzor Gospels)|~|Fourth Painter,,[Gladzor Gospels: page 162],The Betrayal.|~|Gospel of Matthew.,This illumination is attributed to both the Fourth Painter and T'oros of Taron.,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h789,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 163],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h79t,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 164],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7bb,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 165],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7cv,ark:/21198/zz0009gx6g,2,Completed,ChildWork,T'oros of Taron  (Gladzor Gospels)|~|Fourth Painter,,[Gladzor Gospels: page 166],Gospel of Matthew.|~|Peter's Denial.,This illumination is attributed to both the Fourth Painter and T'oros of Taron.,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7dc,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 167],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7fw,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 168],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7gd,ark:/21198/zz0009gx6g,2,Completed,ChildWork,T'oros of Taron  (Gladzor Gospels)|~|Fourth Painter,,[Gladzor Gospels: page 169],Gospel of Matthew.|~|The Message from Pilate's Wife.,This illumination is attributed to both the Fourth Painter and T'oros of Taron.,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7hx,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 170],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7jf,ark:/21198/zz0009gx6g,2,Completed,ChildWork,T'oros of Taron  (Gladzor Gospels)|~|Fourth Painter,,[Gladzor Gospels: page 171],Pilate Washes His Hands.|~|Gospel of Matthew.,This illumination is attributed to both the Fourth Painter and T'oros of Taron.,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7kz,ark:/21198/zz0009gx6g,2,Completed,ChildWork,T'oros of Taron  (Gladzor Gospels)|~|Fourth Painter,,[Gladzor Gospels: page 172],Gospel of Matthew.|~|The Mocking of Christ.,This illumination is attributed to both the Fourth Painter and T'oros of Taron.,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7mg,ark:/21198/zz0009gx6g,2,Completed,ChildWork,T'oros of Taron  (Gladzor Gospels)|~|Fourth Painter,,[Gladzor Gospels: page 173],The Way of the Cross.|~|Gospel of Matthew.,This illumination is attributed to both the Fourth Painter and T'oros of Taron.,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7n0,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 174],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7ph,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 175],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7q1,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 176],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7rj,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 177],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7s2,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 178],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7tk,ark:/21198/zz0009gx6g,2,Completed,ChildWork,T'oros of Taron  (Gladzor Gospels)|~|Fourth Painter,,[Gladzor Gospels: page 179],Gospel of Matthew.|~|The Women at the Tomb.,This illumination is attributed to both the Fourth Painter and T'oros of Taron.,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7v3,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 180],,This page is blank.,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7wm,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 181],Gospel of Matthew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7x4,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 182],"Inscription of the owner, Baroness Vaxax.",,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h7zn,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 183],"Index to the Gospel of Mark, with concordances.",,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h80n,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 184],"Index to the Gospel of Mark, with concordances.",,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h815,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 185],"Index to the Gospel of Mark, with concordances.",,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h82p,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 186],Preface to the Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h836,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 187],,This page is blank.,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h84q,ark:/21198/zz0009gx6g,2,Completed,ChildWork,Second Painter,,[Gladzor Gospels: page 188],Portrait of the Evangelist Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h857,ark:/21198/zz0009gx6g,2,Completed,ChildWork,Second Painter,,[Gladzor Gospels: page 189],Incipit to the Gospel of Mark.,The initial of the opening line is formed by two lions holding a book.,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h86r,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 190],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h878,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 191],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h88s,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 192],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h899,ark:/21198/zz0009gx6g,2,Completed,ChildWork,Fourth Painter,,[Gladzor Gospels: page 193],Gospel of Mark.|~|The Call of Peter and Andrew.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h8bt,ark:/21198/zz0009gx6g,2,Completed,ChildWork,Fourth Painter,,[Gladzor Gospels: page 194],Gospel of Mark.|~|The Call of James and John.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h8cb,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 195],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h8dv,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 196],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h8fc,ark:/21198/zz0009gx6g,2,Completed,ChildWork,Fourth Painter,,[Gladzor Gospels: page 197],Gospel of Mark.|~|The Cure of the Leper.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h8gw,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 198],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h8hd,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 199],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009h8jx,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 200],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hcqz,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 201],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hcrg,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 202],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hcs0,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 203],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hcth,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 204],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hcv1,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 205],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hcwj,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 206],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hcx2,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 207],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hczk,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 208],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hd0k,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 209],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hd13,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 210],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hd2m,ark:/21198/zz0009gx6g,2,Completed,ChildWork,Fourth Painter,,[Gladzor Gospels: page 211],Gospel of Mark.|~|The First Storm at Sea.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hd34,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 212],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hd4n,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 213],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hd55,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 214],,This page is blank.,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hd6p,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 215],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hd76,ark:/21198/zz0009gx6g,2,Completed,ChildWork,T'oros of Taron  (Gladzor Gospels),,[Gladzor Gospels: page 216],Gospel of Mark.|~|The Woman with Hemorrhage and the Petition of Jairus.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hd8q,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 217],,This page is blank.,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hd97,ark:/21198/zz0009gx6g,2,Completed,ChildWork,T'oros of Taron  (Gladzor Gospels),,[Gladzor Gospels: page 218],The Raising of the Daughter of Jairus.|~|Gospel of Mark.,"According to the scribe's layout, this miniature belonged in the half-page space on page 216, but due to T'oros' error a full-page had to be added here to accommodate the subject. (Sanjian, p. 55)",,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdbr,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 219],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdc8,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 220],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdds,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 221],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdf9,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 222],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdgt,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 223],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdhb,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 224],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdjv,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 225],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdkc,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 226],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdmw,ark:/21198/zz0009gx6g,2,Completed,ChildWork,T'oros of Taron  (Gladzor Gospels),,[Gladzor Gospels: page 227],The Second Storm at Sea.|~|Gospel of Mark.,"Note within image by T'oros of Taron reads, ""O great master of mine, Esayi, remember this unworthy disciple of yours, T'oros."" (See Sanjian, p. 49)",,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdnd,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 228],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdpx,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 229],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdqf,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 230],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdrz,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 231],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdsg,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 232],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz0009hdt0,ark:/21198/zz0009gx6g,2,Completed,ChildWork,,,[Gladzor Gospels: page 233],Gospel of Mark.,,,,,,,,,,,,,,,,,,,
