"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz00096xkk","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096xkk-1-master.tif","147","","","text","","","","","","page 133","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096xkk"
"Picart (Bernard) Collection","ark:/21198/zz00096xm3","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096xm3-1-master.tif","148","","","text","","","","","","page 134","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096xm3"
"Picart (Bernard) Collection","ark:/21198/zz00096xnm","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096xnm-1-master.tif","149","","","text","","","","","","page 135","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096xnm"
"Picart (Bernard) Collection","ark:/21198/zz00096xp4","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096xp4-1-master.tif","150","","","text","","","","","","page 136","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096xp4"
"Picart (Bernard) Collection","ark:/21198/zz00096xvq","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096xvq-1-master.tif","151","","","text","","","","","","page 137","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096xvq"
"Picart (Bernard) Collection","ark:/21198/zz00096xw7","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096xw7-1-master.tif","152","","","text","","","","","","page 138","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096xw7"
"Picart (Bernard) Collection","ark:/21198/zz00096xxr","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096xxr-1-master.tif","153","","","text","","","","","","page 139","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096xxr"
"Picart (Bernard) Collection","ark:/21198/zz00096xz8","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096xz8-1-master.tif","154","","","text","","","","","","page 140","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096xz8"
"Picart (Bernard) Collection","ark:/21198/zz00096z08","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096z08-1-master.tif","155","","","text","","","","","","page 141","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096z08"
"Picart (Bernard) Collection","ark:/21198/zz00096z1s","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096z1s-1-master.tif","156","","","text","","","","","","page 142","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096z1s"
"Picart (Bernard) Collection","ark:/21198/zz00096z29","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096z29-1-master.tif","157","","","text","","","","","","page 143","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096z29"
"Picart (Bernard) Collection","ark:/21198/zz00096z3t","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096z3t-1-master.tif","158","","","text","","","","","","page 144","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096z3t"
"Picart (Bernard) Collection","ark:/21198/zz00096z4b","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096z4b-1-master.tif","159","","","text","","","","","","page 145","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096z4b"
"Picart (Bernard) Collection","ark:/21198/zz00096z5v","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096z5v-1-master.tif","160","","","text","","","","","","page 146","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096z5v"
"Picart (Bernard) Collection","ark:/21198/zz00096z6c","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096z6c-1-master.tif","161","","","text","","","","","","page 147","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096z6c"
"Picart (Bernard) Collection","ark:/21198/zz00096z7w","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096z7w-1-master.tif","162","","","text","","","","","","page 148","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096z7w"
"Picart (Bernard) Collection","ark:/21198/zz00096z8d","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096z8d-1-master.tif","163","","","still image","","","","","","A Bishop blessing the Waters.","r","","A bishop blessing the waters.  Patriarch of Constantinople.  1.  A papa or Greek priest in his pontifical habit.  2.   Bells of the caloyers.  A.  An arch-priest or proto papa.  b.  Papa in his furr robe.  A.  Greek bribe seated on a sopha","page 148a","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096z8d"
"Picart (Bernard) Collection","ark:/21198/zz00096z9x","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096z9x-1-master.tif","164","","","text","","","","","","page 148b","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096z9x"
"Picart (Bernard) Collection","ark:/21198/zz00096zbf","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zbf-1-master.tif","165","","","text","","","","","","page 149","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zbf"
"Picart (Bernard) Collection","ark:/21198/zz00096zcz","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zcz-1-master.tif","166","","","text","","","","","","page 150","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zcz"
"Picart (Bernard) Collection","ark:/21198/zz00096zdg","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zdg-1-master.tif","167","","","text","","","","","","page 151","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zdg"
"Picart (Bernard) Collection","ark:/21198/zz00096zf0","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zf0-1-master.tif","168","","","text","","","","","","page 152","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zf0"
"Picart (Bernard) Collection","ark:/21198/zz00096zgh","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zgh-1-master.tif","169","","","text","","","","","","page 153","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zgh"
"Picart (Bernard) Collection","ark:/21198/zz00096zh1","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zh1-1-master.tif","170","","","text","","","","","","page 154","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zh1"
"Picart (Bernard) Collection","ark:/21198/zz00096zjj","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zjj-1-master.tif","171","","","text","","","","","","page 155","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zjj"
"Picart (Bernard) Collection","ark:/21198/zz00096zk2","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zk2-1-master.tif","172","","","text","","","","","","page 156","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zk2"
"Picart (Bernard) Collection","ark:/21198/zz00096zmk","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zmk-1-master.tif","173","","","text","","","","","","page 157","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zmk"
"Picart (Bernard) Collection","ark:/21198/zz00096zn3","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zn3-1-master.tif","174","","","text","","","","","","page 158","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zn3"
"Picart (Bernard) Collection","ark:/21198/zz00096zpm","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zpm-1-master.tif","175","","","text","","","","","","page 159","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zpm"
"Picart (Bernard) Collection","ark:/21198/zz00096zq4","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zq4-1-master.tif","176","","","text","","","","","","page 160","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zq4"
"Picart (Bernard) Collection","ark:/21198/zz00096zrn","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zrn-1-master.tif","177","","","text","","","","","","page 160a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zrn"
"Picart (Bernard) Collection","ark:/21198/zz00096zs5","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zs5-1-master.tif","178","","","still image","","","","","","The manner in which the Greeks wait for the sacred fire","v","","The manner in which the Greeks wait for the decent of the Sacred Fire in the Holy Sepulcre. The manner of Distributing the Sacred Fire to the Greeks by the Patriarch.","page 160b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zs5"
"Picart (Bernard) Collection","ark:/21198/zz00096ztp","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096ztp-1-master.tif","179","","","text","","","","","","page 161","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096ztp"
"Picart (Bernard) Collection","ark:/21198/zz00096zv6","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zv6-1-master.tif","180","","","text","","","","","","page 162","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zv6"
"Picart (Bernard) Collection","ark:/21198/zz00096zwq","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zwq-1-master.tif","181","","","text","","","","","","page 163","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zwq"
"Picart (Bernard) Collection","ark:/21198/zz00096zx7","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zx7-1-master.tif","182","","","text|~|still image","","","","","","page 164","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zx7"
"Picart (Bernard) Collection","ark:/21198/zz00096zzr","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096zzr-1-master.tif","183","","","text","","","","","","page 169 [numbering skips]","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096zzr"
"Picart (Bernard) Collection","ark:/21198/zz00097006","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097006-1-master.tif","184","","","text","","","","","","page 170","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097006"
"Picart (Bernard) Collection","ark:/21198/zz0009701q","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz0009701q-1-master.tif","185","","","text","","","","","","page 171","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009701q"
"Picart (Bernard) Collection","ark:/21198/zz00097027","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097027-1-master.tif","186","","","text","","","","","","page 172","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097027"
"Picart (Bernard) Collection","ark:/21198/zz0009703r","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz0009703r-1-master.tif","187","","","text","","","","","","page 173","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009703r"
"Picart (Bernard) Collection","ark:/21198/zz00097048","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097048-1-master.tif","188","","","text","","","","","","page 174","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097048"
"Picart (Bernard) Collection","ark:/21198/zz0009705s","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz0009705s-1-master.tif","189","","","text","","","","","","page 175","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009705s"
"Picart (Bernard) Collection","ark:/21198/zz00097069","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00097069-1-master.tif","190","","","text","","","","","","page 176","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00097069"
"Picart (Bernard) Collection","ark:/21198/zz0009707t","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz0009707t-1-master.tif","191","","","text","","","","","","page 177","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009707t"
"Picart (Bernard) Collection","ark:/21198/zz0009708b","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz0009708b-1-master.tif","192","","","text","","","","","","page 178","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009708b"
"Picart (Bernard) Collection","ark:/21198/zz0009709v","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz0009709v-1-master.tif","193","","","text","","","","","","page 179","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009709v"
"Picart (Bernard) Collection","ark:/21198/zz000970bc","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970bc-1-master.tif","194","","","text","","","","","","page 180","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970bc"
"Picart (Bernard) Collection","ark:/21198/zz000970cw","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970cw-1-master.tif","195","","","text","","","","","","page 181","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970cw"
"Picart (Bernard) Collection","ark:/21198/zz000970dd","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970dd-1-master.tif","196","","","text","","","","","","page 182","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970dd"
"Picart (Bernard) Collection","ark:/21198/zz000970fx","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970fx-1-master.tif","197","","","text","","","","","","page 183","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970fx"
"Picart (Bernard) Collection","ark:/21198/zz000970gf","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970gf-1-master.tif","198","","","text","","","","","","page 184","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970gf"
"Picart (Bernard) Collection","ark:/21198/zz000970hz","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970hz-1-master.tif","199","","","text","","","","","","page 185","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970hz"
"Picart (Bernard) Collection","ark:/21198/zz000970jg","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970jg-1-master.tif","200","","","text","","","","","","page 186","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970jg"
"Picart (Bernard) Collection","ark:/21198/zz000970k0","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970k0-1-master.tif","201","","","text","","","","","","page 187","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970k0"
"Picart (Bernard) Collection","ark:/21198/zz000970mh","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970mh-1-master.tif","202","","","text","","","","","","page 188","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970mh"
"Picart (Bernard) Collection","ark:/21198/zz000970n1","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970n1-1-master.tif","203","","","text","","","","","","page 189","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970n1"
"Picart (Bernard) Collection","ark:/21198/zz000970pj","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970pj-1-master.tif","204","","","text","","","","","","page 190","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970pj"
"Picart (Bernard) Collection","ark:/21198/zz000970q2","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970q2-1-master.tif","205","","","text","","","","","","page 191","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970q2"
"Picart (Bernard) Collection","ark:/21198/zz000970rk","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970rk-1-master.tif","206","","","text","","","","","","page 192","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970rk"
"Picart (Bernard) Collection","ark:/21198/zz000970s3","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970s3-1-master.tif","207","","","text","","","","","","page 193","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970s3"
"Picart (Bernard) Collection","ark:/21198/zz000970tm","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970tm-1-master.tif","208","","","text","","","","","","page 194","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970tm"
"Picart (Bernard) Collection","ark:/21198/zz000970v4","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970v4-1-master.tif","209","","","text","","","","","","page 195","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970v4"
"Picart (Bernard) Collection","ark:/21198/zz000970wn","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000970wn-1-master.tif","210","","","text","","","","","","page 196","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000970wn"
"Picart (Bernard) Collection","ark:/21198/zz0009719b","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz0009719b-1-master.tif","211","","","text","","","","","","page 196a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009719b"
"Picart (Bernard) Collection","ark:/21198/zz000971bv","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz000971bv-1-master.tif","212","","","still image","","","","","","Mourning of the Greek Women at Rama.","v","","Page folded.  See page 196c for full caption.|~|Mourning of the Greek Women at Rama.  The baptism of the Greeks in the river Jordan.","page 196b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000971bv"
