"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz00098nhk","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098nhk-1-master.tif","224","","","text","","","","","","page 204","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098nhk"
"Picart (Bernard) Collection","ark:/21198/zz00098nj3","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098nj3-1-master.tif","225","","","text","","","","","","page 205","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098nj3"
"Picart (Bernard) Collection","ark:/21198/zz00098nkm","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098nkm-1-master.tif","226","","","text","","","","","","page 206","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098nkm"
"Picart (Bernard) Collection","ark:/21198/zz00098nm4","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098nm4-1-master.tif","227","","","text","","","","","","page 207","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098nm4"
"Picart (Bernard) Collection","ark:/21198/zz00098nnn","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098nnn-1-master.tif","228","","","text","","","","","","page 208","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098nnn"
"Picart (Bernard) Collection","ark:/21198/zz00098np5","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098np5-1-master.tif","229","","","text","","","","","","page 209","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098np5"
"Picart (Bernard) Collection","ark:/21198/zz00098nqp","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098nqp-1-master.tif","230","","","text","","","","","","page 210","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098nqp"
"Picart (Bernard) Collection","ark:/21198/zz00098nr6","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098nr6-1-master.tif","231","","","text","","","","","","page 211","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098nr6"
"Picart (Bernard) Collection","ark:/21198/zz00098nsq","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098nsq-1-master.tif","232","","","text","","","","","","page 212","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098nsq"
"Picart (Bernard) Collection","ark:/21198/zz00098nt7","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098nt7-1-master.tif","233","","","text","","","","","","page 213","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098nt7"
"Picart (Bernard) Collection","ark:/21198/zz00098nvr","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098nvr-1-master.tif","234","","","text","","","","","","page 214","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098nvr"
"Picart (Bernard) Collection","ark:/21198/zz00098nw8","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098nw8-1-master.tif","235","","","text|~|still image","","","","","","page 215","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098nw8"
"Picart (Bernard) Collection","ark:/21198/zz00098nxs","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098nxs-1-master.tif","236","","","text","","","","","","page 216","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098nxs"
"Picart (Bernard) Collection","ark:/21198/zz00098nz9","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098nz9-1-master.tif","237","","","text","","","","","","page 217","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098nz9"
"Picart (Bernard) Collection","ark:/21198/zz00098p09","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098p09-1-master.tif","238","","","text","","","","","","page 218","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098p09"
"Picart (Bernard) Collection","ark:/21198/zz00098p1t","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098p1t-1-master.tif","239","","","text","","","","","","page 219","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098p1t"
"Picart (Bernard) Collection","ark:/21198/zz00098p2b","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098p2b-1-master.tif","240","","","text","","","","","","page 220","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098p2b"
"Picart (Bernard) Collection","ark:/21198/zz00098p3v","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098p3v-1-master.tif","241","","","text","","","","","","page 221","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098p3v"
"Picart (Bernard) Collection","ark:/21198/zz00098p4c","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098p4c-1-master.tif","242","","","text","","","","","","page 222","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098p4c"
"Picart (Bernard) Collection","ark:/21198/zz00098p5w","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098p5w-1-master.tif","243","","","text","","","","","","page 223","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098p5w"
"Picart (Bernard) Collection","ark:/21198/zz00098p6d","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098p6d-1-master.tif","244","","","text","","","","","","page 224","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098p6d"
"Picart (Bernard) Collection","ark:/21198/zz00098p7x","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098p7x-1-master.tif","245","","","text","","","","","","page 225","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098p7x"
"Picart (Bernard) Collection","ark:/21198/zz00098p8f","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098p8f-1-master.tif","246","","","text","","","","","","page 226","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098p8f"
"Picart (Bernard) Collection","ark:/21198/zz00098p9z","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098p9z-1-master.tif","247","","","text","","","","","","page 227","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098p9z"
"Picart (Bernard) Collection","ark:/21198/zz00098pbg","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098pbg-1-master.tif","248","","","text","","","","","","page 228","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098pbg"
"Picart (Bernard) Collection","ark:/21198/zz00098pc0","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098pc0-1-master.tif","249","","","text","","","","","","page 229","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098pc0"
"Picart (Bernard) Collection","ark:/21198/zz00098pdh","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098pdh-1-master.tif","250","","","text","","","","","","page 230","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098pdh"
"Picart (Bernard) Collection","ark:/21198/zz00098pf1","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098pf1-1-master.tif","251","","","text","","","","","","page 231","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098pf1"
"Picart (Bernard) Collection","ark:/21198/zz00098pgj","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098pgj-1-master.tif","252","","","text","","","","","","page 232","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098pgj"
"Picart (Bernard) Collection","ark:/21198/zz00098ph2","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098ph2-1-master.tif","253","","","text","","","","","","page 233","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098ph2"
"Picart (Bernard) Collection","ark:/21198/zz00098pjk","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098pjk-1-master.tif","254","","","text","","","","","","page 234","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098pjk"
"Picart (Bernard) Collection","ark:/21198/zz00098pk3","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098pk3-1-master.tif","255","","","text","","","","","","page 235","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098pk3"
"Picart (Bernard) Collection","ark:/21198/zz00098pmm","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098pmm-1-master.tif","256","","","text","","","","","","page 236","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098pmm"
"Picart (Bernard) Collection","ark:/21198/zz00098pn4","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098pn4-1-master.tif","257","","","text","","","","","","page 237","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098pn4"
"Picart (Bernard) Collection","ark:/21198/zz00098ppn","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098ppn-1-master.tif","258","","","text","","","","","","page 238","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098ppn"
"Picart (Bernard) Collection","ark:/21198/zz00098pq5","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098pq5-1-master.tif","259","","","text","","","","","","page 239","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098pq5"
"Picart (Bernard) Collection","ark:/21198/zz00098prp","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098prp-1-master.tif","260","","","text","","","","","","page 240","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098prp"
"Picart (Bernard) Collection","ark:/21198/zz00098ps6","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098ps6-1-master.tif","261","","","text","","","","","","page 241","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098ps6"
"Picart (Bernard) Collection","ark:/21198/zz00098ptq","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098ptq-1-master.tif","262","","","text","","","","","","page 242","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098ptq"
"Picart (Bernard) Collection","ark:/21198/zz00098pv7","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098pv7-1-master.tif","263","","","text","","","","","","page 243","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098pv7"
"Picart (Bernard) Collection","ark:/21198/zz00098pwr","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098pwr-1-master.tif","264","","","text","","","","","","page 244","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098pwr"
"Picart (Bernard) Collection","ark:/21198/zz00098px8","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098px8-1-master.tif","265","","","text","","","","","","page 245","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098px8"
"Picart (Bernard) Collection","ark:/21198/zz00098pzs","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098pzs-1-master.tif","266","","","text","","","","","","page 246","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098pzs"
"Picart (Bernard) Collection","ark:/21198/zz00098q0s","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098q0s-1-master.tif","267","","","text","","","","","","page 247","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098q0s"
"Picart (Bernard) Collection","ark:/21198/zz00098q19","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098q19-1-master.tif","268","","","text","","","","","","page 248","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098q19"
"Picart (Bernard) Collection","ark:/21198/zz00098q2t","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098q2t-1-master.tif","269","","","text","","","","","","page 249","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098q2t"
"Picart (Bernard) Collection","ark:/21198/zz00098q3b","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098q3b-1-master.tif","270","","","text","","","","","","page 250","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098q3b"
"Picart (Bernard) Collection","ark:/21198/zz00098q4v","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098q4v-1-master.tif","271","","","text","","","","","","page 251","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098q4v"
"Picart (Bernard) Collection","ark:/21198/zz00098q5c","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098q5c-1-master.tif","272","","","text","","","","","","page 252","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098q5c"
"Picart (Bernard) Collection","ark:/21198/zz00098q6w","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098q6w-1-master.tif","273","","","text","","","","","","page 253","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098q6w"
"Picart (Bernard) Collection","ark:/21198/zz00098q7d","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz00098q7d-1-master.tif","274","","","text","","","","","","page 254","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00098q7d"
