Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Name.creator,Name.donor,Rights.rightsHolderContact,Subject,Rights.statementLocal,Name.repository,Alt ID.local,Title,Date.normalized,Format.extent,AltTitle.descriptive,Date.creation,Relation.isPartOf,AltTitle.other,Description.note,AltTitle.uniform,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Gronk Digital Image Collection,ark:/21198/zz00231d76,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231d76_1656823_master.tif,,,,private,text,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,Chicano artists--California--Los Angeles County|~|Chicano archives,,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV1 HIGHLOW RES NEA application by Gronk 600dpi 11.tif,NEA application by Gronk,1970/1979,1 photograph,NEA application by Gronk,1970s,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231d76,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231d76/manifest
Gronk Digital Image Collection,ark:/21198/zz00231d97,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231d97_1657974_master.tif,,,,private,drawings (visual works),still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV3 HIGH RES image 005.tif,Late Night in L.A.,1970/1979,1 photograph,,1970s,Gronk Papers,Lat Night in L.A.,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231d97,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231d97/manifest
Gronk Digital Image Collection,ark:/21198/zz00231dds,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231dds_1656871_master.tif,,,,private,text,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,Chicano artists--California--Los Angeles County|~|Chicano archives,,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV1 HIGHLOW RES Nominations for No Movie awards 600dpi 10.tif,Nominations for No Movie awards,1970/1979,1 photograph,Nominations for No Movie awards,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231dds,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231dds/manifest
Gronk Digital Image Collection,ark:/21198/zz00231dhb,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231dhb_1658003_master.tif,,,,private,text,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,Chicano artists--California--Los Angeles County|~|Chicano archives,,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV3 HIGH RES iage 007.tif,Postcard from Jerry [Dreva] to Gronk,1970/1979,1 photograph,Postcard from Jerry [Dreva] to Gronk,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231dhb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231dhb/manifest
Gronk Digital Image Collection,ark:/21198/zz00231djv,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231djv_1559794_master.tif,,,,private,black-and-white photograph,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,Chicano artists--California--Los Angeles County|~|Chicano archives,,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV1 HIGHLOW RES Cinearte 76 600dpi 12back.tif,Back of Cinearte,1970/1979,1 photograph,Back of Cinearte,1970s,Gronk Papers,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231djv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231djv/manifest
Gronk Digital Image Collection,ark:/21198/zz00231dkc,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231dkc_1656878_master.tif,,,,private,black-and-white photograph,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV1 HIGHLOW RES Razor Blade Cross by Jerry Dreva 600dpi 5A.tif,Razor Blade Cross by Jerry Dreva,1970/1979,1 photograph,Razor Blade Cross by Jerry Dreva,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231dkc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231dkc/manifest
Gronk Digital Image Collection,ark:/21198/zz00231dqf,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231dqf_1656896_master.tif,,,,private,black-and-white photograph,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV1 HIGHLOW RES Tomata and Gronk Show at Score Bar 1984 600dpi 2B.tif,Tomata and Gronk Show at Score Bar 1984,1970/1979,1 photograph,Tomata and Gronk Show at Score Bar 1984,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231dqf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231dqf/manifest
Gronk Digital Image Collection,ark:/21198/zz00231drz,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231drz_1559798_master.tif,,,,private,black-and-white photograph,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives|~|Valdez, Patssi (American painter and performance artist, born 1951)",,UCLA Chicano Studies Research Center Library & Archive,"GRONK PROJECT INV1 HIGHLOW RES Cyclona, Gronk, Patssi Valdez 600dpi 1.tif","Cyclona, Gronk, Patssi Valdez",1970/1979,1 photograph,"Cyclona, Gronk, Patssi Valdez",1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231drz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231drz/manifest
Gronk Digital Image Collection,ark:/21198/zz00231dsg,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231dsg_1658010_master.tif,,,,private,color photographs,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV3 HIGH RES image 008.tif,Verso of Postcard from Jerry [Dreva] to Gronk,1970/1979,1 photograph,Oto Indian: Buffalo Medicine Narrative,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231dsg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231dsg/manifest
Gronk Digital Image Collection,ark:/21198/zz00231dt0,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231dt0_1559725_master.tif,,,,private,text,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,back of photo flipped 1977 600dpi 15B.tif,This is What I Look Like in August 1977,1970/1979,1 photograph,This is What I Look Like in August 1977,August 1977,Gronk Papers,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231dt0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231dt0/manifest
Gronk Digital Image Collection,ark:/21198/zz00231dvh,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231dvh_1658136_master.tif,,,,private,black-and-white photograph,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV3 HIGH RES image 012.tif,Dreva/Gronk 1968-78 Ten Years of Art/Life,1970/1979,1 photograph,,March 1978,Gronk Papers,Dreva/Gronk 1968-78 Ten Years of Art/Life,"Show card created with a black and white photo with Gronk in a cafe, stamped with exhibit information.",,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231dvh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231dvh/manifest
Gronk Digital Image Collection,ark:/21198/zz00231dw1,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231dw1_1658147_master.tif,,,,private,text,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV3 HIGH RES image 013.tif,Egozine,,1 photograph,Correspondence on Egozine letterhead,March 1978,Gronk Papers,,Correspondence from Bobby to Gronk,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231dw1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231dw1/manifest
Gronk Digital Image Collection,ark:/21198/zz00231dxj,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231dxj_1559808_master.tif,,,,private,drawings (visual works),still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,Chicano artists--California--Los Angeles County|~|Chicano archives,,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV1 HIGHLOW RES Drawing 600dpi 13D.tif,"Drawing, male, nude",1970/1979,1 photograph,"Drawing, male, nude",1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231dxj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231dxj/manifest
Gronk Digital Image Collection,ark:/21198/zz00231dz2,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231dz2_1658034_master.tif,,,,private,text,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,Chicano artists--California--Los Angeles County|~|Chicano archives,,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV3 HIGH RES image 009.tif,Art Gangster,1970/1979,1 photograph,Art Gangster stamped on verso of postcard,1974,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231dz2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231dz2/manifest
